Time,Channel B
(ms),(V)

-5.12740235,-0.00137333
-5.12484235,0.04272591
-5.12228235,-0.00137333
-5.11972235,-0.00137333
-5.11716235,0.04272591
-5.11460235,0.04272591
-5.11204235,-0.00137333
-5.10948235,-0.00137333
-5.10692235,-0.00137333
-5.10436235,-0.00137333
-5.10180235,-0.00137333
-5.09924235,0.04272591
-5.09668235,-0.00137333
-5.09412235,0.04272591
-5.09156235,-0.00137333
-5.08900235,0.04272591
-5.08644235,-0.00137333
-5.08388235,-0.00137333
-5.08132235,-0.00137333
-5.07876235,0.04272591
-5.07620235,-0.00137333
-5.07364235,0.04272591
-5.07108235,0.04272591
-5.06852235,-0.00137333
-5.06596235,-0.00137333
-5.06340235,-0.00137333
-5.06084235,0.04272591
-5.05828235,-0.00137333
-5.05572235,-0.00137333
-5.05316235,-0.00137333
-5.05060235,0.04272591
-5.04804235,0.04272591
-5.04548235,0.04272591
-5.04292235,0.04272591
-5.04036235,0.04272591
-5.03780235,-0.00137333
-5.03524235,-0.00137333
-5.03268235,0.04272591
-5.03012235,-0.00137333
-5.02756235,-0.00137333
-5.02500235,-0.00137333
-5.02244235,0.04272591
-5.01988235,-0.00137333
-5.01732235,-0.00137333
-5.01476235,-0.00137333
-5.01220235,-0.00137333
-5.00964235,0.04272591
-5.00708235,-0.00137333
-5.00452235,-0.00137333
-5.00196235,-0.00137333
-4.99940235,-0.00137333
-4.99684235,-0.00137333
-4.99428235,0.04272591
-4.99172235,0.04272591
-4.98916235,0.04272591
-4.98660235,-0.00137333
-4.98404235,-0.00137333
-4.98148235,-0.00137333
-4.97892235,0.04272591
-4.97636235,0.04272591
-4.97380235,-0.00137333
-4.97124235,-0.00137333
-4.96868235,0.04272591
-4.96612235,-0.00137333
-4.96356235,0.04272591
-4.96100235,-0.00137333
-4.95844235,-0.00137333
-4.95588235,0.04272591
-4.95332235,-0.00137333
-4.95076235,-0.00137333
-4.94820235,-0.00137333
-4.94564235,0.04272591
-4.94308235,-0.00137333
-4.94052235,-0.00137333
-4.93796235,-0.00137333
-4.93540235,-0.00137333
-4.93284235,-0.00137333
-4.93028235,-0.00137333
-4.92772235,0.04272591
-4.92516235,0.04272591
-4.92260235,-0.00137333
-4.92004235,-0.00137333
-4.91748235,0.04272591
-4.91492235,-0.00137333
-4.91236235,0.04272591
-4.90980235,0.04272591
-4.90724235,-0.00137333
-4.90468235,0.04272591
-4.90212235,0.04272591
-4.89956235,0.04272591
-4.89700235,-0.00137333
-4.89444235,-0.00137333
-4.89188235,0.04272591
-4.88932235,0.04272591
-4.88676235,-0.00137333
-4.88420235,-0.00137333
-4.88164235,0.04272591
-4.87908235,-0.00137333
-4.87652235,-0.00137333
-4.87396235,-0.00137333
-4.87140235,-0.00137333
-4.86884235,-0.00137333
-4.86628235,-0.00137333
-4.86372235,-0.00137333
-4.86116235,-0.00137333
-4.85860235,0.04272591
-4.85604235,-0.00137333
-4.85348235,0.04272591
-4.85092235,-0.00137333
-4.84836235,-0.00137333
-4.84580235,-0.00137333
-4.84324235,-0.00137333
-4.84068235,-0.00137333
-4.83812235,-0.00137333
-4.83556235,-0.00137333
-4.83300235,0.04272591
-4.83044235,-0.00137333
-4.82788235,0.04272591
-4.82532235,-0.00137333
-4.82276235,-0.00137333
-4.82020235,-0.00137333
-4.81764235,-0.00137333
-4.81508235,0.04272591
-4.81252235,-0.00137333
-4.80996235,-0.00137333
-4.80740235,-0.00137333
-4.80484235,-0.00137333
-4.80228235,-0.00137333
-4.79972235,-0.00137333
-4.79716235,0.04272591
-4.79460235,-0.00137333
-4.79204235,-0.00137333
-4.78948235,-0.00137333
-4.78692235,-0.00137333
-4.78436235,-0.00137333
-4.78180235,0.04272591
-4.77924235,0.04272591
-4.77668235,0.04272591
-4.77412235,-0.00137333
-4.77156235,0.04272591
-4.76900235,-0.00137333
-4.76644235,-0.00137333
-4.76388235,-0.00137333
-4.76132235,-0.00137333
-4.75876235,-0.00137333
-4.75620235,-0.00137333
-4.75364235,-0.00137333
-4.75108235,0.04272591
-4.74852235,-0.00137333
-4.74596235,0.04272591
-4.74340235,-0.00137333
-4.74084235,-0.00137333
-4.73828235,0.04272591
-4.73572235,-0.00137333
-4.73316235,0.04272591
-4.73060235,-0.00137333
-4.72804235,-0.00137333
-4.72548235,-0.00137333
-4.72292235,-0.00137333
-4.72036235,0.04272591
-4.71780235,-0.00137333
-4.71524235,-0.00137333
-4.71268235,-0.00137333
-4.71012235,-0.00137333
-4.70756235,-0.00137333
-4.70500235,-0.00137333
-4.70244235,-0.00137333
-4.69988235,-0.00137333
-4.69732235,-0.00137333
-4.69476235,-0.00137333
-4.69220235,-0.00137333
-4.68964235,-0.00137333
-4.68708235,-0.00137333
-4.68452235,0.04272591
-4.68196235,-0.00137333
-4.67940235,-0.00137333
-4.67684235,0.04272591
-4.67428235,-0.00137333
-4.67172235,0.04272591
-4.66916235,-0.00137333
-4.66660235,-0.00137333
-4.66404235,-0.00137333
-4.66148235,-0.00137333
-4.65892235,-0.00137333
-4.65636235,-0.00137333
-4.65380235,-0.00137333
-4.65124235,-0.00137333
-4.64868235,-0.00137333
-4.64612235,-0.00137333
-4.64356235,-0.00137333
-4.64100235,-0.00137333
-4.63844235,0.04272591
-4.63588235,0.04272591
-4.63332235,-0.00137333
-4.63076235,-0.00137333
-4.62820235,-0.00137333
-4.62564235,-0.00137333
-4.62308235,0.04272591
-4.62052235,-0.00137333
-4.61796235,-0.00137333
-4.61540235,-0.00137333
-4.61284235,-0.00137333
-4.61028235,0.04272591
-4.60772235,-0.00137333
-4.60516235,-0.00137333
-4.60260235,0.04272591
-4.60004235,-0.00137333
-4.59748235,0.04272591
-4.59492235,-0.00137333
-4.59236235,-0.00137333
-4.58980235,-0.00137333
-4.58724235,-0.00137333
-4.58468235,-0.00137333
-4.58212235,-0.00137333
-4.57956235,-0.00137333
-4.57700235,-0.00137333
-4.57444235,-0.00137333
-4.57188235,0.04272591
-4.56932235,0.04272591
-4.56676235,-0.00137333
-4.56420235,-0.00137333
-4.56164235,-0.00137333
-4.55908235,-0.00137333
-4.55652235,-0.00137333
-4.55396235,-0.00137333
-4.55140235,-0.00137333
-4.54884235,-0.00137333
-4.54628235,-0.00137333
-4.54372235,-0.00137333
-4.54116235,-0.00137333
-4.53860235,0.04272591
-4.53604235,-0.00137333
-4.53348235,0.04272591
-4.53092235,-0.00137333
-4.52836235,-0.00137333
-4.52580235,-0.00137333
-4.52324235,0.04272591
-4.52068235,-0.00137333
-4.51812235,-0.00137333
-4.51556235,-0.00137333
-4.51300235,-0.00137333
-4.51044235,-0.00137333
-4.50788235,0.04272591
-4.50532235,-0.00137333
-4.50276235,-0.00137333
-4.50020235,-0.00137333
-4.49764235,-0.00137333
-4.49508235,-0.00137333
-4.49252235,-0.00137333
-4.48996235,-0.00137333
-4.48740235,-0.00137333
-4.48484235,-0.00137333
-4.48228235,-0.00137333
-4.47972235,-0.00137333
-4.47716235,0.04272591
-4.47460235,-0.00137333
-4.47204235,-0.00137333
-4.46948235,-0.00137333
-4.46692235,-0.00137333
-4.46436235,-0.00137333
-4.46180235,0.04272591
-4.45924235,-0.00137333
-4.45668235,-0.00137333
-4.45412235,-0.00137333
-4.45156235,-0.00137333
-4.44900235,-0.00137333
-4.44644235,-0.00137333
-4.44388235,-0.00137333
-4.44132235,-0.00137333
-4.43876235,0.04272591
-4.43620235,-0.00137333
-4.43364235,-0.00137333
-4.43108235,-0.00137333
-4.42852235,0.04272591
-4.42596235,-0.00137333
-4.42340235,0.04272591
-4.42084235,-0.00137333
-4.41828235,0.04272591
-4.41572235,-0.00137333
-4.41316235,-0.00137333
-4.41060235,-0.00137333
-4.40804235,-0.00137333
-4.40548235,-0.00137333
-4.40292235,-0.00137333
-4.40036235,-0.00137333
-4.39780235,0.04272591
-4.39524235,-0.00137333
-4.39268235,-0.00137333
-4.39012235,-0.00137333
-4.38756235,-0.00137333
-4.38500235,-0.00137333
-4.38244235,-0.00137333
-4.37988235,0.04272591
-4.37732235,-0.00137333
-4.37476235,-0.00137333
-4.37220235,-0.00137333
-4.36964235,0.04272591
-4.36708235,-0.00137333
-4.36452235,-0.00137333
-4.36196235,-0.00137333
-4.35940235,0.04272591
-4.35684235,-0.00137333
-4.35428235,-0.00137333
-4.35172235,-0.00137333
-4.34916235,0.04272591
-4.34660235,-0.00137333
-4.34404235,-0.00137333
-4.34148235,-0.00137333
-4.33892235,-0.00137333
-4.33636235,-0.00137333
-4.33380235,-0.00137333
-4.33124235,-0.00137333
-4.32868235,-0.00137333
-4.32612235,-0.00137333
-4.32356235,-0.00137333
-4.32100235,0.04272591
-4.31844235,-0.00137333
-4.31588235,0.04272591
-4.31332235,-0.00137333
-4.31076235,-0.00137333
-4.30820235,-0.00137333
-4.30564235,-0.00137333
-4.30308235,-0.00137333
-4.30052235,0.04272591
-4.29796235,0.04272591
-4.29540235,-0.00137333
-4.29284235,-0.00137333
-4.29028235,0.04272591
-4.28772235,-0.00137333
-4.28516235,-0.00137333
-4.28260235,-0.00137333
-4.28004235,-0.00137333
-4.27748235,-0.00137333
-4.27492235,-0.00137333
-4.27236235,-0.00137333
-4.26980235,0.04272591
-4.26724235,-0.00137333
-4.26468235,-0.00137333
-4.26212235,0.04272591
-4.25956235,0.04272591
-4.25700235,-0.00137333
-4.25444235,0.04272591
-4.25188235,-0.00137333
-4.24932235,0.04272591
-4.24676235,-0.00137333
-4.24420235,-0.00137333
-4.24164235,-0.00137333
-4.23908235,-0.00137333
-4.23652235,-0.00137333
-4.23396235,-0.00137333
-4.23140235,-0.00137333
-4.22884235,-0.00137333
-4.22628235,0.04272591
-4.22372235,-0.00137333
-4.22116235,-0.00137333
-4.21860235,-0.00137333
-4.21604235,0.04272591
-4.21348235,-0.00137333
-4.21092235,-0.00137333
-4.20836235,0.04272591
-4.20580235,-0.00137333
-4.20324235,-0.00137333
-4.20068235,-0.00137333
-4.19812235,0.04272591
-4.19556235,-0.00137333
-4.19300235,-0.00137333
-4.19044235,-0.00137333
-4.18788235,-0.00137333
-4.18532235,-0.00137333
-4.18276235,-0.00137333
-4.18020235,-0.00137333
-4.17764235,-0.00137333
-4.17508235,-0.00137333
-4.17252235,-0.00137333
-4.16996235,-0.00137333
-4.16740235,0.04272591
-4.16484235,-0.00137333
-4.16228235,-0.00137333
-4.15972235,-0.00137333
-4.15716235,-0.00137333
-4.15460235,-0.00137333
-4.15204235,-0.00137333
-4.14948235,-0.00137333
-4.14692235,-0.00137333
-4.14436235,0.04272591
-4.14180235,-0.00137333
-4.13924235,-0.00137333
-4.13668235,-0.00137333
-4.13412235,-0.00137333
-4.13156235,-0.00137333
-4.12900235,0.04272591
-4.12644235,-0.00137333
-4.12388235,-0.00137333
-4.12132235,-0.00137333
-4.11876235,-0.00137333
-4.11620235,-0.00137333
-4.11364235,-0.00137333
-4.11108235,-0.00137333
-4.10852235,-0.00137333
-4.10596235,-0.00137333
-4.10340235,0.04272591
-4.10084235,-0.00137333
-4.09828235,-0.00137333
-4.09572235,-0.00137333
-4.09316235,-0.00137333
-4.09060235,-0.00137333
-4.08804235,-0.00137333
-4.08548235,-0.00137333
-4.08292235,-0.00137333
-4.08036235,-0.00137333
-4.07780235,-0.00137333
-4.07524235,-0.00137333
-4.07268235,-0.00137333
-4.07012235,-0.00137333
-4.06756235,-0.00137333
-4.06500235,0.04272591
-4.06244235,0.04272591
-4.05988235,-0.00137333
-4.05732235,-0.00137333
-4.05476235,-0.00137333
-4.05220235,0.04272591
-4.04964235,-0.00137333
-4.04708235,-0.00137333
-4.04452235,0.04272591
-4.04196235,-0.00137333
-4.03940235,0.04272591
-4.03684235,-0.00137333
-4.03428235,-0.00137333
-4.03172235,-0.00137333
-4.02916235,-0.00137333
-4.02660235,-0.00137333
-4.02404235,-0.00137333
-4.02148235,-0.00137333
-4.01892235,-0.00137333
-4.01636235,-0.00137333
-4.01380235,-0.00137333
-4.01124235,-0.00137333
-4.00868235,-0.00137333
-4.00612235,-0.00137333
-4.00356235,-0.00137333
-4.00100235,-0.00137333
-3.99844235,-0.00137333
-3.99588235,-0.00137333
-3.99332235,-0.00137333
-3.99076235,-0.00137333
-3.98820235,-0.00137333
-3.98564235,-0.00137333
-3.98308235,0.04272591
-3.98052235,0.04272591
-3.97796235,-0.00137333
-3.97540235,-0.00137333
-3.97284235,-0.00137333
-3.97028235,-0.00137333
-3.96772235,-0.00137333
-3.96516235,-0.00137333
-3.96260235,-0.00137333
-3.96004235,-0.00137333
-3.95748235,-0.00137333
-3.95492235,-0.00137333
-3.95236235,-0.00137333
-3.94980235,-0.00137333
-3.94724235,-0.00137333
-3.94468235,-0.00137333
-3.94212235,-0.00137333
-3.93956235,0.04272591
-3.93700235,-0.00137333
-3.93444235,-0.00137333
-3.93188235,-0.00137333
-3.92932235,-0.00137333
-3.92676235,0.04272591
-3.92420235,-0.00137333
-3.92164235,0.04272591
-3.91908235,0.04272591
-3.91652235,-0.00137333
-3.91396235,-0.00137333
-3.91140235,-0.00137333
-3.90884235,0.04272591
-3.90628235,-0.00137333
-3.90372235,-0.00137333
-3.90116235,-0.00137333
-3.89860235,-0.00137333
-3.89604235,-0.00137333
-3.89348235,-0.00137333
-3.89092235,-0.00137333
-3.88836235,0.04272591
-3.88580235,-0.00137333
-3.88324235,0.04272591
-3.88068235,0.04272591
-3.87812235,-0.00137333
-3.87556235,-0.00137333
-3.87300235,-0.00137333
-3.87044235,-0.00137333
-3.86788235,-0.00137333
-3.86532235,-0.00137333
-3.86276235,-0.00137333
-3.86020235,-0.00137333
-3.85764235,-0.00137333
-3.85508235,-0.00137333
-3.85252235,0.04272591
-3.84996235,0.04272591
-3.84740235,0.04272591
-3.84484235,-0.00137333
-3.84228235,-0.00137333
-3.83972235,-0.00137333
-3.83716235,-0.00137333
-3.83460235,-0.00137333
-3.83204235,-0.00137333
-3.82948235,-0.00137333
-3.82692235,0.04272591
-3.82436235,-0.00137333
-3.82180235,-0.00137333
-3.81924235,-0.00137333
-3.81668235,-0.00137333
-3.81412235,-0.00137333
-3.81156235,-0.00137333
-3.80900235,-0.00137333
-3.80644235,0.04272591
-3.80388235,-0.00137333
-3.80132235,-0.00137333
-3.79876235,-0.00137333
-3.79620235,-0.00137333
-3.79364235,-0.00137333
-3.79108235,-0.00137333
-3.78852235,-0.00137333
-3.78596235,-0.00137333
-3.78340235,-0.00137333
-3.78084235,-0.00137333
-3.77828235,-0.00137333
-3.77572235,-0.00137333
-3.77316235,-0.00137333
-3.77060235,-0.00137333
-3.76804235,-0.00137333
-3.76548235,-0.00137333
-3.76292235,-0.00137333
-3.76036235,-0.00137333
-3.75780235,0.04272591
-3.75524235,-0.00137333
-3.75268235,0.04272591
-3.75012235,-0.00137333
-3.74756235,-0.00137333
-3.74500235,-0.00137333
-3.74244235,-0.00137333
-3.73988235,-0.00137333
-3.73732235,-0.00137333
-3.73476235,0.04272591
-3.73220235,-0.00137333
-3.72964235,-0.00137333
-3.72708235,-0.00137333
-3.72452235,-0.00137333
-3.72196235,-0.00137333
-3.71940235,0.04272591
-3.71684235,-0.00137333
-3.71428235,0.04272591
-3.71172235,-0.00137333
-3.70916235,-0.00137333
-3.70660235,0.04272591
-3.70404235,-0.00137333
-3.70148235,0.04272591
-3.69892235,-0.00137333
-3.69636235,0.04272591
-3.69380235,-0.00137333
-3.69124235,-0.00137333
-3.68868235,-0.00137333
-3.68612235,-0.00137333
-3.68356235,-0.00137333
-3.68100235,-0.00137333
-3.67844235,-0.00137333
-3.67588235,-0.00137333
-3.67332235,0.04272591
-3.67076235,-0.00137333
-3.66820235,-0.00137333
-3.66564235,-0.00137333
-3.66308235,0.04272591
-3.66052235,0.04272591
-3.65796235,-0.00137333
-3.65540235,-0.00137333
-3.65284235,-0.00137333
-3.65028235,-0.00137333
-3.64772235,-0.00137333
-3.64516235,0.04272591
-3.64260235,-0.00137333
-3.64004235,-0.00137333
-3.63748235,-0.00137333
-3.63492235,-0.00137333
-3.63236235,-0.00137333
-3.62980235,-0.00137333
-3.62724235,0.04272591
-3.62468235,-0.00137333
-3.62212235,-0.00137333
-3.61956235,-0.00137333
-3.61700235,-0.00137333
-3.61444235,-0.00137333
-3.61188235,-0.00137333
-3.60932235,-0.00137333
-3.60676235,-0.00137333
-3.60420235,-0.00137333
-3.60164235,-0.00137333
-3.59908235,-0.00137333
-3.59652235,0.04272591
-3.59396235,-0.00137333
-3.59140235,-0.00137333
-3.58884235,-0.00137333
-3.58628235,-0.00137333
-3.58372235,-0.00137333
-3.58116235,-0.00137333
-3.57860235,-0.00137333
-3.57604235,-0.00137333
-3.57348235,0.04272591
-3.57092235,0.04272591
-3.56836235,-0.00137333
-3.56580235,-0.00137333
-3.56324235,-0.00137333
-3.56068235,-0.00137333
-3.55812235,-0.00137333
-3.55556235,-0.00137333
-3.55300235,-0.00137333
-3.55044235,-0.00137333
-3.54788235,-0.00137333
-3.54532235,-0.00137333
-3.54276235,-0.00137333
-3.54020235,-0.00137333
-3.53764235,-0.00137333
-3.53508235,-0.00137333
-3.53252235,-0.00137333
-3.52996235,-0.00137333
-3.52740235,-0.00137333
-3.52484235,-0.00137333
-3.52228235,-0.00137333
-3.51972235,-0.00137333
-3.51716235,-0.00137333
-3.51460235,-0.00137333
-3.51204235,-0.00137333
-3.50948235,-0.00137333
-3.50692235,-0.00137333
-3.50436235,-0.00137333
-3.50180236,-0.00137333
-3.49924236,-0.00137333
-3.49668236,-0.00137333
-3.49412236,-0.00137333
-3.49156236,-0.00137333
-3.48900236,0.04272591
-3.48644236,-0.00137333
-3.48388236,-0.00137333
-3.48132236,-0.00137333
-3.47876236,-0.00137333
-3.47620236,-0.00137333
-3.47364236,-0.00137333
-3.47108236,0.04272591
-3.46852236,-0.00137333
-3.46596236,-0.00137333
-3.46340236,-0.00137333
-3.46084236,-0.00137333
-3.45828236,-0.00137333
-3.45572236,-0.00137333
-3.45316236,-0.00137333
-3.45060236,-0.00137333
-3.44804236,-0.00137333
-3.44548236,-0.00137333
-3.44292236,-0.00137333
-3.44036236,-0.00137333
-3.43780236,-0.00137333
-3.43524236,-0.00137333
-3.43268236,0.04272591
-3.43012236,-0.00137333
-3.42756236,-0.00137333
-3.42500236,-0.00137333
-3.42244236,-0.00137333
-3.41988236,-0.00137333
-3.41732236,-0.00137333
-3.41476236,0.04272591
-3.41220236,-0.00137333
-3.40964236,0.04272591
-3.40708236,-0.00137333
-3.40452236,-0.00137333
-3.40196236,-0.00137333
-3.39940236,-0.00137333
-3.39684236,-0.00137333
-3.39428236,-0.00137333
-3.39172236,-0.00137333
-3.38916236,-0.00137333
-3.38660236,-0.00137333
-3.38404236,-0.00137333
-3.38148236,-0.00137333
-3.37892236,-0.00137333
-3.37636236,-0.00137333
-3.37380236,-0.00137333
-3.37124236,-0.00137333
-3.36868236,-0.00137333
-3.36612236,-0.00137333
-3.36356236,-0.00137333
-3.36100236,-0.00137333
-3.35844236,-0.00137333
-3.35588236,-0.00137333
-3.35332236,-0.00137333
-3.35076236,-0.00137333
-3.34820236,0.04272591
-3.34564236,-0.00137333
-3.34308236,-0.00137333
-3.34052236,-0.00137333
-3.33796236,-0.00137333
-3.33540236,0.04272591
-3.33284236,-0.00137333
-3.33028236,-0.00137333
-3.32772236,-0.00137333
-3.32516236,-0.00137333
-3.32260236,-0.00137333
-3.32004236,-0.00137333
-3.31748236,-0.00137333
-3.31492236,-0.00137333
-3.31236236,-0.00137333
-3.30980236,-0.00137333
-3.30724236,-0.00137333
-3.30468236,-0.00137333
-3.30212236,-0.00137333
-3.29956236,-0.00137333
-3.29700236,-0.00137333
-3.29444236,-0.00137333
-3.29188236,-0.00137333
-3.28932236,-0.00137333
-3.28676236,0.04272591
-3.28420236,-0.00137333
-3.28164236,-0.00137333
-3.27908236,-0.00137333
-3.27652236,-0.00137333
-3.27396236,-0.00137333
-3.27140236,-0.00137333
-3.26884236,-0.00137333
-3.26628236,-0.00137333
-3.26372236,0.04272591
-3.26116236,-0.00137333
-3.25860236,-0.00137333
-3.25604236,0.04272591
-3.25348236,0.04272591
-3.25092236,-0.00137333
-3.24836236,0.04272591
-3.24580236,-0.00137333
-3.24324236,-0.00137333
-3.24068236,-0.00137333
-3.23812236,-0.00137333
-3.23556236,-0.00137333
-3.23300236,-0.00137333
-3.23044236,-0.00137333
-3.22788236,-0.00137333
-3.22532236,-0.00137333
-3.22276236,-0.00137333
-3.22020236,-0.00137333
-3.21764236,-0.00137333
-3.21508236,-0.00137333
-3.21252236,-0.00137333
-3.20996236,-0.00137333
-3.20740236,-0.00137333
-3.20484236,-0.00137333
-3.20228236,0.04272591
-3.19972236,-0.00137333
-3.19716236,-0.00137333
-3.19460236,0.04272591
-3.19204236,0.04272591
-3.18948236,-0.00137333
-3.18692236,-0.00137333
-3.18436236,-0.00137333
-3.18180236,-0.00137333
-3.17924236,-0.00137333
-3.17668236,-0.00137333
-3.17412236,-0.00137333
-3.17156236,-0.00137333
-3.16900236,-0.00137333
-3.16644236,-0.00137333
-3.16388236,-0.00137333
-3.16132236,-0.00137333
-3.15876236,0.04272591
-3.15620236,-0.00137333
-3.15364236,-0.00137333
-3.15108236,-0.00137333
-3.14852236,-0.00137333
-3.14596236,-0.00137333
-3.14340236,-0.00137333
-3.14084236,-0.00137333
-3.13828236,0.04272591
-3.13572236,-0.00137333
-3.13316236,-0.00137333
-3.13060236,-0.00137333
-3.12804236,-0.00137333
-3.12548236,-0.00137333
-3.12292236,-0.00137333
-3.12036236,0.04272591
-3.11780236,-0.00137333
-3.11524236,-0.00137333
-3.11268236,0.04272591
-3.11012236,0.04272591
-3.10756236,-0.00137333
-3.10500236,0.04272591
-3.10244236,0.04272591
-3.09988236,-0.00137333
-3.09732236,-0.00137333
-3.09476236,-0.00137333
-3.09220236,-0.00137333
-3.08964236,-0.00137333
-3.08708236,-0.00137333
-3.08452236,-0.00137333
-3.08196236,-0.00137333
-3.07940236,-0.00137333
-3.07684236,-0.00137333
-3.07428236,0.04272591
-3.07172236,-0.00137333
-3.06916236,-0.00137333
-3.06660236,-0.00137333
-3.06404236,-0.00137333
-3.06148236,-0.00137333
-3.05892236,0.04272591
-3.05636236,-0.00137333
-3.05380236,-0.00137333
-3.05124236,-0.00137333
-3.04868236,-0.00137333
-3.04612236,-0.00137333
-3.04356236,-0.00137333
-3.04100236,-0.00137333
-3.03844236,-0.00137333
-3.03588236,-0.00137333
-3.03332236,-0.00137333
-3.03076236,-0.00137333
-3.02820236,-0.00137333
-3.02564236,-0.00137333
-3.02308236,-0.00137333
-3.02052236,-0.00137333
-3.01796236,-0.00137333
-3.01540236,-0.00137333
-3.01284236,-0.00137333
-3.01028236,-0.00137333
-3.00772236,-0.00137333
-3.00516236,-0.00137333
-3.00260236,-0.00137333
-3.00004236,-0.00137333
-2.99748236,0.04272591
-2.99492236,-0.00137333
-2.99236236,-0.00137333
-2.98980236,0.04272591
-2.98724236,-0.00137333
-2.98468236,-0.00137333
-2.98212236,-0.00137333
-2.97956236,0.04272591
-2.97700236,-0.00137333
-2.97444236,-0.00137333
-2.97188236,-0.00137333
-2.96932236,-0.00137333
-2.96676236,-0.00137333
-2.96420236,-0.00137333
-2.96164236,-0.00137333
-2.95908236,-0.00137333
-2.95652236,-0.00137333
-2.95396236,-0.00137333
-2.95140236,0.04272591
-2.94884236,-0.00137333
-2.94628236,-0.00137333
-2.94372236,-0.00137333
-2.94116236,-0.00137333
-2.93860236,0.04272591
-2.93604236,-0.00137333
-2.93348236,-0.00137333
-2.93092236,-0.00137333
-2.92836236,-0.00137333
-2.92580236,-0.00137333
-2.92324236,-0.00137333
-2.92068236,-0.00137333
-2.91812236,0.04272591
-2.91556236,-0.00137333
-2.91300236,-0.00137333
-2.91044236,0.04272591
-2.90788236,-0.00137333
-2.90532236,-0.00137333
-2.90276236,0.04272591
-2.90020236,-0.00137333
-2.89764236,-0.00137333
-2.89508236,-0.00137333
-2.89252236,-0.00137333
-2.88996236,-0.00137333
-2.88740236,0.04272591
-2.88484236,-0.00137333
-2.88228236,-0.00137333
-2.87972236,-0.00137333
-2.87716236,-0.00137333
-2.87460236,-0.00137333
-2.87204236,-0.00137333
-2.86948236,-0.00137333
-2.86692236,-0.00137333
-2.86436236,-0.00137333
-2.86180236,-0.00137333
-2.85924236,-0.00137333
-2.85668236,-0.00137333
-2.85412236,-0.00137333
-2.85156236,-0.00137333
-2.84900236,-0.00137333
-2.84644236,-0.00137333
-2.84388236,-0.00137333
-2.84132236,-0.00137333
-2.83876236,0.04272591
-2.83620236,-0.00137333
-2.83364236,0.04272591
-2.83108236,-0.00137333
-2.82852236,0.04272591
-2.82596236,0.04272591
-2.82340236,-0.00137333
-2.82084236,-0.00137333
-2.81828236,-0.00137333
-2.81572236,-0.00137333
-2.81316236,-0.00137333
-2.81060236,-0.00137333
-2.80804236,-0.00137333
-2.80548236,-0.00137333
-2.80292236,-0.00137333
-2.80036236,-0.00137333
-2.79780236,-0.00137333
-2.79524236,0.04272591
-2.79268236,-0.00137333
-2.79012236,-0.00137333
-2.78756236,-0.00137333
-2.78500236,-0.00137333
-2.78244236,-0.00137333
-2.77988236,-0.00137333
-2.77732236,-0.00137333
-2.77476236,-0.00137333
-2.77220236,-0.00137333
-2.76964236,-0.00137333
-2.76708236,-0.00137333
-2.76452236,-0.00137333
-2.76196236,-0.00137333
-2.75940236,0.04272591
-2.75684236,-0.00137333
-2.75428236,-0.00137333
-2.75172236,-0.00137333
-2.74916236,-0.00137333
-2.74660236,-0.00137333
-2.74404236,-0.00137333
-2.74148236,-0.00137333
-2.73892236,0.04272591
-2.73636236,-0.00137333
-2.73380236,-0.00137333
-2.73124236,-0.00137333
-2.72868236,-0.00137333
-2.72612236,0.04272591
-2.72356236,-0.00137333
-2.72100236,-0.00137333
-2.71844236,-0.00137333
-2.71588236,-0.00137333
-2.71332236,-0.00137333
-2.71076236,-0.00137333
-2.70820236,-0.00137333
-2.70564236,-0.00137333
-2.70308236,-0.00137333
-2.70052236,-0.00137333
-2.69796236,-0.00137333
-2.69540236,0.04272591
-2.69284236,0.04272591
-2.69028236,-0.00137333
-2.68772236,-0.00137333
-2.68516236,0.04272591
-2.68260236,-0.00137333
-2.68004236,-0.00137333
-2.67748236,-0.00137333
-2.67492236,-0.00137333
-2.67236236,-0.00137333
-2.66980236,-0.00137333
-2.66724236,-0.00137333
-2.66468236,0.04272591
-2.66212236,-0.00137333
-2.65956236,-0.00137333
-2.65700236,-0.00137333
-2.65444236,-0.00137333
-2.65188236,-0.00137333
-2.64932236,-0.00137333
-2.64676236,-0.00137333
-2.64420236,-0.00137333
-2.64164236,-0.00137333
-2.63908236,0.04272591
-2.63652236,-0.00137333
-2.63396236,-0.00137333
-2.63140236,-0.00137333
-2.62884236,-0.00137333
-2.62628236,-0.00137333
-2.62372236,-0.00137333
-2.62116236,0.04272591
-2.61860236,-0.00137333
-2.61604236,-0.00137333
-2.61348236,0.04272591
-2.61092236,-0.00137333
-2.60836236,-0.00137333
-2.60580236,-0.00137333
-2.60324236,-0.00137333
-2.60068236,-0.00137333
-2.59812236,0.04272591
-2.59556236,-0.00137333
-2.59300236,-0.00137333
-2.59044236,-0.00137333
-2.58788236,-0.00137333
-2.58532236,-0.00137333
-2.58276236,-0.00137333
-2.58020236,-0.00137333
-2.57764236,-0.00137333
-2.57508236,0.04272591
-2.57252236,-0.00137333
-2.56996236,-0.00137333
-2.56740236,-0.00137333
-2.56484236,-0.00137333
-2.56228236,-0.00137333
-2.55972236,-0.00137333
-2.55716236,-0.00137333
-2.55460236,0.04272591
-2.55204236,-0.00137333
-2.54948236,-0.00137333
-2.54692236,-0.00137333
-2.54436236,-0.00137333
-2.54180236,-0.00137333
-2.53924236,-0.00137333
