Frequency,Channel A
(kHz),(dBu)

0.00000000,-28.26425000
0.09536743,-35.12572000
0.19073486,-49.50739000
0.28610229,-53.00493000
0.38146973,-52.32511000
0.47683716,-54.29397000
0.57220459,-65.45872000
0.66757202,-62.66978000
0.76293945,-58.92577000
0.85830688,-57.37899000
0.95367432,-55.91161000
1.04904175,-58.74132000
1.14440918,-61.84262000
1.23977661,-54.91135000
1.33514404,-56.79525000
1.43051147,-62.60290000
1.52587891,-65.31406000
1.62124634,-75.15282000
1.71661377,-66.16489000
1.81198120,-64.99429000
1.90734863,-70.02135000
2.00271606,-68.56620000
2.09808350,-64.64366000
2.19345093,-62.62344000
2.28881836,-66.43107000
2.38418579,-67.07739000
2.47955322,-66.13195000
2.57492065,-63.70754000
2.67028809,-60.84631000
2.76565552,-67.07833000
2.86102295,-62.05418000
2.95639038,-55.30659000
3.05175781,-56.04538000
3.14712524,-80.55132000
3.24249268,-57.70765000
3.33786011,-58.92405000
3.43322754,-62.79265000
3.52859497,-64.57994000
3.62396240,-64.76272000
3.71932983,-71.21935000
3.81469727,-78.55167000
3.91006470,-69.17306000
4.00543213,-64.57475000
4.10079956,-70.07186000
4.19616699,-70.61046000
4.29153442,-71.33998000
4.38690186,-66.67270000
4.48226929,-65.90303000
4.57763672,-65.66853000
4.67300415,-72.62906000
4.76837158,-69.16804000
4.86373901,-60.44932000
4.95910645,-57.22092000
5.05447388,-56.31129000
5.14984131,-61.21367000
5.24520874,-65.55236000
5.34057617,-57.43788000
5.43594360,-61.26756000
5.53131104,-74.56563000
5.62667847,-68.65974000
5.72204590,-60.10572000
5.81741333,-53.28385000
5.91278076,-54.57817000
6.00814819,-52.62761000
6.10351563,-52.76218000
6.19888306,-55.22474000
6.29425049,-59.59982000
6.38961792,-59.83718000
6.48498535,-49.90402000
6.58035278,-50.88542000
6.67572021,-47.22485000
6.77108765,-53.15488000
6.86645508,-45.10890000
6.96182251,-31.72288000
7.05718994,-15.88233000
7.15255737,-7.69225400
7.24792480,-6.81146300
7.34329224,-13.36796000
7.43865967,-22.59366000
7.53402710,-10.28112000
7.62939453,-7.61652300
7.72476196,-11.80965000
7.82012939,-23.46121000
7.91549683,-38.00032000
8.01086426,-48.93088000
8.10623169,-49.17022000
8.20159912,-60.62657000
8.29696655,-56.60624000
8.39233398,-57.52689000
8.48770142,-71.75397000
8.58306885,-54.76426000
8.67843628,-54.82567000
8.77380371,-54.11571000
8.86917114,-57.56203000
8.96453857,-54.28062000
9.05990601,-58.44543000
9.15527344,-69.11263000
9.25064087,-66.46048000
9.34600830,-65.53252000
9.44137573,-60.44233000
9.53674316,-61.65588000
9.63211060,-68.14773000
9.72747803,-69.76183000
9.82284546,-63.07091000
9.91821289,-64.14687000
10.01358032,-66.91451000
10.10894775,-72.75325000
10.20431519,-73.80298000
10.29968262,-70.06267000
10.39505005,-74.16623000
10.49041748,-59.98863000
10.58578491,-56.48058000
10.68115234,-54.57278000
10.77651978,-57.05806000
10.87188721,-68.29744000
10.96725464,-68.65272000
11.06262207,-64.20055000
11.15798950,-64.16765000
11.25335693,-60.67638000
11.34872437,-63.34891000
11.44409180,-64.20984000
11.53945923,-59.87111000
11.63482666,-59.03065000
11.73019409,-60.17001000
11.82556152,-61.89988000
11.92092896,-65.31908000
12.01629639,-65.00834000
12.11166382,-65.09547000
12.20703125,-68.14265000
12.30239868,-68.20840000
12.39776611,-58.04298000
12.49313354,-59.23208000
12.58850098,-80.66787000
