Time,Channel A
(ms),(V)

-0.00067400,0.64973910
0.00060600,1.27872600
0.00188600,1.81768200
0.00316600,2.44666900
0.00444600,2.98562600
0.00572600,3.52458300
0.00700600,4.06384500
0.00828600,4.60280200
0.00956600,5.14175800
0.01084600,5.68102100
0.01212600,6.13025300
0.01340600,6.57948500
0.01468600,6.93868800
0.01596600,7.47795100
0.01724600,7.83715300
0.01852600,8.10663100
0.01980600,8.46614000
0.02108600,8.73561900
0.02236600,9.00509600
0.02364600,9.18485100
0.02492600,9.36460500
0.02620600,9.54435800
0.02748600,9.63408300
0.02876600,9.72380700
0.03004600,9.81383700
0.03132600,9.81383700
0.03260600,9.81383700
0.03388600,9.72380700
0.03516600,9.63408300
0.03644600,9.54435800
0.03772600,9.36460500
0.03900600,9.18485100
0.04028600,9.00509600
0.04156600,8.64589400
0.04284600,8.46614000
0.04412600,8.10663100
0.04540600,7.74742900
0.04668600,7.38792100
0.04796600,7.02871800
0.04924600,6.57948500
0.05052600,6.13025300
0.05180600,5.68102100
0.05308600,5.23178800
0.05436600,4.69252600
0.05564600,4.24359900
0.05692600,3.61461200
0.05820600,3.07535000
0.05948600,2.53639300
0.06076600,1.99743600
0.06204600,1.45817400
0.06332600,0.82949310
0.06460600,0.29053620
0.06588600,-0.33814510
0.06716600,-0.87740710
0.06844600,-1.41636400
0.06972600,-1.95532100
0.07100600,-2.49458300
0.07228600,-3.12356900
0.07356600,-3.57249700
0.07484600,-4.20148300
0.07612600,-4.65071600
0.07740600,-5.09994800
0.07868600,-5.54918100
0.07996600,-6.08813800
0.08124600,-6.44764600
0.08252600,-6.80715400
0.08380600,-7.25608100
0.08508600,-7.52586500
0.08636600,-7.88506700
0.08764600,-8.24457600
0.08892600,-8.42433000
0.09020600,-8.69380800
0.09148600,-8.87356200
0.09276600,-9.05301100
0.09404600,-9.14304100
0.09532600,-9.23276400
0.09660600,-9.32248900
0.09788600,-9.32248900
0.09916600,-9.32248900
0.10044600,-9.32248900
0.10172600,-9.32248900
0.10300600,-9.14304100
0.10428600,-8.96328600
0.10556600,-8.87356200
0.10684600,-8.69380800
0.10812600,-8.42433000
0.10940600,-8.15454600
0.11068600,-7.88506700
0.11196600,-7.61558900
0.11324600,-7.25608100
0.11452600,-6.89687800
0.11580600,-6.53737000
0.11708600,-6.08813800
0.11836600,-5.63890500
0.11964600,-5.18997800
0.12092600,-4.74074500
0.12220600,-4.29151300
0.12348600,-3.75225100
0.12476600,-3.30301800
0.12604600,-2.76406100
0.12732600,-2.22510500
0.12860600,-1.68584300
0.12988600,-1.14688600
0.13116600,-0.60792870
0.13244600,-0.06866664
0.13372600,0.47029020
0.13500600,1.00894200
0.13628600,1.54820400
0.13756600,2.08716100
0.13884600,2.53639300
0.14012600,3.07535000
0.14140600,3.61461200
0.14268600,4.15356900
0.14396600,4.51307700
0.14524600,4.96231000
0.14652600,5.41154200
0.14780600,5.86077500
0.14908600,6.21997700
0.15036600,6.57948500
0.15164600,6.93868800
0.15292600,7.20816700
0.15420600,7.56767500
0.15548600,7.83715300
0.15676600,8.01690800
