Frequency,Channel A
(kHz),(dBV)

5.17042449,-90.25031000
5.18140204,-93.24431000
5.19237959,-97.11050000
5.20335713,-99.86363000
5.21433468,-100.13420000
5.22531223,-98.04477000
5.23628977,-95.36510000
5.24726732,-94.19597000
5.25824487,-94.57570000
5.26922241,-94.44352000
5.28019996,-93.06264000
5.29117751,-92.24560000
5.30215505,-92.54269000
5.31313260,-93.88431000
5.32411015,-96.43014000
5.33508769,-100.71960000
5.34606524,-99.63235000
5.35704279,-95.52702000
5.36802033,-94.19114000
5.37899788,-93.39598000
5.38997543,-92.39813000
5.40095297,-92.54363000
5.41193052,-93.78114000
5.42290807,-95.17465000
5.43388561,-95.83012000
5.44486316,-94.79221000
5.45584071,-93.72481000
5.46681825,-93.69878000
5.47779580,-93.84308000
5.48877335,-94.02283000
5.49975089,-94.92085000
5.51072844,-95.74714000
5.52170599,-95.97861000
5.53268353,-96.14384000
5.54366108,-94.92581000
5.55463863,-92.66570000
5.56561617,-91.11290000
5.57659372,-91.16673000
5.58757127,-93.67262000
5.59854881,-100.39460000
5.60952636,-101.92760000
5.62050391,-96.27835000
5.63148145,-94.92073000
5.64245900,-96.43360000
5.65343655,-95.75945000
5.66441409,-90.54388000
5.67539164,-87.50510000
5.68636919,-86.85459000
5.69734673,-88.19449000
5.70832428,-91.04544000
5.71930183,-94.07109000
5.73027937,-95.76352000
5.74125692,-97.17833000
5.75223447,-97.32661000
5.76321201,-95.05171000
5.77418956,-93.26846000
5.78516711,-91.54067000
5.79614465,-89.69742000
5.80712220,-88.72913000
5.81809975,-89.27089000
5.82907729,-92.31767000
5.84005484,-102.14580000
5.85103239,-101.20470000
5.86200993,-95.63213000
5.87298748,-97.21254000
5.88396503,-99.18269000
5.89494257,-93.61247000
5.90592012,-90.91752000
5.91689767,-91.10037000
5.92787521,-93.66061000
5.93885276,-99.73312000
5.94983031,-107.74840000
5.96080785,-96.35979000
5.97178540,-91.29150000
5.98276295,-88.19233000
5.99374049,-86.67121000
6.00471804,-87.19275000
6.01569559,-90.38231000
6.02667313,-97.05125000
6.03765068,-105.54510000
6.04862823,-99.89050000
6.05960577,-94.37775000
6.07058332,-91.62390000
6.08156087,-90.76194000
6.09253841,-91.72462000
6.10351596,-95.07521000
6.11449351,-97.74706000
6.12547105,-94.46880000
6.13644860,-92.51384000
6.14742615,-92.18468000
6.15840369,-92.59282000
6.16938124,-93.96007000
6.18035879,-97.69322000
6.19133633,-104.40350000
6.20231388,-100.57420000
6.21329143,-97.96475000
6.22426897,-98.43799000
6.23524652,-101.10440000
6.24622407,-103.78680000
6.25720161,-101.31710000
6.26817916,-99.31235000
6.27915671,-99.11858000
6.29013425,-100.57250000
6.30111180,-103.63710000
6.31208935,-110.01920000
6.32306689,-104.72890000
6.33404444,-95.01983000
6.34502199,-91.20953000
6.35599953,-90.79899000
6.36697708,-93.01263000
6.37795463,-96.71762000
6.38893217,-99.70597000
6.39990972,-101.06760000
6.41088727,-102.04180000
6.42186481,-106.87850000
6.43284236,-111.67140000
6.44381991,-101.91140000
6.45479745,-98.92532000
6.46577500,-97.03008000
6.47675255,-94.92104000
6.48773009,-94.10712000
6.49870764,-95.64615000
6.50968519,-98.82305000
6.52066273,-97.56784000
6.53164028,-95.06092000
6.54261783,-94.44191000
6.55359538,-94.44920000
6.56457292,-93.85937000
6.57555047,-94.36428000
6.58652802,-99.44142000
6.59750556,-106.51120000
6.60848311,-92.85705000
6.61946066,-88.28784000
6.63043820,-86.40109000
6.64141575,-86.27422000
6.65239330,-87.62409000
6.66337084,-90.16041000
6.67434839,-93.13274000
6.68532594,-95.45222000
6.69630348,-97.01855000
6.70728103,-98.78305000
6.71825858,-98.60561000
6.72923612,-93.77857000
6.74021367,-90.16166000
6.75119122,-88.94937000
6.76216876,-90.39957000
6.77314631,-96.30540000
6.78412386,-109.00320000
6.79510140,-94.75282000
6.80607895,-91.97029000
6.81705650,-91.64670000
6.82803404,-91.80563000
6.83901159,-92.42779000
6.84998914,-94.41949000
6.86096668,-97.55943000
6.87194423,-99.21826000
6.88292178,-98.40581000
6.89389932,-97.19545000
6.90487687,-96.88931000
6.91585442,-97.18762000
6.92683196,-96.24271000
6.93780951,-95.64739000
6.94878706,-97.93251000
6.95976460,-101.73140000
6.97074215,-98.41667000
6.98171970,-94.87466000
6.99269724,-92.50198000
7.00367479,-91.68453000
7.01465234,-92.95058000
7.02562988,-96.50343000
7.03660743,-102.25400000
7.04758498,-106.15520000
7.05856252,-102.20390000
7.06954007,-97.68451000
7.08051762,-95.01168000
7.09149516,-94.59507000
7.10247271,-97.41286000
7.11345026,-105.95880000
7.12442780,-96.74406000
7.13540535,-91.60538000
7.14638290,-90.16832000
7.15736044,-91.59432000
7.16833799,-96.40366000
7.17931554,-100.89900000
7.19029308,-96.17769000
7.20127063,-93.26627000
7.21224818,-91.60442000
7.22322572,-90.81428000
7.23420327,-91.31445000
7.24518082,-93.42725000
7.25615836,-96.81689000
7.26713591,-100.08710000
7.27811346,-102.03940000
7.28909100,-103.43880000
7.30006855,-107.00070000
7.31104610,-108.40840000
7.32202364,-102.64730000
7.33300119,-102.30210000
7.34397874,-100.54230000
7.35495628,-95.23901000
7.36593383,-92.85809000
7.37691138,-93.31105000
7.38788892,-95.74234000
7.39886647,-96.29325000
7.40984402,-95.69997000
7.42082156,-97.59675000
7.43179911,-99.83942000
7.44277666,-97.44986000
7.45375420,-93.76435000
7.46473175,-92.08369000
7.47570930,-93.06061000
7.48668684,-96.27252000
7.49766439,-100.15650000
7.50864194,-103.85510000
7.51961948,-105.69740000
7.53059703,-105.95700000
7.54157458,-105.11010000
7.55255212,-97.61166000
7.56352967,-93.98938000
7.57450722,-93.67688000
7.58548476,-95.26566000
7.59646231,-96.18420000
7.60743986,-94.40251000
7.61841740,-92.10216000
7.62939495,-91.43719000
7.64037250,-92.41135000
7.65135004,-92.98363000
7.66232759,-92.80593000
7.67330514,-93.13811000
7.68428268,-92.07700000
7.69526023,-91.06505000
7.70623778,-92.85150000
7.71721532,-99.57480000
7.72819287,-104.22030000
7.73917042,-97.87978000
7.75014796,-97.09016000
7.76112551,-97.63450000
7.77210306,-95.06770000
7.78308060,-92.15512000
7.79405815,-91.59653000
7.80503570,-93.84552000
7.81601324,-99.26765000
7.82699079,-108.04950000
7.83796834,-109.32430000
7.84894588,-104.11050000
7.85992343,-100.71170000
7.87090098,-100.42140000
7.88187852,-103.19100000
7.89285607,-98.97174000
7.90383362,-94.08855000
7.91481116,-91.64863000
7.92578871,-91.11110000
7.93676626,-92.52333000
7.94774380,-94.93384000
7.95872135,-94.88273000
7.96969890,-93.51368000
7.98067645,-93.14268000
7.99165399,-93.94522000
8.00263154,-96.33446000
8.01360909,-102.43200000
8.02458663,-109.19140000
8.03556418,-100.33780000
8.04654173,-101.14180000
8.05751927,-107.15910000
8.06849682,-96.03473000
8.07947437,-93.42853000
8.09045191,-96.89910000
8.10142946,-109.75530000
8.11240701,-94.91240000
8.12338455,-91.07467000
8.13436210,-90.68893000
8.14533965,-93.09177000
8.15631719,-95.93357000
8.16729474,-93.72047000
8.17827229,-91.75227000
8.18924983,-91.25105000
8.20022738,-92.10771000
8.21120493,-94.29786000
8.22218247,-93.12215000
8.23316002,-89.42450000
8.24413757,-87.75363000
8.25511511,-87.97275000
8.26609266,-89.22649000
8.27707021,-90.80704000
8.28804775,-92.87560000
8.29902530,-96.22936000
8.31000285,-101.37310000
8.32098039,-104.21140000
8.33195794,-100.55730000
8.34293549,-97.57634000
8.35391303,-96.44801000
8.36489058,-97.30006000
8.37586813,-100.04610000
8.38684567,-103.72470000
8.39782322,-106.82520000
8.40880077,-111.75060000
8.41977831,-113.62980000
8.43075586,-102.27710000
8.44173341,-99.63322000
8.45271095,-99.56936000
8.46368850,-95.87760000
8.47466605,-92.99760000
8.48564359,-93.14273000
8.49662114,-96.90662000
8.50759869,-110.30340000
8.51857623,-101.01910000
8.52955378,-95.87302000
8.54053133,-94.55814000
8.55150887,-95.54199000
8.56248642,-100.24040000
8.57346397,-105.42500000
8.58444151,-96.31665000
8.59541906,-94.03396000
8.60639661,-96.15584000
8.61737415,-103.22660000
8.62835170,-111.82980000
8.63932925,-104.78600000
8.65030679,-97.63196000
8.66128434,-95.04230000
8.67226189,-97.46030000
8.68323943,-112.28830000
8.69421698,-97.25402000
8.70519453,-92.27118000
8.71617207,-90.57110000
8.72714962,-90.80443000
8.73812717,-93.57449000
8.74910471,-104.66970000
8.76008226,-96.53395000
8.77105981,-89.26723000
8.78203735,-86.84848000
8.79301490,-87.00108000
8.80399245,-88.93062000
8.81496999,-91.84138000
8.82594754,-94.62749000
8.83692509,-96.66228000
8.84790263,-98.68751000
8.85888018,-98.59631000
8.86985773,-96.37383000
8.88083527,-96.10231000
8.89181282,-99.23891000
8.90279037,-102.09770000
8.91376791,-95.15919000
8.92474546,-91.13356000
8.93572301,-89.65629000
8.94670055,-90.19919000
8.95767810,-92.88995000
8.96865565,-97.98583000
8.97963319,-98.67095000
8.99061074,-94.81225000
9.00158829,-93.78934000
9.01256583,-95.46788000
9.02354338,-96.95312000
9.03452093,-95.68790000
9.04549847,-94.16953000
9.05647602,-92.27771000
9.06745357,-91.67100000
9.07843111,-93.88253000
9.08940866,-101.18720000
9.10038621,-108.83790000
9.11136375,-97.82823000
9.12234130,-95.02397000
9.13331885,-94.47755000
9.14429639,-94.40032000
9.15527394,-93.76794000
9.16625149,-92.92047000
9.17722903,-92.73865000
9.18820658,-94.45618000
9.19918413,-101.35230000
9.21016167,-101.11360000
9.22113922,-91.90939000
9.23211677,-88.11004000
9.24309431,-86.34424000
9.25407186,-85.86938000
9.26504941,-86.84537000
9.27602695,-90.31838000
9.28700450,-101.17020000
9.29798205,-97.84108000
9.30895959,-91.92040000
9.31993714,-90.90514000
9.33091469,-90.33475000
9.34189223,-88.98637000
9.35286978,-88.59756000
9.36384733,-90.19843000
9.37482487,-94.31564000
9.38580242,-101.97890000
9.39677997,-108.67530000
9.40775751,-100.99310000
9.41873506,-95.17407000
9.42971261,-91.65567000
9.44069016,-90.31261000
9.45166770,-90.49052000
9.46264525,-91.12571000
9.47362280,-90.62687000
9.48460034,-88.59618000
9.49557789,-86.62463000
9.50655544,-85.64372000
9.51753298,-85.85707000
9.52851053,-87.37810000
9.53948808,-90.59155000
9.55046562,-96.99522000
9.56144317,-113.37320000
9.57242072,-98.13313000
9.58339826,-94.54208000
9.59437581,-93.99433000
9.60535336,-94.88427000
9.61633090,-96.64223000
9.62730845,-100.88680000
9.63828600,-115.41100000
9.64926354,-99.21080000
9.66024109,-96.12315000
9.67121864,-98.93151000
9.68219618,-104.77780000
9.69317373,-98.28643000
9.70415128,-97.72792000
9.71512882,-105.06730000
9.72610637,-101.62670000
9.73708392,-95.26437000
9.74806146,-94.32624000
9.75903901,-97.21870000
9.77001656,-98.73843000
9.78099410,-92.42044000
9.79197165,-89.55582000
9.80294920,-90.46040000
9.81392674,-96.14136000
9.82490429,-97.17630000
9.83588184,-92.26643000
9.84685938,-91.65279000
9.85783693,-92.61536000
9.86881448,-92.60722000
9.87979202,-92.36356000
9.89076957,-93.66654000
9.90174712,-97.70432000
9.91272466,-108.66250000
9.92370221,-99.94782000
9.93467976,-94.74837000
9.94565730,-93.41754000
9.95663485,-93.10960000
9.96761240,-91.42910000
9.97858994,-89.71226000
9.98956749,-89.21529000
10.00054504,-89.29371000
10.01152258,-88.70348000
10.02250013,-87.55650000
10.03347768,-87.14385000
10.04445522,-88.75698000
10.05543277,-94.60216000
10.06641032,-100.03570000
10.07738786,-90.51654000
10.08836541,-87.17387000
10.09934296,-86.16435000
10.11032050,-86.49834000
10.12129805,-87.74265000
10.13227560,-89.82527000
10.14325314,-93.30693000
10.15423069,-95.99573000
10.16520824,-94.18910000
10.17618578,-95.10761000
10.18716333,-100.23150000
10.19814088,-95.90966000
10.20911842,-92.88078000
10.22009597,-93.70604000
10.23107352,-97.80026000
10.24205106,-110.57890000
10.25302861,-102.04840000
10.26400616,-95.55832000
10.27498370,-93.46824000
10.28596125,-93.57544000
10.29693880,-95.41047000
10.30791634,-99.16457000
10.31889389,-102.69770000
10.32987144,-97.45403000
10.34084898,-92.92807000
10.35182653,-90.78874000
10.36280408,-90.75942000
10.37378162,-92.78786000
10.38475917,-96.64631000
10.39573672,-101.59480000
10.40671426,-101.88710000
10.41769181,-96.80733000
10.42866936,-94.04588000
10.43964690,-93.15074000
10.45062445,-93.12823000
10.46160200,-93.76918000
10.47257954,-95.96773000
10.48355709,-100.45110000
10.49453464,-101.29460000
10.50551218,-97.06114000
10.51648973,-93.51103000
10.52746728,-91.87827000
10.53844482,-92.59492000
10.54942237,-95.35524000
10.56039992,-98.44319000
10.57137746,-98.50259000
10.58235501,-96.62271000
10.59333256,-94.86047000
10.60431010,-93.14819000
10.61528765,-91.29937000
10.62626520,-90.30772000
10.63724274,-91.12705000
10.64822029,-93.96028000
10.65919784,-97.82111000
10.67017538,-100.28650000
10.68115293,-101.10040000
10.69213048,-100.33690000
10.70310802,-98.25751000
10.71408557,-95.77812000
10.72506312,-94.46202000
10.73604066,-96.10674000
10.74701821,-106.69210000
10.75799576,-98.88077000
10.76897330,-92.17171000
10.77995085,-90.66191000
10.79092840,-91.97763000
10.80190594,-94.89853000
10.81288349,-96.54260000
10.82386104,-94.86756000
10.83483858,-93.39651000
10.84581613,-94.00513000
10.85679368,-96.53336000
10.86777122,-97.92782000
10.87874877,-95.73098000
10.88972632,-93.07008000
10.90070387,-91.06647000
10.91168141,-90.12109000
10.92265896,-90.80501000
10.93363651,-93.76205000
10.94461405,-97.19735000
10.95559160,-95.12773000
10.96656915,-93.95528000
10.97754669,-95.73947000
10.98852424,-99.77257000
10.99950179,-101.55520000
11.01047933,-99.63978000
11.02145688,-98.02222000
11.03243443,-97.13335000
11.04341197,-97.41389000
11.05438952,-98.94646000
11.06536707,-101.40450000
11.07634461,-106.03250000
11.08732216,-107.16530000
11.09829971,-99.56073000
11.10927725,-93.76987000
11.12025480,-90.22186000
11.13123235,-88.79132000
11.14220989,-89.20139000
11.15318744,-91.38864000
11.16416499,-95.98669000
11.17514253,-105.89720000
11.18612008,-105.30920000
11.19709763,-104.57070000
11.20807517,-114.91900000
11.21905272,-97.49534000
11.23003027,-93.69765000
11.24100781,-94.83971000
11.25198536,-102.22340000
11.26296291,-97.60112000
11.27394045,-91.74343000
11.28491800,-89.91856000
11.29589555,-90.19127000
11.30687309,-91.30593000
11.31785064,-92.09092000
11.32882819,-92.52464000
11.33980573,-92.78207000
11.35078328,-92.48775000
11.36176083,-91.93022000
11.37273837,-92.21170000
11.38371592,-94.87849000
11.39469347,-104.40040000
11.40567101,-101.08220000
11.41664856,-94.63141000
11.42762611,-93.58894000
11.43860365,-95.47530000
11.44958120,-97.48849000
11.46055875,-94.03352000
11.47153629,-90.37415000
11.48251384,-88.57110000
11.49349139,-88.64182000
11.50446893,-90.82223000
11.51544648,-96.22070000
11.52642403,-116.29110000
11.53740157,-98.94092000
11.54837912,-94.20094000
11.55935667,-93.34678000
11.57033421,-95.95802000
11.58131176,-105.56780000
11.59228931,-105.65710000
11.60326685,-104.23410000
11.61424440,-111.12650000
11.62522195,-98.51627000
11.63619949,-96.75880000
11.64717704,-102.41930000
11.65815459,-101.03800000
11.66913213,-93.50148000
11.68010968,-90.65911000
11.69108723,-89.36279000
11.70206477,-88.88362000
11.71304232,-89.65630000
11.72401987,-92.32481000
11.73499741,-96.63239000
11.74597496,-97.06438000
11.75695251,-95.26363000
11.76793005,-95.55383000
