Frequency,Channel A
(kHz),(dBu)

29.18243408,-57.67737000
29.27780151,-58.72639000
29.37316895,-65.28791000
29.46853638,-62.97321000
29.56390381,-58.19454000
29.65927124,-58.93807000
29.75463867,-64.64571000
29.85000610,-63.32876000
29.94537354,-55.56789000
30.04074097,-61.37514000
30.13610840,-60.01196000
30.23147583,-57.03125000
30.32684326,-56.22074000
30.42221069,-55.31971000
30.51757813,-54.46903000
30.61294556,-53.13191000
30.70831299,-51.96177000
30.80368042,-55.75210000
30.89904785,-56.91750000
30.99441528,-51.86209000
31.08978271,-54.66625000
31.18515015,-57.89943000
31.28051758,-51.37442000
31.37588501,-53.23260000
31.47125244,-59.60146000
31.56661987,-55.96984000
31.66198730,-53.03306000
31.75735474,-53.91072000
31.85272217,-57.38646000
31.94808960,-58.77037000
32.04345703,-59.34741000
32.13882446,-60.72117000
32.23419189,-72.34888000
32.32955933,-61.51050000
32.42492676,-68.93165000
32.52029419,-60.03125000
32.61566162,-56.93158000
32.71102905,-59.64731000
32.80639648,-69.30576000
32.90176392,-67.65273000
32.99713135,-63.86480000
33.09249878,-64.03046000
33.18786621,-63.97305000
33.28323364,-71.25997000
33.37860107,-72.39364000
33.47396851,-69.45444000
33.56933594,-74.88975000
33.66470337,-73.83288000
33.76007080,-73.44599000
33.85543823,-75.28491000
33.95080566,-78.55145000
34.04617310,-85.73066000
34.14154053,-65.85404000
34.23690796,-59.41292000
34.33227539,-58.65028000
34.42764282,-62.34457000
34.52301025,-59.22359000
34.61837769,-56.92342000
34.71374512,-60.35314000
34.80911255,-63.21985000
34.90447998,-68.24580000
34.99984741,-71.16960000
35.09521484,-67.75770000
35.19058228,-65.67299000
35.28594971,-71.42425000
35.38131714,-64.04469000
35.47668457,-73.18032000
35.57205200,-58.89340000
35.66741943,-57.89162000
35.76278687,-62.76146000
35.85815430,-67.36781000
35.95352173,-62.75394000
36.04888916,-61.80329000
36.14425659,-62.98869000
36.23962402,-65.61664000
36.33499146,-68.17864000
36.43035889,-63.65241000
36.52572632,-63.76454000
36.62109375,-63.38304000
36.71646118,-66.99036000
36.81182861,-67.22507000
36.90719604,-60.51398000
37.00256348,-59.16338000
37.09793091,-57.15943000
37.19329834,-56.52437000
37.28866577,-59.39465000
37.38403320,-61.51015000
37.47940063,-56.83784000
37.57476807,-57.96769000
37.67013550,-60.63102000
37.76550293,-58.14579000
37.86087036,-66.58733000
37.95623779,-63.22611000
38.05160522,-58.88918000
38.14697266,-65.25840000
38.24234009,-67.36156000
38.33770752,-61.59797000
38.43307495,-63.25367000
38.52844238,-63.44475000
38.62380981,-66.82000000
38.71917725,-64.63680000
38.81454468,-71.90986000
38.90991211,-66.95299000
39.00527954,-64.15700000
39.10064697,-67.13097000
39.19601440,-72.51041000
39.29138184,-66.63257000
39.38674927,-66.06441000
39.48211670,-57.23315000
39.57748413,-59.63858000
39.67285156,-57.29811000
39.76821899,-57.83472000
39.86358643,-65.64828000
39.95895386,-69.90752000
40.05432129,-66.47939000
40.14968872,-64.60802000
40.24505615,-60.08495000
40.34042358,-58.11052000
40.43579102,-58.02112000
40.53115845,-59.68931000
40.62652588,-62.17005000
40.72189331,-61.03398000
40.81726074,-59.75258000
40.91262817,-60.96667000
41.00799561,-65.95740000
41.10336304,-66.81940000
41.19873047,-67.32339000
41.29409790,-67.68091000
41.38946533,-62.18295000
41.48483276,-62.60762000
41.58020020,-58.40450000
41.67556763,-55.55796000
41.77093506,-57.86421000
41.86630249,-63.21348000
41.96166992,-63.71042000
42.05703735,-65.40671000
42.15240479,-62.59030000
42.24777222,-66.20378000
42.34313965,-69.50515000
42.43850708,-60.63695000
42.53387451,-60.29158000
42.62924194,-63.63383000
42.72460938,-71.12409000
42.81997681,-67.01404000
42.91534424,-59.71300000
43.01071167,-56.33475000
43.10607910,-52.78010000
43.20144653,-52.87250000
43.29681396,-56.59818000
43.39218140,-57.79507000
43.48754883,-58.61710000
43.58291626,-63.67313000
43.67828369,-57.70198000
43.77365112,-56.53748000
43.86901855,-53.53645000
43.96438599,-52.73732000
44.05975342,-53.96490000
44.15512085,-52.70330000
44.25048828,-53.16487000
44.34585571,-57.40166000
44.44122314,-60.86858000
44.53659058,-59.53844000
44.63195801,-62.31387000
44.72732544,-62.08847000
44.82269287,-59.39650000
44.91806030,-58.88721000
45.01342773,-57.37723000
45.10879517,-59.22699000
45.20416260,-66.29334000
45.29953003,-81.96646000
45.39489746,-78.86644000
45.49026489,-80.38002000
45.58563232,-77.15260000
45.68099976,-66.51794000
45.77636719,-61.74866000
45.87173462,-60.06552000
45.96710205,-58.34367000
46.06246948,-56.08655000
46.15783691,-55.32034000
46.25320435,-58.48724000
46.34857178,-63.39037000
46.44393921,-61.11308000
46.53930664,-58.31774000
46.63467407,-58.52108000
46.73004150,-61.09617000
46.82540894,-64.32622000
46.92077637,-62.47538000
47.01614380,-59.35275000
47.11151123,-56.94114000
47.20687866,-55.04935000
47.30224609,-55.55700000
47.39761353,-58.48763000
47.49298096,-60.93656000
47.58834839,-59.98207000
47.68371582,-60.52423000
47.77908325,-80.68480000
47.87445068,-59.37710000
47.96981812,-59.40752000
48.06518555,-61.59324000
48.16055298,-63.37580000
48.25592041,-66.61328000
48.35128784,-69.94016000
48.44665527,-61.26327000
48.54202271,-57.76094000
48.63739014,-62.16670000
48.73275757,-57.88791000
48.82812500,-56.39445000
48.92349243,-55.02554000
49.01885986,-59.00417000
49.11422729,-89.58961000
49.20959473,-62.95920000
49.30496216,-61.34547000
49.40032959,-64.67504000
49.49569702,-63.17364000
49.59106445,-64.27036000
49.68643188,-75.28944000
49.78179932,-67.04158000
49.87716675,-60.09115000
49.97253418,-61.38638000
50.06790161,-60.77279000
50.16326904,-58.68313000
50.25863647,-62.61932000
50.35400391,-72.80199000
50.44937134,-68.64289000
50.54473877,-64.40046000
50.64010620,-68.88536000
50.73547363,-66.75089000
50.83084106,-62.62344000
50.92620850,-57.61412000
51.02157593,-57.92901000
51.11694336,-59.94946000
51.21231079,-60.39664000
51.30767822,-63.15143000
51.40304565,-83.36089000
51.49841309,-61.70109000
51.59378052,-59.32037000
51.68914795,-64.03673000
51.78451538,-86.25717000
51.87988281,-97.71982000
51.97525024,-67.05666000
52.07061768,-68.11185000
52.16598511,-65.68530000
52.26135254,-64.72863000
52.35671997,-74.58144000
52.45208740,-62.46053000
52.54745483,-61.02590000
52.64282227,-63.15380000
52.73818970,-62.59588000
52.83355713,-61.75847000
52.92892456,-64.91920000
53.02429199,-65.24620000
53.11965942,-58.12059000
53.21502686,-69.57162000
53.31039429,-60.50552000
53.40576172,-58.72407000
53.50112915,-60.12313000
53.59649658,-64.11144000
53.69186401,-70.04604000
53.78723145,-65.65770000
53.88259888,-58.39592000
53.97796631,-55.91155000
54.07333374,-59.96483000
54.16870117,-64.18811000
54.26406860,-58.07915000
54.35943604,-56.61106000
54.45480347,-57.30761000
54.55017090,-60.17197000
54.64553833,-61.03100000
54.74090576,-60.46971000
54.83627319,-61.96670000
54.93164063,-65.68725000
55.02700806,-76.04609000
55.12237549,-60.29271000
55.21774292,-57.66152000
55.31311035,-80.55592000
55.40847778,-64.13165000
55.50384521,-66.12097000
55.59921265,-56.45859000
55.69458008,-52.74625000
55.78994751,-53.66460000
55.88531494,-55.89224000
55.98068237,-55.50526000
56.07604980,-55.78764000
56.17141724,-56.18025000
56.26678467,-57.30788000
56.36215210,-58.63264000
56.45751953,-57.27538000
56.55288696,-57.19581000
56.64825439,-60.08882000
56.74362183,-61.80240000
56.83898926,-57.31909000
56.93435669,-55.44821000
57.02972412,-58.90370000
57.12509155,-60.93075000
57.22045898,-76.99533000
57.31582642,-59.22834000
57.41119385,-58.40298000
57.50656128,-65.70918000
57.60192871,-69.98152000
57.69729614,-72.63375000
57.79266357,-70.73047000
57.88803101,-64.35619000
57.98339844,-65.04005000
58.07876587,-67.61499000
58.17413330,-70.18346000
58.26950073,-60.64119000
58.36486816,-60.17859000
58.46023560,-67.32992000
58.55560303,-79.11702000
58.65097046,-70.27856000
58.74633789,-84.86455000
58.84170532,-60.89786000
58.93707275,-57.10719000
59.03244019,-58.63506000
59.12780762,-62.14858000
59.22317505,-66.42617000
59.31854248,-61.51002000
59.41390991,-62.80408000
59.50927734,-68.38454000
59.60464478,-60.35317000
59.70001221,-57.05304000
59.79537964,-57.73297000
59.89074707,-57.20188000
59.98611450,-56.27897000
60.08148193,-56.69102000
60.17684937,-57.97936000
60.27221680,-56.94439000
60.36758423,-55.48335000
60.46295166,-58.51326000
60.55831909,-62.60849000
60.65368652,-68.66329000
60.74905396,-60.06620000
60.84442139,-58.84264000
60.93978882,-61.56170000
61.03515625,-57.96539000
61.13052368,-54.32530000
61.22589111,-54.68897000
61.32125854,-59.21054000
61.41662598,-70.60205000
61.51199341,-70.29651000
61.60736084,-64.24743000
61.70272827,-68.05565000
61.79809570,-63.31408000
61.89346313,-61.65818000
61.98883057,-60.25944000
62.08419800,-60.18629000
62.17956543,-70.17841000
62.27493286,-63.80835000
62.37030029,-56.82948000
62.46566772,-60.60086000
62.56103516,-61.14844000
62.65640259,-57.52317000
62.75177002,-61.97731000
62.84713745,-72.68432000
62.94250488,-69.20922000
63.03787231,-63.59994000
63.13323975,-59.28908000
63.22860718,-60.87618000
63.32397461,-68.93544000
63.41934204,-58.28701000
63.51470947,-60.58458000
63.61007690,-63.18985000
63.70544434,-64.81724000
63.80081177,-60.85199000
63.89617920,-56.77988000
63.99154663,-57.23825000
64.08691406,-62.49227000
64.18228149,-72.24957000
64.27764893,-65.26065000
64.37301636,-59.82298000
64.46838379,-60.75468000
64.56375122,-65.81431000
64.65911865,-81.88012000
64.75448608,-67.37681000
64.84985352,-65.48552000
64.94522095,-65.92184000
65.04058838,-78.70790000
65.13595581,-69.15613000
65.23132324,-65.11727000
65.32669067,-59.39201000
65.42205811,-59.52439000
65.51742554,-64.36370000
65.61279297,-64.81435000
65.70816040,-62.94674000
65.80352783,-63.70939000
65.89889526,-66.51425000
65.99426270,-70.43137000
66.08963013,-69.43449000
66.18499756,-63.79881000
66.28036499,-60.90971000
66.37573242,-63.65076000
66.47109985,-74.71616000
66.56646729,-59.20285000
66.66183472,-57.64042000
66.75720215,-63.24407000
66.85256958,-64.74925000
66.94793701,-61.28044000
67.04330444,-60.57824000
67.13867188,-64.00320000
67.23403931,-60.18918000
67.32940674,-58.67290000
67.42477417,-71.67911000
67.52014160,-58.34168000
67.61550903,-58.01480000
67.71087646,-59.04291000
67.80624390,-59.61156000
67.90161133,-58.83083000
67.99697876,-58.40077000
68.09234619,-58.35691000
68.18771362,-58.23368000
68.28308105,-56.24380000
68.37844849,-60.38012000
68.47381592,-62.77554000
68.56918335,-59.76825000
68.66455078,-56.60671000
68.75991821,-56.71125000
68.85528564,-57.56419000
68.95065308,-53.09309000
69.04602051,-52.49971000
69.14138794,-54.48261000
69.23675537,-56.07271000
69.33212280,-57.45213000
69.42749023,-58.25144000
69.52285767,-56.68659000
69.61822510,-61.26655000
69.71359253,-64.46330000
69.80895996,-63.85014000
69.90432739,-65.86517000
69.99969482,-69.38560000
70.09506226,-65.44083000
70.19042969,-59.51019000
70.28579712,-63.25500000
70.38116455,-68.70675000
70.47653198,-68.82106000
70.57189941,-72.00876000
70.66726685,-61.60915000
70.76263428,-60.52155000
70.85800171,-64.24459000
70.95336914,-66.83705000
71.04873657,-65.26723000
71.14410400,-65.48573000
71.23947144,-67.30761000
71.33483887,-58.23337000
71.43020630,-56.67602000
71.52557373,-58.59552000
71.62094116,-62.28347000
71.71630859,-63.78080000
71.81167603,-72.57861000
71.90704346,-66.15231000
72.00241089,-61.21849000
72.09777832,-65.31440000
72.19314575,-71.42716000
72.28851318,-59.59370000
72.38388062,-56.35322000
72.47924805,-57.87567000
72.57461548,-62.81338000
72.66998291,-63.33397000
72.76535034,-62.94007000
72.86071777,-72.48680000
72.95608521,-61.83251000
73.05145264,-62.69852000
73.14682007,-68.33179000
73.24218750,-62.89022000
73.33755493,-72.34113000
73.43292236,-60.24693000
73.52828979,-56.67954000
73.62365723,-57.86276000
73.71902466,-64.31290000
73.81439209,-62.81699000
73.90975952,-59.83224000
74.00512695,-60.05482000
74.10049438,-64.09827000
74.19586182,-57.80119000
74.29122925,-55.91951000
74.38659668,-61.13213000
74.48196411,-63.21670000
74.57733154,-59.03414000
74.67269897,-60.70642000
74.76806641,-65.51945000
74.86343384,-69.11511000
74.95880127,-66.71535000
75.05416870,-58.98915000
75.14953613,-55.93069000
75.24490356,-59.99511000
75.34027100,-59.28616000
75.43563843,-60.01118000
75.53100586,-72.67545000
75.62637329,-62.34200000
75.72174072,-58.50917000
75.81710815,-61.26169000
75.91247559,-59.25940000
76.00784302,-63.24877000
76.10321045,-77.43909000
76.19857788,-73.71882000
76.29394531,-73.75790000
76.38931274,-69.24923000
76.48468018,-74.10300000
76.58004761,-70.02156000
76.67541504,-60.73528000
76.77078247,-57.04460000
76.86614990,-57.91134000
76.96151733,-64.00928000
77.05688477,-61.17869000
77.15225220,-60.08223000
77.24761963,-63.75246000
77.34298706,-64.64682000
77.43835449,-64.70425000
77.53372192,-67.48580000
77.62908936,-60.60507000
77.72445679,-59.50170000
77.81982422,-58.33340000
77.91519165,-60.36956000
78.01055908,-69.57975000
78.10592651,-80.14752000
78.20129395,-62.53181000
78.29666138,-57.18296000
78.39202881,-56.88486000
78.48739624,-58.64138000
78.58276367,-57.94614000
78.67813110,-58.32519000
78.77349854,-61.45195000
78.86886597,-74.01407000
78.96423340,-64.25015000
79.05960083,-61.60207000
79.15496826,-61.97017000
79.25033569,-63.69709000
79.34570313,-64.53683000
79.44107056,-68.00197000
79.53643799,-62.92364000
79.63180542,-58.47299000
79.72717285,-64.77303000
79.82254028,-62.60989000
79.91790771,-67.67657000
80.01327515,-63.21495000
80.10864258,-58.23199000
80.20401001,-58.31708000
80.29937744,-59.80110000
80.39474487,-62.14339000
80.49011230,-65.95171000
80.58547974,-57.82943000
80.68084717,-56.20335000
80.77621460,-55.82379000
80.87158203,-55.83139000
80.96694946,-57.85213000
81.06231689,-61.44501000
81.15768433,-61.68894000
81.25305176,-57.93047000
81.34841919,-54.24986000
81.44378662,-52.88880000
81.53915405,-55.53965000
81.63452148,-60.53451000
81.72988892,-59.89874000
81.82525635,-58.34747000
81.92062378,-57.74072000
82.01599121,-60.64924000
82.11135864,-72.43140000
82.20672607,-66.78137000
82.30209351,-63.36249000
82.39746094,-56.12841000
82.49282837,-56.23149000
82.58819580,-61.57393000
82.68356323,-77.66302000
82.77893066,-62.64407000
82.87429810,-61.91716000
82.96966553,-63.91330000
83.06503296,-60.67852000
83.16040039,-63.84452000
83.25576782,-68.38210000
83.35113525,-66.82588000
83.44650269,-60.44275000
83.54187012,-58.03331000
83.63723755,-57.13377000
83.73260498,-58.27039000
83.82797241,-63.36501000
83.92333984,-66.12109000
84.01870728,-60.83479000
84.11407471,-62.25915000
84.20944214,-63.28111000
84.30480957,-65.19839000
84.40017700,-66.84724000
84.49554443,-65.47758000
84.59091187,-63.24539000
84.68627930,-64.31908000
84.78164673,-75.68351000
84.87701416,-64.66783000
84.97238159,-66.88709000
85.06774902,-68.08768000
85.16311646,-59.02135000
85.25848389,-59.59097000
85.35385132,-82.17720000
85.44921875,-66.88801000
85.54458618,-68.96978000
85.63995361,-63.97862000
85.73532104,-62.75865000
85.83068848,-61.89706000
85.92605591,-59.15832000
86.02142334,-60.09652000
86.11679077,-61.93671000
86.21215820,-58.31776000
86.30752563,-57.31805000
86.40289307,-60.38803000
86.49826050,-65.16975000
86.59362793,-67.74357000
86.68899536,-77.94515000
86.78436279,-60.40413000
86.87973022,-57.65266000
86.97509766,-60.19031000
87.07046509,-64.92757000
87.16583252,-69.56056000
87.26119995,-66.81141000
87.35656738,-61.90466000
87.45193481,-58.44093000
87.54730225,-57.50180000
87.64266968,-59.18407000
87.73803711,-60.16910000
87.83340454,-73.41382000
87.92877197,-65.99255000
88.02413940,-64.45782000
88.11950684,-65.31342000
88.21487427,-62.95731000
88.31024170,-61.23577000
88.40560913,-60.74306000
88.50097656,-60.51514000
88.59634399,-60.48678000
88.69171143,-59.88277000
88.78707886,-60.22546000
88.88244629,-69.54339000
88.97781372,-63.95704000
89.07318115,-73.95374000
89.16854858,-73.07945000
89.26391602,-63.44257000
89.35928345,-57.59878000
89.45465088,-56.55657000
89.55001831,-59.99028000
89.64538574,-64.50210000
89.74075317,-63.20749000
89.83612061,-59.80466000
89.93148804,-58.92836000
90.02685547,-61.46703000
90.12222290,-66.32104000
90.21759033,-64.25319000
90.31295776,-60.95992000
90.40832520,-63.09861000
90.50369263,-67.26894000
90.59906006,-69.89005000
90.69442749,-61.27396000
90.78979492,-61.38231000
90.88516235,-64.64201000
90.98052979,-61.92931000
91.07589722,-60.64697000
91.17126465,-62.59446000
91.26663208,-62.20912000
91.36199951,-60.77714000
91.45736694,-60.49381000
91.55273438,-66.13405000
91.64810181,-65.64070000
91.74346924,-63.27471000
91.83883667,-63.32619000
91.93420410,-63.90065000
92.02957153,-63.52078000
92.12493896,-68.43555000
92.22030640,-60.61198000
92.31567383,-64.11424000
92.41104126,-70.94828000
92.50640869,-65.98907000
92.60177612,-76.48558000
92.69714355,-62.09266000
92.79251099,-60.87209000
92.88787842,-57.21925000
92.98324585,-53.42255000
93.07861328,-54.86424000
93.17398071,-63.25145000
93.26934814,-66.01201000
93.36471558,-62.94828000
93.46008301,-82.07469000
93.55545044,-57.37649000
93.65081787,-54.95306000
93.74618530,-56.62691000
93.84155273,-53.61811000
93.93692017,-54.99959000
94.03228760,-67.44466000
94.12765503,-60.78429000
94.22302246,-59.08966000
94.31838989,-57.78889000
94.41375732,-60.76615000
94.50912476,-67.19324000
94.60449219,-73.29715000
94.69985962,-60.10749000
94.79522705,-56.20747000
94.89059448,-62.49950000
94.98596191,-59.88510000
95.08132935,-56.68335000
95.17669678,-54.58319000
95.27206421,-58.46383000
95.36743164,-63.97198000
95.46279907,-67.04988000
95.55816650,-64.35750000
95.65353394,-60.79081000
95.74890137,-60.36215000
95.84426880,-62.38358000
95.93963623,-56.69674000
96.03500366,-57.85820000
96.13037109,-58.86509000
96.22573853,-59.95879000
96.32110596,-64.84075000
96.41647339,-67.30117000
96.51184082,-68.74347000
96.60720825,-62.15624000
96.70257568,-56.74662000
96.79794312,-56.90617000
96.89331055,-61.28022000
96.98867798,-69.44277000
97.08404541,-63.10790000
97.17941284,-64.31319000
97.27478027,-66.64630000
97.37014771,-67.25613000
97.46551514,-66.14953000
97.56088257,-76.67490000
97.65625000,-70.86824000
97.75161743,-65.98340000
97.84698486,-65.29307000
97.94235229,-61.15803000
98.03771973,-60.96159000
98.13308716,-61.93063000
98.22845459,-60.67247000
98.32382202,-62.25480000
98.41918945,-69.01601000
98.51455688,-62.92992000
98.60992432,-60.88782000
98.70529175,-61.09634000
98.80065918,-67.49859000
98.89602661,-61.18481000
98.99139404,-58.77271000
99.08676147,-57.35462000
99.18212891,-56.21410000
99.27749634,-59.75788000
99.37286377,-71.54155000
99.46823120,-61.54384000
99.56359863,-59.16213000
99.65896606,-66.86857000
99.75433350,-65.47057000
99.84970093,-61.52734000
99.94506836,-70.68185000
100.04043579,-67.30643000
100.13580322,-64.85281000
100.23117065,-66.46036000
100.32653809,-64.74741000
100.42190552,-66.26057000
100.51727295,-61.46183000
100.61264038,-62.60616000
100.70800781,-66.37556000
100.80337524,-60.49001000
100.89874268,-54.23098000
100.99411011,-57.84550000
101.08947754,-71.07637000
101.18484497,-61.15321000
101.28021240,-61.65756000
101.37557983,-65.13981000
101.47094727,-75.02300000
101.56631470,-70.54987000
101.66168213,-65.36967000
101.75704956,-72.97895000
101.85241699,-63.32642000
101.94778442,-58.99266000
102.04315186,-61.37629000
