Pixel index,Intensity
866.00000000,0.00304253
867.00000000,0.00309596
868.00000000,0.00313775
869.00000000,0.00318586
870.00000000,0.00320120
871.00000000,0.00324404
872.00000000,0.00322501
873.00000000,0.00317001
874.00000000,0.00311657
875.00000000,0.00312504
876.00000000,0.00296321
877.00000000,0.00290291
878.00000000,0.00283629
879.00000000,0.00287384
880.00000000,0.00281512
881.00000000,0.00281565
882.00000000,0.00283363
883.00000000,0.00275747
884.00000000,0.00264325
885.00000000,0.00272574
886.00000000,0.00263266
887.00000000,0.00256179
888.00000000,0.00248989
889.00000000,0.00253801
890.00000000,0.00253218
891.00000000,0.00263584
892.00000000,0.00262209
893.00000000,0.00261996
894.00000000,0.00265911
895.00000000,0.00277862
896.00000000,0.00293940
897.00000000,0.00314620
898.00000000,0.00326995
899.00000000,0.00351375
900.00000000,0.00374592
901.00000000,0.00395535
902.00000000,0.00411877
903.00000000,0.00436524
904.00000000,0.00461594
905.00000000,0.00491789
906.00000000,0.00511042
907.00000000,0.00541767
908.00000000,0.00561018
909.00000000,0.00583019
910.00000000,0.00601740
911.00000000,0.00617130
912.00000000,0.00640876
913.00000000,0.00668166
914.00000000,0.00662296
915.00000000,0.00670811
916.00000000,0.00689270
917.00000000,0.00696724
918.00000000,0.00687680
919.00000000,0.00691171
920.00000000,0.00672874
921.00000000,0.00661290
922.00000000,0.00646428
923.00000000,0.00635376
924.00000000,0.00622103
925.00000000,0.00615280
926.00000000,0.00589579
927.00000000,0.00583549
928.00000000,0.00553878
929.00000000,0.00526695
930.00000000,0.00497290
931.00000000,0.00493112
932.00000000,0.00469260
933.00000000,0.00450802
934.00000000,0.00432238
935.00000000,0.00421448
936.00000000,0.00419545
937.00000000,0.00430705
938.00000000,0.00421134
939.00000000,0.00418542
940.00000000,0.00425100
941.00000000,0.00445777
942.00000000,0.00455772
943.00000000,0.00475130
944.00000000,0.00490679
945.00000000,0.00514001
946.00000000,0.00548060
947.00000000,0.00588308
948.00000000,0.00622633
949.00000000,0.00658120
950.00000000,0.00697204
951.00000000,0.00743003
952.00000000,0.00779176
953.00000000,0.00821802
954.00000000,0.00839465
955.00000000,0.00873101
956.00000000,0.00900022
957.00000000,0.00934187
958.00000000,0.00958199
959.00000000,0.00994213
960.00000000,0.01013464
961.00000000,0.01025415
962.00000000,0.01034090
963.00000000,0.01055295
964.00000000,0.01047575
965.00000000,0.01053180
966.00000000,0.01047047
967.00000000,0.01041810
968.00000000,0.01033298
969.00000000,0.01014840
970.00000000,0.00983585
971.00000000,0.00958515
972.00000000,0.00916680
973.00000000,0.00897164
974.00000000,0.00859563
975.00000000,0.00830792
976.00000000,0.00786580
977.00000000,0.00743530
978.00000000,0.00708837
979.00000000,0.00672134
980.00000000,0.00636647
981.00000000,0.00613958
982.00000000,0.00568951
983.00000000,0.00546792
984.00000000,0.00522677
985.00000000,0.00503690
986.00000000,0.00491209
987.00000000,0.00491526
988.00000000,0.00485127
989.00000000,0.00491526
990.00000000,0.00482218
991.00000000,0.00477774
992.00000000,0.00487243
993.00000000,0.00512946
994.00000000,0.00524263
995.00000000,0.00549965
996.00000000,0.00570802
997.00000000,0.00601529
998.00000000,0.00635852
999.00000000,0.00672925
1000.00000000,0.00705134
1001.00000000,0.00730836
1002.00000000,0.00747442
1003.00000000,0.00788483
1004.00000000,0.00821222
1005.00000000,0.00846662
1006.00000000,0.00855864
1007.00000000,0.00885532
1008.00000000,0.00901608
1009.00000000,0.00926517
1010.00000000,0.00934663
1011.00000000,0.00943971
1012.00000000,0.00940747
1013.00000000,0.00947673
1014.00000000,0.00950265
1015.00000000,0.00948731
1016.00000000,0.00924879
1017.00000000,0.00896637
1018.00000000,0.00871993
1019.00000000,0.00853534
1020.00000000,0.00806678
1021.00000000,0.00773411
1022.00000000,0.00749031
1023.00000000,0.00713120
1024.00000000,0.00672873
1025.00000000,0.00644632
1026.00000000,0.00607823
1027.00000000,0.00576672
1028.00000000,0.00533519
1029.00000000,0.00508979
1030.00000000,0.00482746
1031.00000000,0.00456884
1032.00000000,0.00418490
1033.00000000,0.00398710
1034.00000000,0.00374594
1035.00000000,0.00356663
1036.00000000,0.00338365
1037.00000000,0.00339742
1038.00000000,0.00333077
1039.00000000,0.00333130
1040.00000000,0.00317212
1041.00000000,0.00311446
1042.00000000,0.00310336
1043.00000000,0.00314621
1044.00000000,0.00311129
1045.00000000,0.00326253
1046.00000000,0.00333076
1047.00000000,0.00341856
1048.00000000,0.00344712
1049.00000000,0.00352697
1050.00000000,0.00358993
1051.00000000,0.00373853
1052.00000000,0.00371949
1053.00000000,0.00383901
1054.00000000,0.00393631
1055.00000000,0.00407434
1056.00000000,0.00406061
1057.00000000,0.00408493
1058.00000000,0.00417430
1059.00000000,0.00426739
1060.00000000,0.00412937
1061.00000000,0.00411667
1062.00000000,0.00411614
1063.00000000,0.00418806
1064.00000000,0.00429861
1065.00000000,0.00425946
1066.00000000,0.00420604
1067.00000000,0.00443133
1068.00000000,0.00443345
1069.00000000,0.00451331
1070.00000000,0.00465295
1071.00000000,0.00470370
1072.00000000,0.00462121
1073.00000000,0.00476716
1074.00000000,0.00493588
1075.00000000,0.00512680
1076.00000000,0.00529021
1077.00000000,0.00557103
1078.00000000,0.00557582
1079.00000000,0.00567153
1080.00000000,0.00596454
1081.00000000,0.00630882
1082.00000000,0.00647754
1083.00000000,0.00675837
1084.00000000,0.00690857
1085.00000000,0.00714444
1086.00000000,0.00723646
1087.00000000,0.00743798
1088.00000000,0.00757230
1089.00000000,0.00770500
1090.00000000,0.00776001
1091.00000000,0.00783193
1092.00000000,0.00773889
1093.00000000,0.00773678
1094.00000000,0.00759344
1095.00000000,0.00750935
1096.00000000,0.00723382
1097.00000000,0.00712327
1098.00000000,0.00693235
1099.00000000,0.00674248
1100.00000000,0.00656479
1101.00000000,0.00647540
1102.00000000,0.00597776
1103.00000000,0.00561602
1104.00000000,0.00526643
