Pixel index,Intensity
352.00000000,0.00169492
353.00000000,0.00182316
354.00000000,0.00180227
355.00000000,0.00173852
356.00000000,0.00164203
357.00000000,0.00170548
358.00000000,0.00172295
359.00000000,0.00179670
360.00000000,0.00172558
361.00000000,0.00171896
362.00000000,0.00174145
363.00000000,0.00175175
364.00000000,0.00174145
365.00000000,0.00182315
366.00000000,0.00175203
367.00000000,0.00175546
368.00000000,0.00173618
369.00000000,0.00175703
370.00000000,0.00181470
371.00000000,0.00189136
372.00000000,0.00182869
373.00000000,0.00178348
374.00000000,0.00177054
375.00000000,0.00183372
376.00000000,0.00188158
377.00000000,0.00184694
378.00000000,0.00175734
379.00000000,0.00181258
380.00000000,0.00181550
381.00000000,0.00183902
382.00000000,0.00181548
383.00000000,0.00184694
384.00000000,0.00181972
385.00000000,0.00195272
386.00000000,0.00195828
387.00000000,0.00184165
388.00000000,0.00179433
389.00000000,0.00186281
390.00000000,0.00171236
391.00000000,0.00169887
392.00000000,0.00167007
393.00000000,0.00176233
394.00000000,0.00179962
395.00000000,0.00176496
396.00000000,0.00171235
397.00000000,0.00178347
398.00000000,0.00181232
399.00000000,0.00186018
400.00000000,0.00182343
401.00000000,0.00177819
402.00000000,0.00174674
403.00000000,0.00177026
404.00000000,0.00170707
405.00000000,0.00173587
406.00000000,0.00170177
407.00000000,0.00174645
408.00000000,0.00175996
409.00000000,0.00176498
410.00000000,0.00169836
411.00000000,0.00169095
412.00000000,0.00170709
413.00000000,0.00183373
414.00000000,0.00184987
415.00000000,0.00188132
416.00000000,0.00181100
417.00000000,0.00176498
418.00000000,0.00174673
419.00000000,0.00175703
420.00000000,0.00177317
421.00000000,0.00179406
422.00000000,0.00179169
423.00000000,0.00184694
424.00000000,0.00173221
425.00000000,0.00178083
426.00000000,0.00185780
427.00000000,0.00182579
428.00000000,0.00178904
429.00000000,0.00182843
430.00000000,0.00179698
431.00000000,0.00181785
432.00000000,0.00179170
433.00000000,0.00174725
434.00000000,0.00172690
435.00000000,0.00175439
436.00000000,0.00173351
437.00000000,0.00174117
438.00000000,0.00163039
439.00000000,0.00168830
440.00000000,0.00166741
441.00000000,0.00159839
442.00000000,0.00165948
443.00000000,0.00180198
444.00000000,0.00174144
445.00000000,0.00175175
446.00000000,0.00166213
447.00000000,0.00168036
448.00000000,0.00168064
449.00000000,0.00173852
450.00000000,0.00181549
451.00000000,0.00180200
452.00000000,0.00184722
453.00000000,0.00195878
454.00000000,0.00191331
455.00000000,0.00191040
456.00000000,0.00187497
457.00000000,0.00184693
458.00000000,0.00182606
459.00000000,0.00187074
460.00000000,0.00183400
461.00000000,0.00192099
462.00000000,0.00179434
463.00000000,0.00184693
464.00000000,0.00187630
465.00000000,0.00177291
466.00000000,0.00183136
467.00000000,0.00193156
468.00000000,0.00187632
469.00000000,0.00184694
470.00000000,0.00181020
471.00000000,0.00183107
472.00000000,0.00179803
473.00000000,0.00171209
474.00000000,0.00163569
475.00000000,0.00175440
476.00000000,0.00178903
477.00000000,0.00186809
478.00000000,0.00180941
479.00000000,0.00187074
480.00000000,0.00188953
481.00000000,0.00190513
482.00000000,0.00185252
483.00000000,0.00178349
484.00000000,0.00177319
485.00000000,0.00179935
486.00000000,0.00178376
487.00000000,0.00183901
488.00000000,0.00178906
489.00000000,0.00177027
490.00000000,0.00182607
491.00000000,0.00192653
492.00000000,0.00185516
493.00000000,0.00187339
494.00000000,0.00189482
495.00000000,0.00186546
496.00000000,0.00183930
497.00000000,0.00183901
498.00000000,0.00184192
499.00000000,0.00194743
500.00000000,0.00193715
501.00000000,0.00191572
502.00000000,0.00189218
503.00000000,0.00199237
504.00000000,0.00204023
505.00000000,0.00206905
506.00000000,0.00199000
507.00000000,0.00194741
508.00000000,0.00190273
509.00000000,0.00189190
510.00000000,0.00185780
511.00000000,0.00189982
512.00000000,0.00193922
513.00000000,0.00205318
514.00000000,0.00194505
515.00000000,0.00195535
516.00000000,0.00191332
517.00000000,0.00180728
518.00000000,0.00182608
519.00000000,0.00198445
520.00000000,0.00193977
521.00000000,0.00190774
522.00000000,0.00189745
523.00000000,0.00190777
524.00000000,0.00199265
525.00000000,0.00212987
526.00000000,0.00195826
527.00000000,0.00188131
528.00000000,0.00190541
529.00000000,0.00189719
530.00000000,0.00187896
531.00000000,0.00195007
532.00000000,0.00189481
533.00000000,0.00198179
534.00000000,0.00195300
535.00000000,0.00196330
536.00000000,0.00195829
537.00000000,0.00201088
538.00000000,0.00202965
539.00000000,0.00198443
540.00000000,0.00193184
541.00000000,0.00208492
542.00000000,0.00209842
543.00000000,0.00206642
544.00000000,0.00196622
545.00000000,0.00201352
546.00000000,0.00201380
547.00000000,0.00207566
548.00000000,0.00203760
549.00000000,0.00209813
550.00000000,0.00203495
551.00000000,0.00197914
552.00000000,0.00192126
553.00000000,0.00186546
554.00000000,0.00185252
555.00000000,0.00190195
556.00000000,0.00187367
557.00000000,0.00200561
558.00000000,0.00199531
559.00000000,0.00191835
560.00000000,0.00183136
561.00000000,0.00178613
562.00000000,0.00186574
563.00000000,0.00191835
564.00000000,0.00177056
565.00000000,0.00179936
566.00000000,0.00177528
567.00000000,0.00181362
568.00000000,0.00185251
569.00000000,0.00188925
570.00000000,0.00187102
571.00000000,0.00191569
572.00000000,0.00189744
573.00000000,0.00199500
574.00000000,0.00206140
575.00000000,0.00202411
576.00000000,0.00199530
577.00000000,0.00203998
578.00000000,0.00192126
579.00000000,0.00194769
580.00000000,0.00201645
581.00000000,0.00205055
582.00000000,0.00198735
583.00000000,0.00196592
584.00000000,0.00196356
585.00000000,0.00197915
586.00000000,0.00192919
587.00000000,0.00210344
588.00000000,0.00217246
589.00000000,0.00212986
590.00000000,0.00203496
591.00000000,0.00206905
592.00000000,0.00200163
593.00000000,0.00194477
594.00000000,0.00176949
595.00000000,0.00183373
596.00000000,0.00183928
597.00000000,0.00180462
598.00000000,0.00182607
599.00000000,0.00188687
600.00000000,0.00183134
601.00000000,0.00183636
602.00000000,0.00172824
603.00000000,0.00169386
604.00000000,0.00165686
605.00000000,0.00177690
606.00000000,0.00175733
607.00000000,0.00173590
608.00000000,0.00179699
609.00000000,0.00178085
610.00000000,0.00170444
611.00000000,0.00172532
612.00000000,0.00169386
613.00000000,0.00175970
614.00000000,0.00176131
615.00000000,0.00179936
616.00000000,0.00185251
617.00000000,0.00192097
618.00000000,0.00193713
619.00000000,0.00193950
620.00000000,0.00193976
621.00000000,0.00203466
622.00000000,0.00200320
623.00000000,0.00195799
624.00000000,0.00187103
625.00000000,0.00193158
626.00000000,0.00208257
627.00000000,0.00217484
628.00000000,0.00205085
629.00000000,0.00195801
630.00000000,0.00186836
631.00000000,0.00184165
632.00000000,0.00184458
633.00000000,0.00195800
634.00000000,0.00196620
635.00000000,0.00199765
636.00000000,0.00192919
637.00000000,0.00202411
638.00000000,0.00194243
639.00000000,0.00189719
640.00000000,0.00190803
641.00000000,0.00188131
642.00000000,0.00188953
643.00000000,0.00193420
644.00000000,0.00190644
645.00000000,0.00203203
646.00000000,0.00195829
647.00000000,0.00192627
648.00000000,0.00197942
649.00000000,0.00194741
650.00000000,0.00187631
651.00000000,0.00192892
652.00000000,0.00193975
653.00000000,0.00204261
654.00000000,0.00203761
655.00000000,0.00202676
656.00000000,0.00205613
657.00000000,0.00212988
658.00000000,0.00209049
659.00000000,0.00206642
660.00000000,0.00216982
661.00000000,0.00231761
662.00000000,0.00224651
663.00000000,0.00219333
664.00000000,0.00220684
665.00000000,0.00219597
666.00000000,0.00213544
667.00000000,0.00217220
668.00000000,0.00215660
669.00000000,0.00220921
670.00000000,0.00224650
671.00000000,0.00229910
672.00000000,0.00223328
673.00000000,0.00226208
674.00000000,0.00221740
675.00000000,0.00222771
676.00000000,0.00212486
677.00000000,0.00211928
678.00000000,0.00220683
679.00000000,0.00224358
680.00000000,0.00215924
681.00000000,0.00223035
682.00000000,0.00218304
683.00000000,0.00218276
684.00000000,0.00206142
685.00000000,0.00213252
686.00000000,0.00215924
687.00000000,0.00207699
688.00000000,0.00201117
689.00000000,0.00215104
690.00000000,0.00226501
691.00000000,0.00244454
692.00000000,0.00237078
693.00000000,0.00235991
694.00000000,0.00238929
695.00000000,0.00246569
696.00000000,0.00241838
697.00000000,0.00252147
698.00000000,0.00261933
699.00000000,0.00264285
700.00000000,0.00268807
701.00000000,0.00272480
702.00000000,0.00271981
703.00000000,0.00278562
704.00000000,0.00270922
705.00000000,0.00283323
706.00000000,0.00292078
707.00000000,0.00290992
708.00000000,0.00286789
709.00000000,0.00283322
710.00000000,0.00280178
711.00000000,0.00289670
712.00000000,0.00288111
713.00000000,0.00288875
714.00000000,0.00280707
715.00000000,0.00287819
716.00000000,0.00283087
717.00000000,0.00286495
718.00000000,0.00284145
719.00000000,0.00272218
720.00000000,0.00265900
721.00000000,0.00268252
722.00000000,0.00270660
723.00000000,0.00280944
724.00000000,0.00265107
725.00000000,0.00267458
726.00000000,0.00261139
727.00000000,0.00250534
728.00000000,0.00251886
729.00000000,0.00261905
730.00000000,0.00254266
731.00000000,0.00244983
732.00000000,0.00244218
733.00000000,0.00250800
734.00000000,0.00249242
735.00000000,0.00258468
736.00000000,0.00252148
737.00000000,0.00262963
738.00000000,0.00267487
739.00000000,0.00272217
740.00000000,0.00271716
741.00000000,0.00278298
742.00000000,0.00280706
743.00000000,0.00283322
744.00000000,0.00286789
745.00000000,0.00299453
746.00000000,0.00300540
747.00000000,0.00305269
748.00000000,0.00321691
749.00000000,0.00330918
750.00000000,0.00335178
751.00000000,0.00343347
752.00000000,0.00340733
753.00000000,0.00335678
754.00000000,0.00322219
755.00000000,0.00336207
756.00000000,0.00343377
757.00000000,0.00343081
758.00000000,0.00341788
759.00000000,0.00343346
760.00000000,0.00337823
761.00000000,0.00344406
762.00000000,0.00324602
763.00000000,0.00319550
764.00000000,0.00316405
765.00000000,0.00312939
766.00000000,0.00302125
767.00000000,0.00308178
768.00000000,0.00297630
769.00000000,0.00286232
770.00000000,0.00279385
771.00000000,0.00282794
772.00000000,0.00273833
773.00000000,0.00271690
774.00000000,0.00265107
775.00000000,0.00264021
776.00000000,0.00259819
777.00000000,0.00248419
778.00000000,0.00235756
779.00000000,0.00240224
780.00000000,0.00234963
781.00000000,0.00240752
782.00000000,0.00244482
783.00000000,0.00247627
784.00000000,0.00248977
785.00000000,0.00258468
786.00000000,0.00257968
787.00000000,0.00260319
788.00000000,0.00262198
789.00000000,0.00268251
790.00000000,0.00273567
791.00000000,0.00280678
792.00000000,0.00275420
793.00000000,0.00279093
794.00000000,0.00279123
795.00000000,0.00288348
796.00000000,0.00294986
797.00000000,0.00307384
798.00000000,0.00305562
799.00000000,0.00305270
800.00000000,0.00302919
801.00000000,0.00302888
802.00000000,0.00298422
803.00000000,0.00297073
804.00000000,0.00281765
805.00000000,0.00283057
806.00000000,0.00285732
807.00000000,0.00284117
808.00000000,0.00278856
809.00000000,0.00282794
810.00000000,0.00279649
811.00000000,0.00278034
812.00000000,0.00267222
813.00000000,0.00258202
814.00000000,0.00240779
815.00000000,0.00243659
816.00000000,0.00240250
817.00000000,0.00245512
818.00000000,0.00237078
819.00000000,0.00233349
820.00000000,0.00227825
821.00000000,0.00225681
822.00000000,0.00213808
823.00000000,0.00221976
824.00000000,0.00214072
825.00000000,0.00215103
826.00000000,0.00205877
827.00000000,0.00209285
828.00000000,0.00205611
829.00000000,0.00206113
830.00000000,0.00206933
831.00000000,0.00207434
832.00000000,0.00201380
833.00000000,0.00209286
834.00000000,0.00210582
835.00000000,0.00216689
836.00000000,0.00214709
837.00000000,0.00214310
838.00000000,0.00209578
839.00000000,0.00213780
840.00000000,0.00208519
841.00000000,0.00209020
842.00000000,0.00212222
843.00000000,0.00212723
844.00000000,0.00202439
845.00000000,0.00207964
846.00000000,0.00216717
847.00000000,0.00223828
848.00000000,0.00217510
849.00000000,0.00217219
850.00000000,0.00216983
851.00000000,0.00221713
852.00000000,0.00223856
853.00000000,0.00225943
854.00000000,0.00219625
855.00000000,0.00219862
856.00000000,0.00229145
857.00000000,0.00239693
858.00000000,0.00237606
859.00000000,0.00245776
860.00000000,0.00252414
861.00000000,0.00273274
862.00000000,0.00278854
863.00000000,0.00279883
864.00000000,0.00280441
865.00000000,0.00279354
866.00000000,0.00279384
867.00000000,0.00286760
868.00000000,0.00285467
869.00000000,0.00295222
870.00000000,0.00302126
871.00000000,0.00302888
872.00000000,0.00297363
873.00000000,0.00302360
874.00000000,0.00290490
875.00000000,0.00285966
876.00000000,0.00277799
877.00000000,0.00276184
878.00000000,0.00266427
879.00000000,0.00262696
880.00000000,0.00261669
881.00000000,0.00260319
882.00000000,0.00246597
883.00000000,0.00241810
884.00000000,0.00238134
885.00000000,0.00244186
886.00000000,0.00221741
887.00000000,0.00214044
888.00000000,0.00216716
889.00000000,0.00227794
890.00000000,0.00227029
891.00000000,0.00235992
892.00000000,0.00231260
893.00000000,0.00234934
894.00000000,0.00235227
895.00000000,0.00261642
896.00000000,0.00271718
897.00000000,0.00275126
898.00000000,0.00286525
899.00000000,0.00312939
900.00000000,0.00337295
901.00000000,0.00356303
902.00000000,0.00386741
903.00000000,0.00415534
904.00000000,0.00435393
905.00000000,0.00468679
906.00000000,0.00493828
907.00000000,0.00516803
908.00000000,0.00531907
909.00000000,0.00558056
910.00000000,0.00577125
911.00000000,0.00603007
912.00000000,0.00618373
913.00000000,0.00629183
914.00000000,0.00635296
915.00000000,0.00650602
916.00000000,0.00651692
917.00000000,0.00647164
918.00000000,0.00642964
919.00000000,0.00651658
920.00000000,0.00651162
921.00000000,0.00641348
922.00000000,0.00617580
923.00000000,0.00611732
924.00000000,0.00592461
925.00000000,0.00578414
926.00000000,0.00559935
927.00000000,0.00548007
928.00000000,0.00520803
929.00000000,0.00509402
930.00000000,0.00490394
931.00000000,0.00474500
932.00000000,0.00442534
933.00000000,0.00430869
934.00000000,0.00409746
935.00000000,0.00403898
936.00000000,0.00391763
937.00000000,0.00392263
938.00000000,0.00385153
939.00000000,0.00392262
940.00000000,0.00403927
941.00000000,0.00418177
942.00000000,0.00429313
943.00000000,0.00454139
944.00000000,0.00474266
945.00000000,0.00493537
946.00000000,0.00516305
947.00000000,0.00548006
948.00000000,0.00581883
949.00000000,0.00630242
950.00000000,0.00664650
951.00000000,0.00705074
952.00000000,0.00737892
953.00000000,0.00771703
954.00000000,0.00800556
955.00000000,0.00831990
956.00000000,0.00853971
957.00000000,0.00894924
958.00000000,0.00918230
959.00000000,0.00947282
960.00000000,0.00974550
961.00000000,0.00993552
962.00000000,0.00991735
963.00000000,0.01012591
964.00000000,0.01001784
965.00000000,0.01004129
966.00000000,0.01014475
967.00000000,0.01016559
968.00000000,0.01010778
969.00000000,0.00998314
970.00000000,0.00951544
971.00000000,0.00925862
972.00000000,0.00888876
973.00000000,0.00858434
974.00000000,0.00822771
975.00000000,0.00795768
976.00000000,0.00756136
977.00000000,0.00724374
978.00000000,0.00679984
979.00000000,0.00637380
980.00000000,0.00601979
981.00000000,0.00578151
982.00000000,0.00538519
983.00000000,0.00518921
984.00000000,0.00486426
985.00000000,0.00480844
986.00000000,0.00467918
987.00000000,0.00461807
988.00000000,0.00449408
989.00000000,0.00451493
990.00000000,0.00453639
991.00000000,0.00454933
992.00000000,0.00466334
993.00000000,0.00491951
994.00000000,0.00488280
995.00000000,0.00512575
996.00000000,0.00543541
997.00000000,0.00572599
998.00000000,0.00591402
999.00000000,0.00629448
1000.00000000,0.00673374
1001.00000000,0.00713798
1002.00000000,0.00727315
1003.00000000,0.00762982
1004.00000000,0.00784963
1005.00000000,0.00807669
1006.00000000,0.00834143
1007.00000000,0.00863990
1008.00000000,0.00868255
1009.00000000,0.00881969
1010.00000000,0.00888349
1011.00000000,0.00920046
1012.00000000,0.00913998
1013.00000000,0.00908412
1014.00000000,0.00905271
1015.00000000,0.00896248
1016.00000000,0.00883062
1017.00000000,0.00865576
1018.00000000,0.00827002
1019.00000000,0.00801586
1020.00000000,0.00751376
1021.00000000,0.00743677
1022.00000000,0.00717532
1023.00000000,0.00671755
1024.00000000,0.00633445
1025.00000000,0.00608295
1026.00000000,0.00570778
1027.00000000,0.00543512
1028.00000000,0.00507316
1029.00000000,0.00484811
1030.00000000,0.00450467
1031.00000000,0.00432456
1032.00000000,0.00403664
1033.00000000,0.00389884
1034.00000000,0.00360300
1035.00000000,0.00342025
1036.00000000,0.00324073
1037.00000000,0.00320607
1038.00000000,0.00314025
1039.00000000,0.00310823
1040.00000000,0.00287318
1041.00000000,0.00288082
1042.00000000,0.00285994
1043.00000000,0.00292311
1044.00000000,0.00293398
1045.00000000,0.00299717
1046.00000000,0.00301862
1047.00000000,0.00302361
1048.00000000,0.00294191
1049.00000000,0.00308441
1050.00000000,0.00319048
1051.00000000,0.00333825
1052.00000000,0.00332268
1053.00000000,0.00349164
1054.00000000,0.00363736
1055.00000000,0.00367673
1056.00000000,0.00365323
1057.00000000,0.00378781
1058.00000000,0.00385421
1059.00000000,0.00393852
1060.00000000,0.00391765
1061.00000000,0.00398082
1062.00000000,0.00389649
1063.00000000,0.00394115
1064.00000000,0.00401283
1065.00000000,0.00403634
1066.00000000,0.00399432
1067.00000000,0.00411300
1068.00000000,0.00417941
1069.00000000,0.00422143
1070.00000000,0.00424022
1071.00000000,0.00430602
1072.00000000,0.00428253
1073.00000000,0.00444090
1074.00000000,0.00449407
1075.00000000,0.00467357
1076.00000000,0.00491187
1077.00000000,0.00511517
1078.00000000,0.00524238
1079.00000000,0.00550122
1080.00000000,0.00567869
1081.00000000,0.00591371
1082.00000000,0.00620223
1083.00000000,0.00647957
1084.00000000,0.00658034
1085.00000000,0.00681272
1086.00000000,0.00695318
1087.00000000,0.00718820
1088.00000000,0.00726258
1089.00000000,0.00730192
1090.00000000,0.00744767
1091.00000000,0.00759015
1092.00000000,0.00739215
1093.00000000,0.00735480
1094.00000000,0.00720967
1095.00000000,0.00723580
1096.00000000,0.00704045
1097.00000000,0.00689734
1098.00000000,0.00656713
1099.00000000,0.00644521
1100.00000000,0.00634504
1101.00000000,0.00609352
1102.00000000,0.00549624
1103.00000000,0.00519979
1104.00000000,0.00496739
1105.00000000,0.00484016
1106.00000000,0.00448350
1107.00000000,0.00422672
1108.00000000,0.00402606
1109.00000000,0.00405748
1110.00000000,0.00398639
1111.00000000,0.00390149
1112.00000000,0.00391235
1113.00000000,0.00420557
1114.00000000,0.00443326
1115.00000000,0.00464186
1116.00000000,0.00515515
1117.00000000,0.00585820
1118.00000000,0.00646139
1119.00000000,0.00718556
1120.00000000,0.00802411
1121.00000000,0.00912642
1122.00000000,0.01021881
1123.00000000,0.01131582
1124.00000000,0.01237388
1125.00000000,0.01391772
1126.00000000,0.01508155
1127.00000000,0.01641384
1128.00000000,0.01759089
1129.00000000,0.01896282
1130.00000000,0.02001300
1131.00000000,0.02135850
1132.00000000,0.02229760
1133.00000000,0.02331252
1134.00000000,0.02409039
1135.00000000,0.02495988
1136.00000000,0.02549711
1137.00000000,0.02602811
1138.00000000,0.02618193
1139.00000000,0.02643797
1140.00000000,0.02662617
1141.00000000,0.02671296
1142.00000000,0.02677160
1143.00000000,0.02640623
1144.00000000,0.02594133
1145.00000000,0.02495987
1146.00000000,0.02426491
1147.00000000,0.02349765
1148.00000000,0.02282646
1149.00000000,0.02184238
1150.00000000,0.02094377
1151.00000000,0.01983808
1152.00000000,0.01889979
