Time,Channel A
(ms),(V)

-0.00063100,-1.66087800
0.00000900,1.01437400
0.00064900,-0.19666130
0.00128900,0.52632220
0.00192900,0.18286690
0.00256900,0.25519580
0.00320900,0.34553060
0.00384900,0.12866600
0.00448900,0.34553060
0.00512900,0.12866600
0.00576900,0.27326270
0.00640900,0.12866600
0.00704900,0.20093390
0.00768900,0.12866600
0.00832900,0.12866600
0.00896900,0.11059910
0.00960900,0.07446516
0.01024900,0.07446516
0.01088900,0.02026429
0.01152900,0.02026429
0.01216900,-0.03399762
0.01280900,-0.03399762
0.01344900,-0.07013153
0.01408900,-0.08819849
0.01472900,-0.12439340
0.01536900,-0.14246040
0.01600900,-0.17859430
0.01664900,-0.19666130
0.01728900,-0.23285620
0.01792900,-0.25092320
0.01856900,-0.28705710
0.01920900,-0.30512400
0.01984900,-0.34131900
0.02048900,-0.37745290
0.02112900,-0.41358690
0.02176900,-0.43165380
0.02240900,-0.46784870
0.02304900,-0.48591570
0.02368900,-0.52204960
0.02432900,-0.54011660
0.02496900,-0.57631150
0.02560900,-0.59437850
0.02624900,-0.63051240
0.02688900,-0.66664630
0.02752900,-0.68477430
0.02816900,-0.70284130
0.02880900,-0.72090820
0.02944900,-0.77510910
0.03008900,-0.77510910
0.03072900,-0.81130400
0.03136900,-0.84743800
0.03200900,-0.86550490
0.03264900,-0.90163890
0.03328900,-0.90163890
0.03392900,-0.93783380
0.03456900,-0.95590070
0.03520900,-0.97396770
0.03584900,-0.99203470
0.03648900,-1.01010200
0.03712900,-1.01010200
0.03776900,-1.02823000
0.03840900,-1.06436300
0.03904900,-1.06436300
0.03968900,-1.08243000
0.04032900,-1.10049700
0.04096900,-1.11856400
0.04160900,-1.11856400
0.04224900,-1.11856400
0.04288900,-1.15475900
0.04352900,-1.15475900
0.04416900,-1.15475900
0.04480900,-1.15475900
0.04544900,-1.17282600
0.04608900,-1.17282600
0.04672900,-1.17282600
0.04736900,-1.19089300
0.04800900,-1.17282600
0.04864900,-1.17282600
0.04928900,-1.17282600
0.04992900,-1.17282600
0.05056900,-1.17282600
0.05120900,-1.17282600
0.05184900,-1.15475900
0.05248900,-1.15475900
0.05312900,-1.13663100
0.05376900,-1.13663100
0.05440900,-1.13663100
0.05504900,-1.11856400
0.05568900,-1.10049700
0.05632900,-1.08243000
0.05696900,-1.08243000
0.05760900,-1.06436300
0.05824900,-1.04629700
0.05888900,-1.02823000
0.05952900,-1.01010200
0.06016900,-0.99203470
0.06080900,-0.97396770
0.06144900,-0.95590070
0.06208900,-0.93783380
0.06272900,-0.90163890
0.06336900,-0.88357190
0.06400900,-0.86550490
0.06464900,-0.84743800
0.06528900,-0.81130400
0.06592900,-0.79317610
0.06656900,-0.77510910
0.06720900,-0.73897520
0.06784900,-0.72090820
0.06848900,-0.70284130
0.06912900,-0.66664630
0.06976900,-0.63051240
0.07040900,-0.61244550
0.07104900,-0.57631150
0.07168900,-0.55818360
0.07232900,-0.52204960
0.07296900,-0.48591570
0.07360900,-0.46784870
0.07424900,-0.43165380
0.07488900,-0.41358690
0.07552900,-0.37745290
