Time,Channel A
(ms),(V)

-0.20031107,-0.00061037
-0.19999107,-0.00061037
-0.19967107,-0.00061037
-0.19935107,-0.00061037
-0.19903107,-0.00061037
-0.19871107,-0.00061037
-0.19839107,-0.00061037
-0.19807107,-0.00061037
-0.19775107,-0.00061037
-0.19743107,-0.00061037
-0.19711107,-0.00061037
-0.19679107,-0.00061037
-0.19647107,-0.00061037
-0.19615107,-0.00061037
-0.19583107,-0.00061037
-0.19551107,-0.00061037
-0.19519107,-0.00061037
-0.19487107,-0.00061037
-0.19455107,-0.00061037
-0.19423107,-0.00061037
-0.19391107,-0.00061037
-0.19359107,-0.00061037
-0.19327107,-0.00061037
-0.19295107,-0.00061037
-0.19263107,-0.00061037
-0.19231107,-0.00061037
-0.19199107,-0.00061037
-0.19167107,-0.00061037
-0.19135107,-0.00061037
-0.19103107,-0.00061037
-0.19071107,-0.00061037
-0.19039107,-0.00061037
-0.19007107,-0.00061037
-0.18975107,-0.00061037
-0.18943107,-0.00061037
-0.18911107,-0.00061037
-0.18879107,-0.00061037
-0.18847107,-0.00061037
-0.18815107,-0.00061037
-0.18783107,-0.00061037
-0.18751107,-0.00061037
-0.18719107,-0.00061037
-0.18687107,-0.00061037
-0.18655107,-0.00061037
-0.18623107,-0.00061037
-0.18591107,-0.00061037
-0.18559107,-0.00061037
-0.18527107,-0.00061037
-0.18495107,-0.00061037
-0.18463107,-0.00061037
-0.18431107,-0.00061037
-0.18399107,-0.00061037
-0.18367107,-0.00061037
-0.18335107,-0.00061037
-0.18303107,-0.00061037
-0.18271107,-0.00061037
-0.18239107,-0.00061037
-0.18207107,-0.00061037
-0.18175107,-0.00061037
-0.18143107,-0.00061037
-0.18111107,-0.00061037
-0.18079107,-0.00061037
-0.18047107,-0.00061037
-0.18015107,-0.00061037
-0.17983107,-0.00061037
-0.17951107,-0.00061037
-0.17919107,-0.00061037
-0.17887107,-0.00061037
-0.17855107,-0.00061037
-0.17823107,-0.00061037
-0.17791107,-0.00061037
-0.17759107,-0.00061037
-0.17727107,-0.00061037
-0.17695107,-0.00061037
-0.17663107,-0.00061037
-0.17631107,-0.00061037
-0.17599107,-0.00061037
-0.17567107,-0.00061037
-0.17535107,-0.00061037
-0.17503107,-0.00061037
-0.17471107,-0.00061037
-0.17439107,-0.00061037
-0.17407107,-0.00061037
-0.17375107,-0.00061037
-0.17343107,-0.00061037
-0.17311107,-0.00061037
-0.17279107,-0.00061037
-0.17247107,-0.00061037
-0.17215107,-0.00061037
-0.17183107,-0.00061037
-0.17151107,-0.00061037
-0.17119107,-0.00061037
-0.17087107,-0.00061037
-0.17055107,-0.00061037
-0.17023107,-0.00061037
-0.16991107,-0.00061037
-0.16959107,-0.00061037
-0.16927107,-0.00061037
-0.16895107,-0.00061037
-0.16863107,-0.00061037
-0.16831107,-0.00061037
-0.16799107,-0.00061037
-0.16767107,-0.00061037
-0.16735107,-0.00061037
-0.16703107,-0.00061037
-0.16671107,-0.00061037
-0.16639107,-0.00061037
-0.16607107,-0.00061037
-0.16575107,-0.00061037
-0.16543107,-0.00061037
