0.00000000,-41.29233000
0.00038147,-45.29018000
0.00076294,-59.51542000
0.00114441,-46.19320000
0.00152588,-48.16294000
0.00190735,-54.29598000
0.00228882,-56.25328000
0.00267029,-54.26728000
0.00305176,-56.32067000
0.00343323,-60.52071000
0.00381470,-47.88942000
0.00419617,-51.66550000
0.00457764,-45.55364000
0.00495911,-41.01164000
0.00534058,-43.36459000
0.00572205,-40.87085000
0.00610352,-38.41489000
0.00648499,-45.15220000
0.00686646,-48.22346000
0.00724792,-42.12498000
0.00762939,-38.74625000
0.00801086,-32.11697000
0.00839233,-18.30756000
0.00877380,-6.58692600
0.00915527,-0.81689080
0.00953674,0.09084073
0.00991821,-3.78334300
0.01029968,-13.52407000
0.01068115,-31.14574000
0.01106262,-39.27298000
0.01144409,-36.52077000
0.01182556,-37.55338000
0.01220703,-26.91879000
0.01258850,-15.97540000
0.01296997,-8.28385900
0.01335144,-5.22700400
0.01373291,-6.44342000
0.01411438,-11.89032000
0.01449585,-21.72699000
0.01487732,-31.42702000
0.01525879,-37.89009000
0.01564026,-42.62216000
0.01602173,-42.58747000
0.01640320,-47.44871000
0.01678467,-39.55756000
0.01716614,-43.64781000
0.01754761,-51.26178000
0.01792908,-59.33955000
0.01831055,-52.09084000
0.01869202,-50.61791000
0.01907349,-44.66439000
0.01945496,-46.40177000
0.01983643,-42.15170000
0.02021790,-43.73453000
0.02059937,-46.66219000
0.02098083,-48.41360000
0.02136230,-58.86700000
0.02174377,-58.01894000
0.02212524,-57.90700000
0.02250671,-56.81786000
0.02288818,-46.95818000
0.02326965,-45.35728000
0.02365112,-45.41924000
0.02403259,-45.54283000
0.02441406,-47.72641000
0.02479553,-47.46842000
0.02517700,-47.92940000
0.02555847,-53.07906000
0.02593994,-59.19785000
0.02632141,-83.50315000
0.02670288,-53.76289000
0.02708435,-48.82412000
0.02746582,-50.12604000
0.02784729,-52.28668000
0.02822876,-52.51901000
0.02861023,-53.51826000
0.02899170,-51.99493000
0.02937317,-49.45686000
0.02975464,-49.61954000
0.03013611,-51.10255000
0.03051758,-50.29991000
0.03089905,-49.56841000
0.03128052,-56.35851000
0.03166199,-53.59550000
0.03204346,-48.30349000
0.03242493,-49.91420000
0.03280640,-50.43918000
0.03318787,-48.24509000
0.03356934,-49.22591000
0.03395081,-51.16963000
0.03433228,-51.27794000
0.03471375,-54.83261000
0.03509521,-58.94398000
0.03547668,-57.70623000
0.03585815,-55.02839000
0.03623962,-53.00813000
0.03662109,-52.09591000
0.03700256,-47.73552000
0.03738403,-47.74487000
0.03776550,-53.01702000
0.03814697,-57.95118000
0.03852844,-53.44841000
0.03890991,-50.12631000
0.03929138,-49.19876000
0.03967285,-48.98388000
0.04005432,-49.83543000
0.04043579,-55.35854000
0.04081726,-53.07511000
0.04119873,-48.16822000
0.04158020,-50.83237000
0.04196167,-56.77615000
0.04234314,-55.78381000
0.04272461,-54.45251000
0.04310608,-48.53844000
0.04348755,-47.76260000
0.04386902,-50.53940000
0.04425049,-55.60851000
0.04463196,-61.61496000
0.04501343,-62.22995000
0.04539490,-56.20970000
0.04577637,-47.56020000
0.04615784,-44.67065000
0.04653931,-45.81255000
0.04692078,-51.08524000
0.04730225,-58.48774000
0.04768372,-52.26944000
0.04806519,-48.56274000
0.04844666,-48.59726000
0.04882813,-54.53582000
0.04920959,-61.76334000
