Frequency,Channel A
(kHz),(dBu)

0.00000000,-26.38160000
0.09536743,-33.04689000
0.19073486,-47.32010000
0.28610229,-63.49992000
0.38146973,-62.99746000
0.47683716,-69.70488000
0.57220459,-59.77467000
0.66757202,-52.68029000
0.76293945,-52.53072000
0.85830688,-56.28861000
0.95367432,-62.53191000
1.04904175,-68.94096000
1.14440918,-71.70690000
1.23977661,-68.02505000
1.33514404,-59.78404000
1.43051147,-53.69553000
1.52587891,-56.97891000
1.62124634,-65.68668000
1.71661377,-57.59829000
1.81198120,-54.76957000
1.90734863,-55.72040000
2.00271606,-55.81896000
2.09808350,-56.97725000
2.19345093,-61.01122000
2.28881836,-61.53374000
2.38418579,-62.70179000
2.47955322,-67.53083000
2.57492065,-68.71185000
2.67028809,-67.85515000
2.76565552,-67.48985000
2.86102295,-75.67555000
2.95639038,-70.85519000
3.05175781,-64.94360000
3.14712524,-65.23540000
3.24249268,-60.44595000
3.33786011,-57.04940000
3.43322754,-56.76104000
3.52859497,-61.98055000
3.62396240,-67.64114000
3.71932983,-70.50666000
3.81469727,-60.69874000
3.91006470,-59.22952000
4.00543213,-65.37897000
4.10079956,-61.67533000
4.19616699,-64.13512000
4.29153442,-66.43066000
4.38690186,-58.64712000
4.48226929,-55.04348000
4.57763672,-55.90855000
4.67300415,-62.88911000
4.76837158,-68.48933000
4.86373901,-60.82115000
4.95910645,-55.02041000
5.05447388,-53.75656000
5.14984131,-55.94227000
5.24520874,-59.98107000
5.34057617,-56.22411000
5.43594360,-54.67297000
5.53131104,-57.40056000
5.62667847,-60.02776000
5.72204590,-68.11217000
5.81741333,-60.80856000
5.91278076,-55.14127000
6.00814819,-53.10217000
6.10351563,-53.25897000
6.19888306,-53.08179000
6.29425049,-52.70253000
6.38961792,-56.61304000
6.48498535,-60.88121000
6.58035278,-50.78661000
6.67572021,-51.33347000
6.77108765,-40.89663000
6.86645508,-25.37947000
6.96182251,-11.34932000
7.05718994,-5.76368600
7.15255737,-7.45265700
7.24792480,-16.95437000
7.34329224,-35.96071000
7.43865967,-59.67882000
7.53402710,-32.00367000
7.62939453,-17.33422000
7.72476196,-9.75572700
7.82012939,-9.23326300
7.91549683,-15.65165000
8.01086426,-28.76481000
8.10623169,-45.31246000
8.20159912,-47.23577000
8.29696655,-51.56440000
8.39233398,-55.47371000
8.48770142,-53.32733000
8.58306885,-57.24019000
8.67843628,-51.96595000
8.77380371,-56.46442000
8.86917114,-58.11451000
8.96453857,-55.81012000
9.05990601,-64.84158000
9.15527344,-74.05503000
9.25064087,-70.63857000
9.34600830,-58.44234000
9.44137573,-59.11275000
9.53674316,-60.64452000
9.63211060,-60.37125000
9.72747803,-56.80583000
9.82284546,-59.35480000
9.91821289,-60.17660000
10.01358032,-63.62756000
10.10894775,-59.63438000
10.20431519,-64.08475000
10.29968262,-62.51078000
10.39505005,-55.94994000
10.49041748,-55.87544000
10.58578491,-57.83306000
10.68115234,-59.61952000
10.77651978,-58.23304000
10.87188721,-62.34556000
10.96725464,-68.64064000
11.06262207,-58.21672000
11.15798950,-57.27434000
11.25335693,-61.95112000
11.34872437,-65.16177000
11.44409180,-59.59201000
11.53945923,-57.74872000
11.63482666,-65.76295000
11.73019409,-67.38728000
11.82556152,-67.09452000
11.92092896,-65.24035000
12.01629639,-67.69016000
12.11166382,-63.96630000
12.20703125,-58.89111000
12.30239868,-56.68534000
12.39776611,-58.44301000
12.49313354,-65.93585000
12.58850098,-69.86848000
