Time,Channel A
(ms),(V)

-0.00109800,0.38056580
0.00018200,1.00894200
0.00146200,1.54820400
0.00274200,2.17719100
0.00402200,2.71614700
0.00530200,3.25510400
0.00658200,3.88409100
0.00786200,4.33332300
0.00914200,4.96231000
0.01042200,5.41154200
0.01170200,5.86077500
0.01298200,6.39973200
0.01426200,6.75893400
0.01554200,7.20816700
0.01682200,7.56767500
0.01810200,7.92718300
0.01938200,8.28638600
0.02066200,8.55586400
0.02194200,8.82534200
0.02322200,9.09512600
0.02450200,9.27457500
0.02578200,9.36460500
0.02706200,9.54435800
0.02834200,9.63408300
0.02962200,9.72380700
0.03090200,9.72380700
0.03218200,9.72380700
0.03346200,9.72380700
0.03474200,9.63408300
0.03602200,9.45432900
0.03730200,9.36460500
0.03858200,9.18485100
0.03986200,9.00509600
0.04114200,8.73561900
0.04242200,8.46614000
0.04370200,8.10663100
0.04498200,7.83715300
0.04626200,7.47795100
0.04754200,7.11844300
0.04882200,6.66921000
0.05010200,6.21997700
0.05138200,5.77074500
0.05266200,5.32151300
0.05394200,4.78255600
0.05522200,4.33332300
0.05650200,3.79436600
0.05778200,3.25510400
0.05906200,2.71614700
0.06034200,2.17719100
0.06162200,1.63792800
0.06290200,1.00894200
0.06418200,0.47029020
0.06546200,-0.06866664
0.06674200,-0.69765310
0.06802200,-1.23661000
0.06930200,-1.77587200
0.07058200,-2.31482900
0.07186200,-2.85378600
0.07314200,-3.39304800
0.07442200,-3.84228000
0.07570200,-4.38123700
0.07698200,-4.92019400
0.07826200,-5.36942700
0.07954200,-5.81865900
0.08082200,-6.17816700
0.08210200,-6.53737000
0.08338200,-6.89687800
0.08466200,-7.25608100
0.08594200,-7.61558900
0.08722200,-7.88506700
0.08850200,-8.15454600
0.08978200,-8.33430000
0.09106200,-8.60377800
0.09234200,-8.78353200
0.09362200,-8.87356200
0.09490200,-8.96328600
0.09618200,-9.05301100
0.09746200,-9.14304100
0.09874200,-9.05301100
0.10002200,-9.05301100
0.10130200,-9.05301100
0.10258200,-8.96328600
0.10386200,-8.78353200
0.10514200,-8.60377800
0.10642200,-8.42433000
0.10770200,-8.24457600
0.10898200,-7.97509700
0.11026200,-7.70531300
0.11154200,-7.43583500
0.11282200,-7.07663200
0.11410200,-6.80715400
0.11538200,-6.44764600
0.11666200,-5.99841300
0.11794200,-5.63890500
0.11922200,-5.18997800
0.12050200,-4.74074500
0.12178200,-4.29151300
0.12306200,-3.75225100
0.12434200,-3.30301800
0.12562200,-2.85378600
0.12690200,-2.31482900
0.12818200,-1.77587200
0.12946200,-1.23661000
0.13074200,-0.69765310
0.13202200,-0.15869620
0.13330200,0.29053620
0.13458200,0.82949310
0.13586200,1.36845000
0.13714200,1.81768200
0.13842200,2.35663900
0.13970200,2.80587200
0.14098200,3.25510400
0.14226200,3.70433700
0.14354200,4.24359900
0.14482200,4.60280200
0.14610200,5.05203400
0.14738200,5.41154200
0.14866200,5.77074500
0.14994200,6.13025300
0.15122200,6.48945600
0.15250200,6.75893400
0.15378200,7.11844300
0.15506200,7.29819600
0.15634200,7.47795100
