Pixel index,Intensity
212.00000000,0.00159776
213.00000000,0.00162683
214.00000000,0.00159249
215.00000000,0.00162342
216.00000000,0.00161100
217.00000000,0.00161549
218.00000000,0.00160572
219.00000000,0.00174503
220.00000000,0.00171674
221.00000000,0.00175030
222.00000000,0.00158191
223.00000000,0.00158904
224.00000000,0.00166440
225.00000000,0.00171593
226.00000000,0.00161098
227.00000000,0.00163398
228.00000000,0.00165329
229.00000000,0.00169742
230.00000000,0.00164007
231.00000000,0.00170800
232.00000000,0.00152375
233.00000000,0.00151290
234.00000000,0.00158904
235.00000000,0.00163742
236.00000000,0.00155547
237.00000000,0.00166570
238.00000000,0.00166650
239.00000000,0.00171064
240.00000000,0.00162684
241.00000000,0.00168685
242.00000000,0.00168237
243.00000000,0.00168951
244.00000000,0.00160042
245.00000000,0.00162922
246.00000000,0.00160041
247.00000000,0.00165513
248.00000000,0.00159776
249.00000000,0.00159168
250.00000000,0.00159513
251.00000000,0.00168951
252.00000000,0.00165594
253.00000000,0.00163715
254.00000000,0.00154013
255.00000000,0.00156524
256.00000000,0.00157397
257.00000000,0.00152083
258.00000000,0.00156075
259.00000000,0.00163928
260.00000000,0.00151847
261.00000000,0.00153670
262.00000000,0.00158456
263.00000000,0.00162606
264.00000000,0.00165594
265.00000000,0.00172915
266.00000000,0.00150789
267.00000000,0.00155204
268.00000000,0.00157661
269.00000000,0.00159961
270.00000000,0.00161627
271.00000000,0.00160490
272.00000000,0.00161496
273.00000000,0.00172122
274.00000000,0.00161364
275.00000000,0.00163664
276.00000000,0.00156606
277.00000000,0.00161549
278.00000000,0.00156869
279.00000000,0.00168156
280.00000000,0.00174581
281.00000000,0.00174237
282.00000000,0.00157134
283.00000000,0.00163452
284.00000000,0.00162235
285.00000000,0.00166887
286.00000000,0.00170088
287.00000000,0.00171066
288.00000000,0.00155813
289.00000000,0.00158376
290.00000000,0.00162950
291.00000000,0.00170272
292.00000000,0.00169558
293.00000000,0.00169743
294.00000000,0.00158455
295.00000000,0.00160754
296.00000000,0.00161364
297.00000000,0.00166836
298.00000000,0.00170880
299.00000000,0.00169479
300.00000000,0.00163743
301.00000000,0.00168686
302.00000000,0.00156868
303.00000000,0.00162895
304.00000000,0.00161892
305.00000000,0.00163953
306.00000000,0.00163743
307.00000000,0.00173179
308.00000000,0.00168765
309.00000000,0.00175823
310.00000000,0.00167707
311.00000000,0.00164455
312.00000000,0.00162950
313.00000000,0.00174342
314.00000000,0.00169557
315.00000000,0.00167892
316.00000000,0.00164536
317.00000000,0.00163927
318.00000000,0.00153962
319.00000000,0.00158640
320.00000000,0.00162422
321.00000000,0.00168950
322.00000000,0.00166650
323.00000000,0.00169478
324.00000000,0.00166386
325.00000000,0.00168156
326.00000000,0.00165064
327.00000000,0.00179577
328.00000000,0.00172228
329.00000000,0.00165010
330.00000000,0.00160596
331.00000000,0.00166306
332.00000000,0.00163743
333.00000000,0.00161284
334.00000000,0.00163213
335.00000000,0.00171857
336.00000000,0.00161892
337.00000000,0.00169743
338.00000000,0.00180661
339.00000000,0.00170536
340.00000000,0.00156078
341.00000000,0.00170271
342.00000000,0.00166728
343.00000000,0.00170799
344.00000000,0.00172466
345.00000000,0.00174501
346.00000000,0.00179604
347.00000000,0.00187984
348.00000000,0.00175903
349.00000000,0.00172015
350.00000000,0.00166386
351.00000000,0.00173180
352.00000000,0.00169559
353.00000000,0.00173708
354.00000000,0.00169822
355.00000000,0.00179049
356.00000000,0.00171648
357.00000000,0.00166042
358.00000000,0.00162395
359.00000000,0.00172968
360.00000000,0.00173259
361.00000000,0.00178467
362.00000000,0.00180397
363.00000000,0.00188777
364.00000000,0.00184099
365.00000000,0.00183489
366.00000000,0.00174052
367.00000000,0.00176617
368.00000000,0.00176697
369.00000000,0.00176088
370.00000000,0.00183835
371.00000000,0.00187721
372.00000000,0.00175904
373.00000000,0.00184284
374.00000000,0.00180134
375.00000000,0.00179525
376.00000000,0.00177754
377.00000000,0.00180053
378.00000000,0.00174051
379.00000000,0.00179788
380.00000000,0.00170880
381.00000000,0.00174501
382.00000000,0.00179076
383.00000000,0.00184018
384.00000000,0.00176696
385.00000000,0.00181902
386.00000000,0.00176985
387.00000000,0.00184651
388.00000000,0.00185684
389.00000000,0.00190098
390.00000000,0.00180662
391.00000000,0.00181373
392.00000000,0.00181717
393.00000000,0.00182563
394.00000000,0.00175110
395.00000000,0.00179524
396.00000000,0.00176960
397.00000000,0.00182961
398.00000000,0.00181191
399.00000000,0.00180847
400.00000000,0.00180664
401.00000000,0.00191422
402.00000000,0.00191499
403.00000000,0.00193006
404.00000000,0.00170353
405.00000000,0.00176882
406.00000000,0.00192823
407.00000000,0.00199352
408.00000000,0.00185395
409.00000000,0.00185869
410.00000000,0.00184098
411.00000000,0.00186925
412.00000000,0.00187536
413.00000000,0.00197898
414.00000000,0.00188329
415.00000000,0.00182697
416.00000000,0.00177490
417.00000000,0.00194461
418.00000000,0.00195465
419.00000000,0.00189306
420.00000000,0.00177225
421.00000000,0.00192214
422.00000000,0.00185949
423.00000000,0.00180053
424.00000000,0.00179075
425.00000000,0.00184017
426.00000000,0.00178282
427.00000000,0.00187455
428.00000000,0.00181718
429.00000000,0.00188776
430.00000000,0.00183042
431.00000000,0.00188012
432.00000000,0.00186479
433.00000000,0.00190892
434.00000000,0.00183568
435.00000000,0.00190627
436.00000000,0.00193615
437.00000000,0.00194064
438.00000000,0.00181455
439.00000000,0.00184019
440.00000000,0.00179605
441.00000000,0.00186397
442.00000000,0.00179603
443.00000000,0.00177937
444.00000000,0.00175110
445.00000000,0.00182829
446.00000000,0.00182775
447.00000000,0.00189041
448.00000000,0.00181190
449.00000000,0.00181136
450.00000000,0.00175375
451.00000000,0.00186661
452.00000000,0.00184098
453.00000000,0.00180846
454.00000000,0.00178018
455.00000000,0.00188775
456.00000000,0.00179603
457.00000000,0.00178730
458.00000000,0.00171937
459.00000000,0.00178465
460.00000000,0.00171541
461.00000000,0.00176882
462.00000000,0.00175640
463.00000000,0.00180317
464.00000000,0.00175639
465.00000000,0.00187720
466.00000000,0.00185977
467.00000000,0.00176670
468.00000000,0.00174343
469.00000000,0.00176218
470.00000000,0.00174422
471.00000000,0.00176617
472.00000000,0.00175638
473.00000000,0.00175294
474.00000000,0.00161628
475.00000000,0.00167894
476.00000000,0.00162422
477.00000000,0.00165803
478.00000000,0.00161706
479.00000000,0.00167284
480.00000000,0.00168685
481.00000000,0.00175292
482.00000000,0.00165064
483.00000000,0.00167365
484.00000000,0.00166519
485.00000000,0.00168500
486.00000000,0.00168766
487.00000000,0.00170008
488.00000000,0.00163214
489.00000000,0.00164719
490.00000000,0.00153696
491.00000000,0.00163399
492.00000000,0.00165858
493.00000000,0.00170007
494.00000000,0.00173788
495.00000000,0.00171330
496.00000000,0.00164536
497.00000000,0.00167101
498.00000000,0.00153434
499.00000000,0.00161046
500.00000000,0.00165912
501.00000000,0.00171593
502.00000000,0.00157396
503.00000000,0.00152559
504.00000000,0.00159247
505.00000000,0.00156577
506.00000000,0.00148410
507.00000000,0.00166306
508.00000000,0.00170089
509.00000000,0.00168157
510.00000000,0.00163742
511.00000000,0.00160226
512.00000000,0.00160306
513.00000000,0.00169743
514.00000000,0.00158191
515.00000000,0.00163769
516.00000000,0.00159778
517.00000000,0.00158111
518.00000000,0.00155812
519.00000000,0.00161548
520.00000000,0.00162156
521.00000000,0.00160753
522.00000000,0.00158191
523.00000000,0.00163213
524.00000000,0.00159514
525.00000000,0.00161548
526.00000000,0.00150525
527.00000000,0.00154674
528.00000000,0.00161364
529.00000000,0.00171329
530.00000000,0.00161099
531.00000000,0.00154409
532.00000000,0.00150525
533.00000000,0.00159698
534.00000000,0.00155020
535.00000000,0.00159170
536.00000000,0.00151873
537.00000000,0.00160489
538.00000000,0.00163820
539.00000000,0.00166570
540.00000000,0.00163479
541.00000000,0.00171065
542.00000000,0.00167708
543.00000000,0.00167891
544.00000000,0.00166385
545.00000000,0.00167601
546.00000000,0.00160016
547.00000000,0.00167099
548.00000000,0.00164799
549.00000000,0.00167893
550.00000000,0.00161100
551.00000000,0.00167364
552.00000000,0.00172730
553.00000000,0.00179259
554.00000000,0.00174052
555.00000000,0.00173181
556.00000000,0.00165594
557.00000000,0.00169214
558.00000000,0.00166917
559.00000000,0.00181905
560.00000000,0.00180133
561.00000000,0.00181111
562.00000000,0.00172731
563.00000000,0.00183490
564.00000000,0.00187536
565.00000000,0.00185075
566.00000000,0.00170616
567.00000000,0.00175559
568.00000000,0.00182777
569.00000000,0.00186133
570.00000000,0.00177199
571.00000000,0.00175611
572.00000000,0.00172466
573.00000000,0.00183489
574.00000000,0.00178019
575.00000000,0.00178467
576.00000000,0.00179075
577.00000000,0.00180581
578.00000000,0.00180131
579.00000000,0.00192741
580.00000000,0.00183041
581.00000000,0.00179258
582.00000000,0.00178043
583.00000000,0.00190890
584.00000000,0.00193615
585.00000000,0.00195650
586.00000000,0.00195201
587.00000000,0.00198557
588.00000000,0.00193615
589.00000000,0.00199616
590.00000000,0.00193616
591.00000000,0.00194884
592.00000000,0.00202710
593.00000000,0.00215477
594.00000000,0.00205512
595.00000000,0.00199616
596.00000000,0.00199167
597.00000000,0.00211511
598.00000000,0.00209475
599.00000000,0.00209923
600.00000000,0.00201544
601.00000000,0.00219970
602.00000000,0.00214764
603.00000000,0.00205696
604.00000000,0.00203924
605.00000000,0.00217855
606.00000000,0.00225602
607.00000000,0.00225257
608.00000000,0.00212649
609.00000000,0.00218914
610.00000000,0.00221638
611.00000000,0.00230809
612.00000000,0.00229039
613.00000000,0.00228166
614.00000000,0.00226660
615.00000000,0.00238740
616.00000000,0.00231947
617.00000000,0.00221823
618.00000000,0.00225075
619.00000000,0.00236098
620.00000000,0.00225605
621.00000000,0.00229225
622.00000000,0.00221400
623.00000000,0.00235833
624.00000000,0.00241200
625.00000000,0.00242970
626.00000000,0.00228775
627.00000000,0.00232133
628.00000000,0.00233535
629.00000000,0.00230282
630.00000000,0.00231155
631.00000000,0.00240591
632.00000000,0.00235120
633.00000000,0.00246143
634.00000000,0.00249660
635.00000000,0.00250639
636.00000000,0.00237500
637.00000000,0.00239006
638.00000000,0.00238557
639.00000000,0.00244556
640.00000000,0.00245958
641.00000000,0.00260682
642.00000000,0.00258913
643.00000000,0.00253545
644.00000000,0.00253097
645.00000000,0.00259625
646.00000000,0.00248604
647.00000000,0.00252753
648.00000000,0.00247809
649.00000000,0.00248785
650.00000000,0.00245957
651.00000000,0.00246670
652.00000000,0.00235648
653.00000000,0.00242970
654.00000000,0.00243579
655.00000000,0.00254865
656.00000000,0.00256798
657.00000000,0.00251695
658.00000000,0.00248074
659.00000000,0.00253545
660.00000000,0.00251775
661.00000000,0.00263063
662.00000000,0.00253097
663.00000000,0.00254338
664.00000000,0.00251246
665.00000000,0.00255130
666.00000000,0.00248866
667.00000000,0.00244028
668.00000000,0.00245167
669.00000000,0.00255926
670.00000000,0.00258650
671.00000000,0.00260949
672.00000000,0.00257327
673.00000000,0.00263061
674.00000000,0.00258119
675.00000000,0.00254866
676.00000000,0.00249661
677.00000000,0.00251693
678.00000000,0.00246221
679.00000000,0.00250371
680.00000000,0.00240936
681.00000000,0.00246143
682.00000000,0.00243579
683.00000000,0.00251693
684.00000000,0.00253361
685.00000000,0.00254073
686.00000000,0.00245958
687.00000000,0.00245350
688.00000000,0.00239085
689.00000000,0.00239799
690.00000000,0.00236443
691.00000000,0.00242707
692.00000000,0.00240936
693.00000000,0.00242442
694.00000000,0.00239615
695.00000000,0.00231867
696.00000000,0.00223752
697.00000000,0.00229752
698.00000000,0.00219259
699.00000000,0.00228432
700.00000000,0.00237501
701.00000000,0.00240593
702.00000000,0.00222694
703.00000000,0.00225257
704.00000000,0.00225867
705.00000000,0.00232661
706.00000000,0.00220843
707.00000000,0.00217062
708.00000000,0.00214023
709.00000000,0.00221557
710.00000000,0.00224017
711.00000000,0.00220500
712.00000000,0.00210800
713.00000000,0.00218915
714.00000000,0.00207628
715.00000000,0.00215742
716.00000000,0.00212913
717.00000000,0.00217328
718.00000000,0.00212649
719.00000000,0.00214948
720.00000000,0.00206039
721.00000000,0.00205960
722.00000000,0.00198375
723.00000000,0.00203316
724.00000000,0.00199960
725.00000000,0.00196973
726.00000000,0.00189915
727.00000000,0.00195650
728.00000000,0.00191765
729.00000000,0.00184811
730.00000000,0.00174582
731.00000000,0.00190099
732.00000000,0.00191764
733.00000000,0.00184547
734.00000000,0.00179076
735.00000000,0.00178203
736.00000000,0.00168898
737.00000000,0.00182537
738.00000000,0.00180397
739.00000000,0.00177674
740.00000000,0.00169558
741.00000000,0.00171330
742.00000000,0.00164800
743.00000000,0.00172122
744.00000000,0.00174846
745.00000000,0.00173180
746.00000000,0.00162156
747.00000000,0.00166042
748.00000000,0.00165064
749.00000000,0.00167099
750.00000000,0.00160360
751.00000000,0.00159222
752.00000000,0.00157927
753.00000000,0.00167100
754.00000000,0.00158985
755.00000000,0.00157900
756.00000000,0.00163028
757.00000000,0.00161811
758.00000000,0.00151608
759.00000000,0.00155599
760.00000000,0.00155680
761.00000000,0.00162870
762.00000000,0.00159248
763.00000000,0.00159961
764.00000000,0.00153696
765.00000000,0.00159697
766.00000000,0.00158640
767.00000000,0.00157186
768.00000000,0.00154754
769.00000000,0.00161019
770.00000000,0.00159248
771.00000000,0.00166042
772.00000000,0.00160041
773.00000000,0.00158111
774.00000000,0.00152640
775.00000000,0.00159697
776.00000000,0.00160305
777.00000000,0.00166833
778.00000000,0.00166173
779.00000000,0.00161416
780.00000000,0.00151847
781.00000000,0.00157953
782.00000000,0.00154226
783.00000000,0.00156605
784.00000000,0.00161628
785.00000000,0.00170802
786.00000000,0.00158747
787.00000000,0.00170061
788.00000000,0.00172731
789.00000000,0.00172387
790.00000000,0.00170353
791.00000000,0.00174501
792.00000000,0.00176616
793.00000000,0.00183490
794.00000000,0.00172732
795.00000000,0.00179525
796.00000000,0.00179870
797.00000000,0.00189834
798.00000000,0.00192293
799.00000000,0.00194328
800.00000000,0.00195203
801.00000000,0.00196179
802.00000000,0.00194118
803.00000000,0.00205088
804.00000000,0.00202604
805.00000000,0.00204111
806.00000000,0.00198638
807.00000000,0.00204902
808.00000000,0.00203661
809.00000000,0.00208076
810.00000000,0.00206306
811.00000000,0.00218385
812.00000000,0.00228510
813.00000000,0.00223406
814.00000000,0.00225866
815.00000000,0.00234245
816.00000000,0.00234855
817.00000000,0.00244557
818.00000000,0.00248867
819.00000000,0.00256453
820.00000000,0.00248867
821.00000000,0.00257245
822.00000000,0.00265521
823.00000000,0.00270993
824.00000000,0.00264464
825.00000000,0.00265970
826.00000000,0.00272659
827.00000000,0.00282888
828.00000000,0.00270809
829.00000000,0.00281831
830.00000000,0.00293808
831.00000000,0.00301657
832.00000000,0.00296186
833.00000000,0.00301658
834.00000000,0.00307291
835.00000000,0.00319106
836.00000000,0.00319451
837.00000000,0.00326244
838.00000000,0.00319451
839.00000000,0.00337083
840.00000000,0.00341657
841.00000000,0.00343162
842.00000000,0.00353553
843.00000000,0.00358495
844.00000000,0.00344036
845.00000000,0.00362461
846.00000000,0.00373381
847.00000000,0.00379380
848.00000000,0.00374703
849.00000000,0.00385988
850.00000000,0.00385540
851.00000000,0.00399470
852.00000000,0.00397966
853.00000000,0.00407930
854.00000000,0.00415151
855.00000000,0.00427493
856.00000000,0.00427045
857.00000000,0.00432780
858.00000000,0.00442642
859.00000000,0.00461595
860.00000000,0.00455333
861.00000000,0.00461859
862.00000000,0.00447137
863.00000000,0.00466353
864.00000000,0.00476744
865.00000000,0.00480894
866.00000000,0.00478068
867.00000000,0.00494641
868.00000000,0.00492608
869.00000000,0.00490412
870.00000000,0.00491286
871.00000000,0.00503629
872.00000000,0.00509790
873.00000000,0.00516054
874.00000000,0.00514550
875.00000000,0.00520549
876.00000000,0.00514285
877.00000000,0.00532708
878.00000000,0.00529619
879.00000000,0.00528215
880.00000000,0.00516400
881.00000000,0.00526364
882.00000000,0.00534375
883.00000000,0.00547249
884.00000000,0.00537814
885.00000000,0.00542226
886.00000000,0.00540721
887.00000000,0.00562052
888.00000000,0.00575087
889.00000000,0.00571834
890.00000000,0.00575088
891.00000000,0.00598269
892.00000000,0.00588834
893.00000000,0.00598004
894.00000000,0.00599672
895.00000000,0.00613072
896.00000000,0.00600731
897.00000000,0.00592982
898.00000000,0.00588042
899.00000000,0.00601708
900.00000000,0.00596765
901.00000000,0.00598534
902.00000000,0.00588041
903.00000000,0.00596683
904.00000000,0.00600994
905.00000000,0.00608051
906.00000000,0.00598087
907.00000000,0.00604348
908.00000000,0.00599144
909.00000000,0.00610164
910.00000000,0.00602580
911.00000000,0.00603291
912.00000000,0.00589627
913.00000000,0.00598006
914.00000000,0.00593593
915.00000000,0.00599328
916.00000000,0.00586985
917.00000000,0.00593512
918.00000000,0.00584342
919.00000000,0.00586373
920.00000000,0.00588570
921.00000000,0.00595890
922.00000000,0.00582488
923.00000000,0.00590073
924.00000000,0.00587249
925.00000000,0.00588489
926.00000000,0.00578525
927.00000000,0.00582408
928.00000000,0.00568742
929.00000000,0.00575006
930.00000000,0.00563721
931.00000000,0.00568397
932.00000000,0.00552353
933.00000000,0.00551477
934.00000000,0.00547593
935.00000000,0.00542753
936.00000000,0.00527238
937.00000000,0.00541432
938.00000000,0.00531997
939.00000000,0.00529006
940.00000000,0.00526179
941.00000000,0.00535087
942.00000000,0.00523273
943.00000000,0.00517111
944.00000000,0.00506089
945.00000000,0.00498341
946.00000000,0.00480710
947.00000000,0.00482479
948.00000000,0.00468285
949.00000000,0.00468204
950.00000000,0.00461413
951.00000000,0.00457366
952.00000000,0.00436827
953.00000000,0.00445999
954.00000000,0.00448989
955.00000000,0.00441240
956.00000000,0.00415150
957.00000000,0.00422471
958.00000000,0.00416471
959.00000000,0.00406874
960.00000000,0.00392151
961.00000000,0.00405553
962.00000000,0.00395588
963.00000000,0.00391806
964.00000000,0.00374439
965.00000000,0.00368013
966.00000000,0.00359369
967.00000000,0.00359553
968.00000000,0.00346415
969.00000000,0.00342898
970.00000000,0.00329761
971.00000000,0.00341577
972.00000000,0.00322624
973.00000000,0.00324921
974.00000000,0.00317599
975.00000000,0.00311703
976.00000000,0.00300154
977.00000000,0.00295050
978.00000000,0.00285613
979.00000000,0.00282360
980.00000000,0.00265521
981.00000000,0.00259361
982.00000000,0.00245695
983.00000000,0.00240856
984.00000000,0.00226395
985.00000000,0.00228429
986.00000000,0.00222168
987.00000000,0.00224730
988.00000000,0.00219787
989.00000000,0.00227372
990.00000000,0.00215821
991.00000000,0.00214153
992.00000000,0.00206304
993.00000000,0.00201467
994.00000000,0.00192980
995.00000000,0.00190124
996.00000000,0.00179339
997.00000000,0.00185339
998.00000000,0.00174053
999.00000000,0.00177674
1000.00000000,0.00170881
1001.00000000,0.00171592
1002.00000000,0.00160041
1003.00000000,0.00158615
1004.00000000,0.00145503
1005.00000000,0.00157318
1006.00000000,0.00158456
1007.00000000,0.00156552
1008.00000000,0.00146559
1009.00000000,0.00148593
1010.00000000,0.00146056
1011.00000000,0.00150708
1012.00000000,0.00142065
1013.00000000,0.00151502
1014.00000000,0.00151556
1015.00000000,0.00147193
1016.00000000,0.00160834
1017.00000000,0.00163133
1018.00000000,0.00154489
1019.00000000,0.00151766
1020.00000000,0.00149599
1021.00000000,0.00164984
1022.00000000,0.00166518
1023.00000000,0.00166147
1024.00000000,0.00174051
1025.00000000,0.00185074
1026.00000000,0.00185949
1027.00000000,0.00188248
1028.00000000,0.00186741
1029.00000000,0.00209925
1030.00000000,0.00215295
1031.00000000,0.00216801
1032.00000000,0.00225340
