Time,Channel A
(ms),(V)

-0.00060700,0.73946350
0.00003300,1.00894200
0.00067300,1.18869600
0.00131300,1.36845000
0.00195300,1.63792800
0.00259300,1.81768200
0.00323300,1.99743600
0.00387300,2.17719100
0.00451300,2.35663900
0.00515300,2.53639300
0.00579300,2.80587200
0.00643300,2.98562600
0.00707300,3.16538000
0.00771300,3.34513400
0.00835300,3.52458300
0.00899300,3.61461200
0.00963300,3.79436600
0.01027300,3.97381500
0.01091300,4.15356900
0.01155300,4.33332300
0.01219300,4.51307700
0.01283300,4.60280200
0.01347300,4.78255600
0.01411300,4.87228000
0.01475300,5.05203400
0.01539300,5.14175800
0.01603300,5.32151300
0.01667300,5.41154200
0.01731300,5.50126600
0.01795300,5.68102100
0.01859300,5.77074500
0.01923300,5.77074500
0.01987300,5.86077500
0.02051300,5.95049900
0.02115300,6.04022400
0.02179300,6.13025300
0.02243300,6.13025300
0.02307300,6.21997700
0.02371300,6.31000700
0.02435300,6.31000700
0.02499300,6.39973200
0.02563300,6.39973200
0.02627300,6.39973200
0.02691300,6.39973200
0.02755300,6.48945600
0.02819300,6.39973200
0.02883300,6.39973200
0.02947300,6.39973200
0.03011300,6.39973200
0.03075300,6.39973200
0.03139300,6.31000700
0.03203300,6.39973200
0.03267300,6.31000700
0.03331300,6.21997700
0.03395300,6.21997700
0.03459300,6.13025300
0.03523300,6.13025300
0.03587300,6.04022400
0.03651300,5.86077500
0.03715300,5.86077500
0.03779300,5.77074500
0.03843300,5.68102100
0.03907300,5.50126600
0.03971300,5.41154200
0.04035300,5.32151300
0.04099300,5.23178800
0.04163300,5.05203400
0.04227300,5.05203400
0.04291300,4.87228000
0.04355300,4.69252600
0.04419300,4.60280200
0.04483300,4.42304800
0.04547300,4.24359900
0.04611300,4.15356900
0.04675300,3.97381500
0.04739300,3.79436600
0.04803300,3.70433700
0.04867300,3.52458300
0.04931300,3.34513400
0.04995300,3.07535000
0.05059300,2.89590100
0.05123300,2.71614700
0.05187300,2.53639300
0.05251300,2.35663900
0.05315300,2.17719100
0.05379300,1.99743600
0.05443300,1.81768200
0.05507300,1.63792800
0.05571300,1.36845000
0.05635300,1.18869600
0.05699300,1.00894200
0.05763300,0.82949310
0.05827300,0.64973910
0.05891300,0.38056580
0.05955300,0.20081180
0.06019300,0.02105777
0.06083300,-0.15869620
0.06147300,-0.42817470
0.06211300,-0.60792870
0.06275300,-0.78737750
0.06339300,-1.05716100
0.06403300,-1.23661000
0.06467300,-1.41636400
0.06531300,-1.50608800
0.06595300,-1.77587200
0.06659300,-1.95532100
0.06723300,-2.13507500
0.06787300,-2.31482900
0.06851300,-2.49458300
0.06915300,-2.67433700
0.06979300,-2.85378600
0.07043300,-3.03354000
0.07107300,-3.21329400
0.07171300,-3.39304800
0.07235300,-3.57249700
0.07299300,-3.75225100
0.07363300,-3.93200500
0.07427300,-4.02172900
0.07491300,-4.20148300
0.07555300,-4.29151300
0.07619300,-4.38123700
0.07683300,-4.65071600
0.07747300,-4.74074500
0.07811300,-4.83047000
0.07875300,-5.01022400
0.07939300,-5.09994800
