Time,Channel A
(ms),(V)

0.15827300,7.47795100
0.15955300,7.56767500
0.16083300,7.65739900
0.16211300,7.74742900
0.16339300,7.74742900
0.16467300,7.83715300
0.16595300,7.83715300
0.16723300,7.74742900
0.16851300,7.65739900
0.16979300,7.56767500
0.17107300,7.47795100
0.17235300,7.29819600
0.17363300,7.20816700
0.17491300,6.93868800
0.17619300,6.75893400
0.17747300,6.48945600
0.17875300,6.13025300
0.18003300,5.95049900
0.18131300,5.59099100
0.18259300,5.32151300
0.18387300,4.96231000
0.18515300,4.60280200
0.18643300,4.24359900
0.18771300,3.79436600
0.18899300,3.43485800
0.19027300,3.07535000
0.19155300,2.62611800
0.19283300,2.17719100
0.19411300,1.72795800
0.19539300,1.36845000
0.19667300,0.82949310
0.19795300,0.47029020
0.19923300,0.02105777
0.20051300,-0.42817470
0.20179300,-0.87740710
0.20307300,-1.23661000
0.20435300,-1.59611800
0.20563300,-2.13507500
0.20691300,-2.49458300
0.20819300,-2.85378600
0.20947300,-3.21329400
0.21075300,-3.57249700
0.21203300,-3.93200500
0.21331300,-4.20148300
0.21459300,-4.56099100
0.21587300,-4.83047000
0.21715300,-5.09994800
0.21843300,-5.36942700
0.21971300,-5.54918100
0.22099300,-5.81865900
0.22227300,-5.99841300
0.22355300,-6.08813800
0.22483300,-6.26789100
0.22611300,-6.35792100
0.22739300,-6.44764600
0.22867300,-6.53737000
0.22995300,-6.53737000
0.23123300,-6.53737000
0.23251300,-6.53737000
0.23379300,-6.53737000
0.23507300,-6.53737000
0.23635300,-6.44764600
0.23763300,-6.35792100
0.23891300,-6.26789100
0.24019300,-6.08813800
0.24147300,-5.90868900
0.24275300,-5.72893500
0.24403300,-5.54918100
0.24531300,-5.36942700
0.24659300,-5.09994800
0.24787300,-4.83047000
0.24915300,-4.56099100
0.25043300,-4.29151300
0.25171300,-3.93200500
0.25299300,-3.66252600
0.25427300,-3.30301800
0.25555300,-3.03354000
0.25683300,-2.67433700
0.25811300,-2.40455300
0.25939300,-2.04535100
0.26067300,-1.68584300
0.26195300,-1.23661000
0.26323300,-0.96713160
0.26451300,-0.60792870
0.26579300,-0.24842070
0.26707300,0.11108740
0.26835300,0.47029020
0.26963300,0.82949310
0.27091300,1.18869600
0.27219300,1.45817400
0.27347300,1.81768200
0.27475300,2.17719100
0.27603300,2.44666900
0.27731300,2.71614700
0.27859300,3.07535000
0.27987300,3.25510400
0.28115300,3.52458300
0.28243300,3.79436600
0.28371300,3.97381500
0.28499300,4.15356900
0.28627300,4.33332300
0.28755300,4.51307700
0.28883300,4.69252600
0.29011300,4.87228000
0.29139300,4.96231000
0.29267300,5.05203400
0.29395300,5.14175800
0.29523300,5.14175800
0.29651300,5.14175800
0.29779300,5.23178800
0.29907300,5.23178800
0.30035300,5.23178800
0.30163300,5.14175800
0.30291300,5.05203400
0.30419300,5.05203400
0.30547300,4.96231000
0.30675300,4.87228000
0.30803300,4.69252600
0.30931300,4.60280200
0.31059300,4.33332300
0.31187300,4.24359900
0.31315300,4.06384500
0.31443300,3.88409100
0.31571300,3.61461200
0.31699300,3.43485800
0.31827300,3.16538000
0.31955300,2.89590100
0.32083300,2.71614700
0.32211300,2.44666900
0.32339300,2.17719100
0.32467300,1.90740700
0.32595300,1.63792800
0.32723300,1.36845000
0.32851300,1.09897100
0.32979300,0.82949310
0.33107300,0.56001470
0.33235300,0.29053620
0.33363300,0.02105777
0.33491300,-0.24842070
0.33619300,-0.51789910
0.33747300,-0.78737750
0.33875300,-1.05716100
0.34003300,-1.23661000
0.34131300,-1.50608800
0.34259300,-1.68584300
0.34387300,-1.95532100
0.34515300,-2.13507500
0.34643300,-2.40455300
0.34771300,-2.58430700
0.34899300,-2.76406100
0.35027300,-2.85378600
0.35155300,-3.03354000
0.35283300,-3.21329400
0.35411300,-3.30301800
0.35539300,-3.39304800
0.35667300,-3.57249700
0.35795300,-3.57249700
0.35923300,-3.66252600
0.36051300,-3.75225100
0.36179300,-3.75225100
0.36307300,-3.75225100
0.36435300,-3.84228000
0.36563300,-3.75225100
0.36691300,-3.75225100
0.36819300,-3.75225100
0.36947300,-3.66252600
0.37075300,-3.66252600
0.37203300,-3.57249700
0.37331300,-3.57249700
0.37459300,-3.39304800
0.37587300,-3.30301800
0.37715300,-3.21329400
0.37843300,-3.12356900
0.37971300,-2.94381500
0.38099300,-2.85378600
0.38227300,-2.67433700
0.38355300,-2.49458300
0.38483300,-2.40455300
0.38611300,-2.13507500
0.38739300,-2.04535100
0.38867300,-1.86559700
0.38995300,-1.68584300
0.39123300,-1.41636400
0.39251300,-1.32664000
0.39379300,-1.05716100
0.39507300,-0.87740710
0.39635300,-0.69765310
0.39763300,-0.51789910
0.39891300,-0.33814510
0.40019300,-0.15869620
0.40147300,0.02105777
0.40275300,0.20081180
0.40403300,0.38056580
0.40531300,0.56001470
0.40659300,0.64973910
0.40787300,0.82949310
0.40915300,1.00894200
0.41043300,1.18869600
0.41171300,1.27872600
0.41299300,1.45817400
0.41427300,1.54820400
0.41555300,1.72795800
0.41683300,1.81768200
0.41811300,1.90740700
0.41939300,1.99743600
0.42067300,2.08716100
0.42195300,2.08716100
0.42323300,2.17719100
0.42451300,2.17719100
0.42579300,2.26691500
0.42707300,2.26691500
0.42835300,2.26691500
0.42963300,2.35663900
0.43091300,2.35663900
0.43219300,2.35663900
0.43347300,2.26691500
0.43475300,2.26691500
0.43603300,2.26691500
0.43731300,2.17719100
0.43859300,2.17719100
0.43987300,2.17719100
0.44115300,2.08716100
0.44243300,1.99743600
0.44371300,1.90740700
0.44499300,1.90740700
0.44627300,1.81768200
0.44755300,1.72795800
0.44883300,1.63792800
0.45011300,1.45817400
0.45139300,1.45817400
0.45267300,1.27872600
0.45395300,1.18869600
0.45523300,1.09897100
0.45651300,1.00894200
0.45779300,0.91921750
0.45907300,0.73946350
0.46035300,0.64973910
0.46163300,0.56001470
0.46291300,0.47029020
0.46419300,0.38056580
0.46547300,0.29053620
0.46675300,0.20081180
0.46803300,0.11108740
0.46931300,-0.06866664
0.47059300,-0.06866664
0.47187300,-0.15869620
0.47315300,-0.33814510
0.47443300,-0.33814510
0.47571300,-0.42817470
0.47699300,-0.51789910
0.47827300,-0.60792870
0.47955300,-0.69765310
0.48083300,-0.69765310
0.48211300,-0.69765310
0.48339300,-0.78737750
0.48467300,-0.78737750
0.48595300,-0.87740710
0.48723300,-0.87740710
0.48851300,-0.87740710
0.48979300,-0.96713160
0.49107300,-0.87740710
0.49235300,-0.87740710
0.49363300,-0.96713160
0.49491300,-0.96713160
0.49619300,-0.96713160
0.49747300,-0.87740710
0.49875300,-0.87740710
0.50003300,-0.87740710
0.50131300,-0.87740710
0.50259300,-0.87740710
0.50387300,-0.87740710
0.50515300,-0.78737750
0.50643300,-0.78737750
0.50771300,-0.69765310
0.50899300,-0.69765310
0.51027300,-0.69765310
0.51155300,-0.69765310
0.51283300,-0.60792870
0.51411300,-0.60792870
0.51539300,-0.51789910
0.51667300,-0.51789910
0.51795300,-0.42817470
0.51923300,-0.42817470
0.52051300,-0.42817470
0.52179300,-0.33814510
0.52307300,-0.33814510
0.52435300,-0.33814510
0.52563300,-0.24842070
0.52691300,-0.24842070
0.52819300,-0.24842070
0.52947300,-0.15869620
0.53075300,-0.15869620
0.53203300,-0.15869620
0.53331300,-0.15869620
0.53459300,-0.15869620
0.53587300,-0.15869620
0.53715300,-0.06866664
0.53843300,-0.06866664
0.53971300,-0.15869620
0.54099300,-0.06866664
0.54227300,-0.06866664
0.54355300,-0.06866664
0.54483300,-0.15869620
0.54611300,-0.15869620
0.54739300,-0.15869620
0.54867300,-0.15869620
0.54995300,-0.15869620
0.55123300,-0.15869620
0.55251300,-0.24842070
0.55379300,-0.24842070
0.55507300,-0.24842070
0.55635300,-0.33814510
0.55763300,-0.33814510
0.55891300,-0.33814510
0.56019300,-0.33814510
0.56147300,-0.33814510
0.56275300,-0.42817470
0.56403300,-0.42817470
0.56531300,-0.42817470
0.56659300,-0.42817470
0.56787300,-0.42817470
0.56915300,-0.51789910
0.57043300,-0.51789910
0.57171300,-0.51789910
0.57299300,-0.51789910
0.57427300,-0.51789910
0.57555300,-0.60792870
0.57683300,-0.60792870
0.57811300,-0.60792870
0.57939300,-0.60792870
0.58067300,-0.60792870
0.58195300,-0.60792870
0.58323300,-0.51789910
0.58451300,-0.51789910
0.58579300,-0.51789910
0.58707300,-0.42817470
0.58835300,-0.42817470
0.58963300,-0.42817470
0.59091300,-0.33814510
0.59219300,-0.33814510
0.59347300,-0.33814510
0.59475300,-0.24842070
0.59603300,-0.24842070
0.59731300,-0.06866664
0.59859300,-0.06866664
0.59987300,-0.06866664
0.60115300,0.11108740
0.60243300,0.11108740
0.60371300,0.20081180
0.60499300,0.29053620
0.60627300,0.38056580
0.60755300,0.38056580
0.60883300,0.47029020
0.61011300,0.56001470
0.61139300,0.64973910
0.61267300,0.73946350
0.61395300,0.73946350
0.61523300,0.82949310
0.61651300,0.91921750
0.61779300,1.09897100
0.61907300,1.09897100
0.62035300,1.18869600
0.62163300,1.27872600
0.62291300,1.36845000
0.62419300,1.36845000
0.62547300,1.45817400
0.62675300,1.45817400
0.62803300,1.54820400
0.62931300,1.63792800
0.63059300,1.63792800
0.63187300,1.63792800
0.63315300,1.72795800
0.63443300,1.72795800
0.63571300,1.72795800
0.63699300,1.72795800
0.63827300,1.72795800
0.63955300,1.81768200
0.64083300,1.72795800
0.64211300,1.72795800
0.64339300,1.72795800
0.64467300,1.72795800
0.64595300,1.63792800
0.64723300,1.54820400
0.64851300,1.54820400
0.64979300,1.45817400
0.65107300,1.45817400
0.65235300,1.36845000
0.65363300,1.27872600
0.65491300,1.18869600
0.65619300,1.09897100
0.65747300,1.00894200
0.65875300,0.91921750
0.66003300,0.73946350
0.66131300,0.73946350
0.66259300,0.56001470
0.66387300,0.38056580
0.66515300,0.29053620
0.66643300,0.20081180
0.66771300,0.02105777
0.66899300,-0.06866664
0.67027300,-0.24842070
0.67155300,-0.33814510
0.67283300,-0.51789910
0.67411300,-0.69765310
0.67539300,-0.78737750
0.67667300,-0.96713160
0.67795300,-1.14688600
0.67923300,-1.23661000
0.68051300,-1.41636400
0.68179300,-1.50608800
0.68307300,-1.59611800
0.68435300,-1.77587200
0.68563300,-1.86559700
0.68691300,-2.04535100
0.68819300,-2.13507500
0.68947300,-2.22510500
0.69075300,-2.31482900
0.69203300,-2.40455300
0.69331300,-2.49458300
0.69459300,-2.58430700
0.69587300,-2.67433700
0.69715300,-2.67433700
0.69843300,-2.76406100
0.69971300,-2.85378600
0.70099300,-2.85378600
0.70227300,-2.85378600
0.70355300,-2.85378600
0.70483300,-2.85378600
0.70611300,-2.85378600
0.70739300,-2.85378600
0.70867300,-2.85378600
0.70995300,-2.85378600
0.71123300,-2.76406100
0.71251300,-2.67433700
0.71379300,-2.58430700
0.71507300,-2.49458300
0.71635300,-2.40455300
0.71763300,-2.31482900
0.71891300,-2.22510500
0.72019300,-2.13507500
0.72147300,-1.95532100
0.72275300,-1.77587200
0.72403300,-1.59611800
0.72531300,-1.50608800
0.72659300,-1.41636400
0.72787300,-1.14688600
0.72915300,-0.96713160
0.73043300,-0.78737750
0.73171300,-0.69765310
0.73299300,-0.42817470
0.73427300,-0.24842070
0.73555300,-0.06866664
0.73683300,0.20081180
0.73811300,0.38056580
0.73939300,0.56001470
0.74067300,0.73946350
0.74195300,0.91921750
0.74323300,1.09897100
0.74451300,1.36845000
0.74579300,1.54820400
0.74707300,1.72795800
0.74835300,1.90740700
0.74963300,2.08716100
0.75091300,2.26691500
0.75219300,2.44666900
0.75347300,2.62611800
0.75475300,2.80587200
0.75603300,2.89590100
0.75731300,3.07535000
0.75859300,3.16538000
0.75987300,3.25510400
0.76115300,3.43485800
0.76243300,3.43485800
0.76371300,3.52458300
0.76499300,3.61461200
0.76627300,3.70433700
0.76755300,3.70433700
0.76883300,3.79436600
0.77011300,3.70433700
0.77139300,3.79436600
0.77267300,3.70433700
0.77395300,3.70433700
0.77523300,3.70433700
0.77651300,3.61461200
0.77779300,3.52458300
0.77907300,3.52458300
0.78035300,3.43485800
0.78163300,3.25510400
0.78291300,3.16538000
0.78419300,3.07535000
0.78547300,2.89590100
0.78675300,2.71614700
0.78803300,2.53639300
0.78931300,2.44666900
0.79059300,2.17719100
0.79187300,1.99743600
0.79315300,1.81768200
0.79443300,1.63792800
0.79571300,1.36845000
0.79699300,1.09897100
0.79827300,0.91921750
0.79955300,0.73946350
0.80083300,0.38056580
0.80211300,0.20081180
0.80339300,-0.06866664
0.80467300,-0.33814510
0.80595300,-0.51789910
0.80723300,-0.78737750
0.80851300,-1.05716100
0.80979300,-1.32664000
0.81107300,-1.50608800
0.81235300,-1.77587200
0.81363300,-2.04535100
0.81491300,-2.22510500
0.81619300,-2.49458300
0.81747300,-2.67433700
0.81875300,-2.94381500
0.82003300,-3.12356900
0.82131300,-3.30301800
0.82259300,-3.48277200
0.82387299,-3.57249700
0.82515299,-3.75225100
0.82643299,-3.93200500
0.82771299,-4.02172900
0.82899299,-4.11175900
0.83027299,-4.29151300
0.83155299,-4.38123700
0.83283299,-4.38123700
0.83411299,-4.47096200
0.83539299,-4.47096200
0.83667299,-4.56099100
0.83795299,-4.56099100
0.83923299,-4.56099100
0.84051299,-4.47096200
0.84179299,-4.38123700
0.84307299,-4.38123700
0.84435299,-4.29151300
0.84563299,-4.29151300
0.84691299,-4.11175900
0.84819299,-4.02172900
0.84947299,-3.84228000
0.85075299,-3.66252600
0.85203299,-3.57249700
0.85331299,-3.39304800
0.85459299,-3.21329400
0.85587299,-2.94381500
0.85715299,-2.85378600
0.85843299,-2.49458300
0.85971299,-2.31482900
0.86099299,-2.04535100
0.86227299,-1.77587200
0.86355299,-1.50608800
0.86483299,-1.23661000
0.86611299,-1.05716100
0.86739299,-0.69765310
0.86867299,-0.42817470
0.86995299,-0.15869620
0.87123299,0.20081180
0.87251299,0.47029020
0.87379299,0.73946350
0.87507299,1.00894200
0.87635299,1.36845000
0.87763299,1.63792800
0.87891299,1.81768200
0.88019299,2.17719100
0.88147299,2.35663900
0.88275299,2.62611800
0.88403299,2.89590100
0.88531299,3.16538000
0.88659299,3.34513400
0.88787299,3.61461200
0.88915299,3.79436600
0.89043299,3.97381500
0.89171299,4.15356900
0.89299299,4.33332300
0.89427299,4.42304800
0.89555299,4.60280200
0.89683299,4.69252600
0.89811299,4.87228000
0.89939299,4.87228000
0.90067299,4.96231000
0.90195299,5.05203400
0.90323299,5.05203400
0.90451299,5.05203400
0.90579299,5.05203400
0.90707299,5.05203400
0.90835299,4.96231000
0.90963299,4.96231000
0.91091299,4.87228000
0.91219299,4.69252600
0.91347299,4.60280200
0.91475299,4.51307700
0.91603299,4.33332300
0.91731299,4.24359900
0.91859299,4.06384500
0.91987299,3.79436600
0.92115299,3.61461200
0.92243299,3.43485800
0.92371299,3.16538000
0.92499299,2.89590100
0.92627299,2.71614700
0.92755299,2.35663900
0.92883299,2.17719100
0.93011299,1.81768200
0.93139299,1.54820400
0.93267299,1.27872600
0.93395299,0.91921750
0.93523299,0.64973910
0.93651299,0.38056580
0.93779299,0.02105777
0.93907299,-0.33814510
0.94035299,-0.60792870
0.94163299,-0.87740710
0.94291299,-1.23661000
0.94419299,-1.50608800
0.94547299,-1.86559700
0.94675299,-2.13507500
0.94803299,-2.49458300
0.94931299,-2.76406100
0.95059299,-3.03354000
0.95187299,-3.21329400
0.95315299,-3.57249700
0.95443299,-3.75225100
0.95571299,-3.93200500
0.95699299,-4.20148300
0.95827299,-4.38123700
0.95955299,-4.56099100
0.96083299,-4.74074500
0.96211299,-4.83047000
0.96339299,-5.01022400
0.96467299,-5.09994800
0.96595299,-5.18997800
0.96723299,-5.27970200
0.96851299,-5.36942700
0.96979299,-5.45945600
0.97107299,-5.45945600
0.97235299,-5.45945600
0.97363299,-5.36942700
0.97491299,-5.36942700
0.97619299,-5.27970200
0.97747299,-5.18997800
0.97875299,-5.09994800
0.98003299,-5.01022400
0.98131299,-4.92019400
0.98259299,-4.74074500
0.98387299,-4.56099100
0.98515299,-4.38123700
0.98643299,-4.20148300
0.98771299,-4.02172900
0.98899299,-3.75225100
0.99027299,-3.57249700
0.99155299,-3.30301800
0.99283299,-2.94381500
0.99411299,-2.76406100
0.99539299,-2.49458300
0.99667299,-2.13507500
0.99795299,-1.86559700
0.99923299,-1.50608800
1.00051299,-1.23661000
1.00179299,-0.87740710
1.00307299,-0.51789910
1.00435299,-0.24842070
1.00563299,0.11108740
1.00691299,0.47029020
1.00819299,0.73946350
1.00947299,1.09897100
1.01075299,1.36845000
1.01203299,1.72795800
1.01331299,2.08716100
1.01459299,2.35663900
1.01587299,2.62611800
1.01715299,2.89590100
1.01843299,3.25510400
1.01971299,3.43485800
1.02099299,3.70433700
1.02227299,3.88409100
1.02355299,4.15356900
1.02483299,4.33332300
1.02611299,4.60280200
1.02739299,4.69252600
1.02867299,4.96231000
1.02995299,5.05203400
1.03123299,5.23178800
1.03251299,5.32151300
1.03379299,5.41154200
1.03507299,5.41154200
1.03635299,5.50126600
1.03763299,5.50126600
1.03891299,5.59099100
1.04019299,5.50126600
1.04147299,5.41154200
1.04275299,5.41154200
1.04403299,5.41154200
1.04531299,5.32151300
1.04659299,5.23178800
1.04787299,5.05203400
1.04915299,4.96231000
1.05043299,4.69252600
1.05171299,4.60280200
1.05299299,4.33332300
1.05427299,4.24359900
1.05555299,3.97381500
1.05683299,3.70433700
1.05811299,3.43485800
1.05939299,3.16538000
1.06067299,2.89590100
1.06195299,2.62611800
1.06323299,2.35663900
1.06451299,2.08716100
1.06579299,1.72795800
1.06707299,1.36845000
1.06835299,1.09897100
1.06963299,0.73946350
1.07091299,0.38056580
1.07219299,0.02105777
1.07347299,-0.24842070
1.07475299,-0.60792870
1.07603299,-0.87740710
1.07731299,-1.23661000
1.07859299,-1.50608800
1.07987299,-1.86559700
1.08115299,-2.22510500
1.08243299,-2.49458300
1.08371299,-2.76406100
1.08499299,-3.03354000
1.08627299,-3.30301800
1.08755299,-3.57249700
1.08883299,-3.84228000
1.09011299,-4.02172900
1.09139299,-4.29151300
1.09267299,-4.47096200
1.09395299,-4.65071600
1.09523299,-4.83047000
1.09651299,-5.01022400
1.09779299,-5.09994800
1.09907299,-5.18997800
1.10035299,-5.36942700
1.10163299,-5.36942700
1.10291299,-5.45945600
1.10419299,-5.45945600
1.10547299,-5.54918100
1.10675299,-5.45945600
1.10803299,-5.45945600
1.10931299,-5.45945600
1.11059299,-5.36942700
1.11187299,-5.36942700
1.11315299,-5.18997800
1.11443299,-5.09994800
1.11571299,-5.01022400
1.11699299,-4.83047000
1.11827299,-4.65071600
1.11955299,-4.47096200
1.12083299,-4.29151300
1.12211299,-4.02172900
1.12339299,-3.84228000
1.12467299,-3.57249700
1.12595299,-3.30301800
1.12723299,-3.03354000
1.12851299,-2.76406100
1.12979299,-2.49458300
1.13107299,-2.22510500
1.13235299,-1.86559700
1.13363299,-1.59611800
1.13491299,-1.32664000
1.13619299,-0.96713160
1.13747299,-0.60792870
1.13875299,-0.33814510
1.14003299,0.02105777
1.14131299,0.38056580
1.14259299,0.64973910
1.14387299,0.91921750
1.14515299,1.27872600
1.14643299,1.63792800
1.14771299,1.90740700
1.14899299,2.17719100
1.15027299,2.44666900
1.15155299,2.80587200
1.15283299,2.98562600
1.15411299,3.25510400
1.15539299,3.52458300
1.15667299,3.79436600
1.15795299,3.97381500
1.15923299,4.15356900
1.16051299,4.33332300
1.16179299,4.51307700
1.16307299,4.69252600
1.16435299,4.78255600
1.16563299,4.96231000
1.16691299,5.05203400
1.16819299,5.14175800
1.16947299,5.14175800
1.17075299,5.23178800
1.17203299,5.23178800
1.17331299,5.23178800
1.17459299,5.32151300
1.17587299,5.23178800
1.17715299,5.14175800
1.17843299,5.05203400
1.17971299,5.05203400
1.18099299,4.87228000
1.18227299,4.78255600
1.18355299,4.69252600
1.18483299,4.51307700
1.18611299,4.33332300
1.18739299,4.15356900
1.18867299,3.97381500
1.18995299,3.70433700
1.19123299,3.52458300
1.19251299,3.25510400
1.19379299,2.98562600
1.19507299,2.80587200
1.19635299,2.44666900
1.19763299,2.26691500
1.19891299,1.99743600
1.20019299,1.63792800
1.20147299,1.36845000
1.20275299,1.09897100
1.20403299,0.73946350
1.20531299,0.47029020
1.20659299,0.11108740
1.20787299,-0.15869620
1.20915299,-0.42817470
1.21043299,-0.69765310
1.21171299,-1.05716100
1.21299299,-1.41636400
1.21427299,-1.59611800
1.21555299,-1.95532100
1.21683299,-2.22510500
1.21811299,-2.49458300
1.21939299,-2.67433700
1.22067299,-2.94381500
1.22195299,-3.21329400
1.22323299,-3.39304800
1.22451299,-3.57249700
1.22579299,-3.75225100
1.22707299,-3.93200500
1.22835299,-4.11175900
1.22963299,-4.29151300
1.23091299,-4.38123700
1.23219299,-4.56099100
1.23347299,-4.65071600
1.23475299,-4.74074500
1.23603299,-4.83047000
1.23731299,-4.83047000
1.23859299,-4.92019400
1.23987299,-4.92019400
1.24115299,-4.92019400
1.24243299,-4.92019400
1.24371299,-4.83047000
1.24499299,-4.83047000
1.24627299,-4.74074500
1.24755299,-4.65071600
1.24883299,-4.56099100
1.25011299,-4.38123700
1.25139299,-4.29151300
1.25267299,-4.11175900
1.25395299,-3.93200500
1.25523299,-3.84228000
1.25651299,-3.57249700
1.25779299,-3.39304800
1.25907299,-3.21329400
1.26035299,-2.94381500
1.26163299,-2.76406100
1.26291299,-2.49458300
1.26419299,-2.22510500
1.26547299,-1.95532100
1.26675299,-1.68584300
1.26803299,-1.41636400
1.26931299,-1.14688600
1.27059299,-0.87740710
1.27187299,-0.69765310
1.27315299,-0.33814510
1.27443299,-0.06866664
1.27571299,0.20081180
1.27699299,0.47029020
1.27827299,0.73946350
1.27955299,1.00894200
1.28083299,1.27872600
1.28211299,1.54820400
1.28339299,1.72795800
1.28467299,1.99743600
1.28595299,2.17719100
1.28723299,2.44666900
1.28851299,2.71614700
1.28979299,2.89590100
1.29107299,3.07535000
1.29235299,3.25510400
1.29363299,3.43485800
1.29491299,3.61461200
1.29619299,3.70433700
1.29747299,3.88409100
1.29875299,3.97381500
1.30003299,4.06384500
1.30131299,4.24359900
1.30259299,4.24359900
1.30387299,4.33332300
1.30515299,4.33332300
1.30643299,4.33332300
1.30771299,4.33332300
1.30899299,4.33332300
1.31027299,4.33332300
1.31155299,4.33332300
1.31283299,4.24359900
1.31411299,4.15356900
1.31539299,4.06384500
1.31667299,3.97381500
1.31795299,3.88409100
1.31923299,3.70433700
1.32051299,3.61461200
1.32179299,3.52458300
1.32307299,3.25510400
1.32435299,3.16538000
1.32563299,2.98562600
1.32691299,2.71614700
1.32819299,2.53639300
1.32947299,2.35663900
1.33075299,2.17719100
1.33203299,1.90740700
1.33331299,1.72795800
1.33459299,1.45817400
1.33587299,1.18869600
1.33715299,1.00894200
1.33843299,0.73946350
1.33971299,0.47029020
1.34099299,0.20081180
1.34227299,0.02105777
1.34355299,-0.24842070
1.34483299,-0.42817470
1.34611299,-0.69765310
1.34739299,-0.96713160
1.34867299,-1.14688600
1.34995299,-1.41636400
1.35123299,-1.59611800
1.35251299,-1.77587200
1.35379299,-2.04535100
1.35507299,-2.22510500
1.35635299,-2.40455300
1.35763299,-2.58430700
1.35891299,-2.67433700
1.36019299,-2.85378600
1.36147299,-3.03354000
1.36275299,-3.21329400
1.36403299,-3.21329400
1.36531299,-3.39304800
1.36659299,-3.48277200
1.36787299,-3.57249700
1.36915299,-3.57249700
1.37043299,-3.66252600
1.37171299,-3.66252600
1.37299299,-3.75225100
1.37427299,-3.75225100
1.37555299,-3.75225100
1.37683299,-3.75225100
1.37811299,-3.66252600
1.37939299,-3.66252600
1.38067299,-3.57249700
1.38195299,-3.57249700
1.38323299,-3.48277200
1.38451299,-3.39304800
1.38579299,-3.30301800
1.38707299,-3.21329400
1.38835299,-3.12356900
1.38963299,-2.94381500
1.39091299,-2.85378600
1.39219299,-2.58430700
1.39347299,-2.49458300
1.39475299,-2.40455300
1.39603299,-2.13507500
1.39731299,-1.95532100
1.39859299,-1.77587200
1.39987299,-1.59611800
1.40115299,-1.41636400
1.40243299,-1.23661000
1.40371299,-1.05716100
1.40499299,-0.78737750
1.40627299,-0.60792870
1.40755299,-0.42817470
1.40883299,-0.24842070
1.41011299,0.02105777
1.41139299,0.20081180
1.41267299,0.38056580
1.41395299,0.56001470
1.41523299,0.73946350
1.41651299,0.91921750
1.41779299,1.09897100
1.41907299,1.36845000
1.42035299,1.45817400
1.42163299,1.72795800
1.42291299,1.81768200
1.42419299,1.99743600
1.42547299,2.08716100
1.42675299,2.26691500
