Frequency,Channel A
(kHz),(dBu)

0.00000000,-28.91618000
0.19073486,-36.14275000
0.38146973,-53.56171000
0.57220459,-74.99122000
0.76293945,-57.94738000
0.95367432,-58.12296000
1.14440918,-62.91341000
1.33514404,-58.76746000
1.52587891,-55.70535000
1.71661377,-56.58876000
1.90734863,-64.77933000
2.09808350,-62.77637000
2.28881836,-61.77240000
2.47955322,-63.93321000
2.67028809,-57.91611000
2.86102295,-57.51678000
3.05175781,-63.29163000
3.24249268,-67.49243000
3.43322754,-67.56479000
3.62396240,-69.96651000
3.81469727,-58.83530000
4.00543213,-54.46569000
4.19616699,-57.40956000
4.38690186,-53.58743000
4.57763672,-54.75428000
4.76837158,-58.66127000
4.95910645,-50.95962000
5.14984131,-57.13680000
5.34057617,-47.85450000
5.53131104,-56.77466000
5.72204590,-39.10358000
5.91278076,-22.91573000
6.10351563,-10.57427000
6.29425049,-6.56136800
6.48498535,-9.69601600
6.67572021,-20.81532000
6.86645508,-38.76679000
7.05718994,-49.13867000
7.24792480,-49.58255000
7.43865967,-67.12801000
7.62939453,-54.79470000
7.82012939,-61.13315000
8.01086426,-64.07554000
8.20159912,-60.53150000
8.39233398,-67.19942000
8.58306885,-51.58458000
8.77380371,-45.56378000
8.96453857,-37.35905000
9.15527344,-34.34035000
9.34600830,-37.18300000
9.53674316,-44.93462000
9.72747803,-51.79558000
9.91821289,-58.10719000
10.10894775,-55.38895000
10.29968262,-73.01881000
10.49041748,-64.35968000
10.68115234,-60.58041000
10.87188721,-60.82040000
11.06262207,-66.61157000
11.25335693,-68.43546000
11.44409180,-68.58344000
11.63482666,-62.77859000
11.82556152,-64.20251000
12.01629639,-70.82907000
12.20703125,-57.51020000
12.39776611,-50.76171000
12.58850098,-48.47053000
12.77923584,-52.80257000
12.96997070,-64.94107000
13.16070557,-58.70773000
13.35144043,-58.32032000
13.54217529,-58.59232000
13.73291016,-58.66369000
13.92364502,-59.98383000
14.11437988,-62.13895000
14.30511475,-61.50070000
14.49584961,-67.33807000
14.68658447,-60.77398000
14.87731934,-56.75682000
15.06805420,-60.12877000
15.25878906,-77.43723000
15.44952393,-67.59055000
15.64025879,-77.19347000
15.83099365,-64.93541000
16.02172852,-60.12220000
16.21246338,-57.03498000
16.40319824,-58.95254000
16.59393311,-72.44815000
16.78466797,-61.58793000
16.97540283,-60.11565000
17.16613770,-60.67097000
17.35687256,-59.02914000
17.54760742,-57.37795000
17.73834229,-57.13853000
17.92907715,-59.16409000
18.11981201,-58.12091000
18.31054688,-51.34482000
18.50128174,-49.69263000
18.69201660,-58.94732000
18.88275146,-56.59043000
19.07348633,-50.05388000
19.26422119,-47.43324000
19.45495605,-49.82669000
19.64569092,-57.00853000
19.83642578,-60.96846000
20.02716064,-57.46456000
20.21789551,-55.17062000
20.40863037,-61.29185000
20.59936523,-58.96219000
20.79010010,-56.18176000
20.98083496,-58.31976000
21.17156982,-57.37331000
21.36230469,-57.45556000
21.55303955,-56.72288000
21.74377441,-53.89748000
21.93450928,-53.83541000
22.12524414,-59.01928000
22.31597900,-63.62833000
22.50671387,-58.20624000
22.69744873,-59.71648000
22.88818359,-77.64572000
23.07891846,-68.93367000
23.26965332,-61.71194000
23.46038818,-59.17328000
23.65112305,-58.86574000
23.84185791,-57.29498000
24.03259277,-62.65722000
24.22332764,-71.07823000
24.41406250,-68.19650000
24.60479736,-64.53827000
24.79553223,-70.57751000
24.98626709,-68.79895000
25.17700195,-65.73924000
