Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:04:55.826,-15000.000,642.000,-15000.000,21.339
16-10-2025 12:04:55.917,-15000.000,620.000,-15000.000,21.339
16-10-2025 12:04:55.993,-15000.000,615.000,-15000.000,21.339
16-10-2025 12:04:56.073,-15000.000,613.000,-15000.000,21.339
16-10-2025 12:04:56.153,-15000.000,621.000,-15000.000,21.339
16-10-2025 12:04:56.232,-15000.000,692.000,-15000.000,21.339
16-10-2025 12:04:56.311,-15000.000,743.000,-15000.000,21.339
16-10-2025 12:04:56.391,-15000.000,735.000,-15000.000,21.339
16-10-2025 12:04:56.486,-15000.000,731.000,-15000.000,21.339
16-10-2025 12:04:56.597,-15000.000,730.000,-15000.000,21.339
16-10-2025 12:04:56.676,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:04:56.755,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:04:56.835,-15000.000,725.000,-15000.000,21.339
16-10-2025 12:04:56.914,-15000.000,725.000,-15000.000,21.339
16-10-2025 12:04:56.994,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:04:57.073,-15000.000,729.000,-15000.000,21.339
16-10-2025 12:04:57.155,-15000.000,731.000,-15000.000,21.339
16-10-2025 12:04:57.230,-15000.000,731.000,-15000.000,21.339
16-10-2025 12:04:57.310,-15000.000,730.000,-15000.000,21.339
16-10-2025 12:04:57.389,-15000.000,729.000,-15000.000,21.339
16-10-2025 12:04:57.484,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:04:57.580,-15000.000,723.000,-15000.000,21.339
16-10-2025 12:04:57.691,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:04:57.770,-15000.000,723.000,-15000.000,21.339
16-10-2025 12:04:57.850,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:04:57.929,-15000.000,723.000,-15000.000,21.339
16-10-2025 12:04:58.008,-15000.000,725.000,-15000.000,21.339
16-10-2025 12:04:58.088,-15000.000,725.000,-15000.000,21.339
16-10-2025 12:04:58.170,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:04:58.246,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:04:58.326,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:04:58.405,-15000.000,730.000,-15000.000,21.339
16-10-2025 12:04:58.500,-15000.000,730.000,-15000.000,21.339
16-10-2025 12:04:58.595,-15000.000,730.000,-15000.000,21.339
16-10-2025 12:04:58.691,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:04:58.770,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:04:58.850,-15000.000,723.000,-15000.000,21.339
16-10-2025 12:04:58.930,-15000.000,723.000,-15000.000,21.339
16-10-2025 12:04:59.009,-15000.000,725.000,-15000.000,21.339
16-10-2025 12:04:59.089,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:04:59.168,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:04:59.247,-15000.000,732.000,-15000.000,21.339
16-10-2025 12:04:59.327,-15000.000,732.000,-15000.000,21.339
16-10-2025 12:04:59.423,-15000.000,730.000,-15000.000,21.339
16-10-2025 12:04:59.534,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:04:59.644,-15000.000,722.000,-15000.000,21.339
16-10-2025 12:04:59.724,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:04:59.804,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:04:59.885,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:04:59.963,-15000.000,721.000,-15000.000,21.339
16-10-2025 12:05:00.041,-15000.000,721.000,-15000.000,21.339
16-10-2025 12:05:00.121,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:05:00.216,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:05:00.310,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:05:00.400,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:05:00.482,-15000.000,731.000,-15000.000,21.339
16-10-2025 12:05:00.565,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:05:00.654,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:05:00.733,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:05:00.832,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:05:00.923,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:05:01.017,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:05:01.129,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:05:01.207,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:05:01.287,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:05:01.367,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:05:01.446,-15000.000,729.000,-15000.000,21.339
16-10-2025 12:05:01.525,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:05:01.604,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:05:01.683,-15000.000,727.000,-15000.000,21.339
16-10-2025 12:05:01.762,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:05:01.841,-15000.000,728.000,-15000.000,21.339
16-10-2025 12:05:01.924,-15000.000,724.000,-15000.000,21.339
16-10-2025 12:05:01.999,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:05:02.094,-15000.000,723.000,-15000.000,21.339
16-10-2025 12:05:02.189,-15000.000,722.000,-15000.000,21.339
16-10-2025 12:05:02.268,-15000.000,715.000,-15000.000,21.339
16-10-2025 12:05:02.363,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:05:02.443,-15000.000,718.000,-15000.000,21.339
16-10-2025 12:05:02.522,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:05:02.602,-15000.000,721.000,-15000.000,21.339
16-10-2025 12:05:02.680,-15000.000,721.000,-15000.000,21.339
16-10-2025 12:05:02.760,-15000.000,721.000,-15000.000,21.339
16-10-2025 12:05:02.840,-15000.000,721.000,-15000.000,21.339
16-10-2025 12:05:02.918,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:05:02.998,-15000.000,722.000,-15000.000,21.339
16-10-2025 12:05:03.081,-15000.000,721.000,-15000.000,21.339
16-10-2025 12:05:03.173,-15000.000,723.000,-15000.000,21.339
16-10-2025 12:05:03.284,-15000.000,722.000,-15000.000,21.370
16-10-2025 12:05:03.379,-15000.000,721.000,-15000.000,21.320
16-10-2025 12:05:03.459,-15000.000,718.000,-15000.000,21.356
16-10-2025 12:05:03.538,-15000.000,721.000,-15000.000,21.336
16-10-2025 12:05:03.617,-15000.000,722.000,-15000.000,21.329
16-10-2025 12:05:03.696,-15000.000,721.000,-15000.000,21.326
16-10-2025 12:05:03.776,-15000.000,723.000,-15000.000,21.327
16-10-2025 12:05:03.873,-15000.000,723.000,-15000.000,21.343
16-10-2025 12:05:03.973,-15000.000,719.000,-15000.000,21.339
16-10-2025 12:05:04.079,-15000.000,722.000,-15000.000,21.326
16-10-2025 12:05:04.157,-15000.000,719.000,-15000.000,21.347
16-10-2025 12:05:04.234,-15000.000,722.000,-15000.000,21.331
16-10-2025 12:05:04.332,-15000.000,725.000,-15000.000,21.345
16-10-2025 12:05:04.425,-15000.000,727.000,-15000.000,21.338
16-10-2025 12:05:04.506,-15000.000,723.000,-15000.000,21.349
16-10-2025 12:05:04.585,-15000.000,723.000,-15000.000,21.323
16-10-2025 12:05:04.665,-15000.000,719.000,-15000.000,21.344
16-10-2025 12:05:04.745,-15000.000,722.000,-15000.000,21.331
16-10-2025 12:05:04.824,-15000.000,720.000,-15000.000,21.323
16-10-2025 12:05:04.905,-15000.000,720.000,-15000.000,21.340
16-10-2025 12:05:05.000,-15000.000,719.000,-15000.000,21.340
16-10-2025 12:05:05.095,-15000.000,718.000,-15000.000,21.332
16-10-2025 12:05:05.206,-15000.000,716.000,-15000.000,21.331
16-10-2025 12:05:05.301,-15000.000,717.000,-15000.000,21.336
16-10-2025 12:05:05.383,-15000.000,718.000,-15000.000,21.335
16-10-2025 12:05:05.460,-15000.000,725.000,-15000.000,21.339
16-10-2025 12:05:05.540,-15000.000,726.000,-15000.000,21.339
16-10-2025 12:05:05.619,-15000.000,726.000,-15000.000,21.336
16-10-2025 12:05:05.698,-15000.000,723.000,-15000.000,21.335
16-10-2025 12:05:05.778,-15000.000,720.000,-15000.000,21.333
16-10-2025 12:05:05.857,-15000.000,718.000,-15000.000,21.337
16-10-2025 12:05:05.953,-15000.000,718.000,-15000.000,21.345
16-10-2025 12:05:06.048,-15000.000,715.000,-15000.000,21.336
16-10-2025 12:05:06.159,-15000.000,715.000,-15000.000,21.339
