Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 11:40:58.453,-15000.000,640.000,-15000.000,21.287
16-10-2025 11:40:58.545,-15000.000,619.000,-15000.000,21.288
16-10-2025 11:40:58.624,-15000.000,613.000,-15000.000,21.287
16-10-2025 11:40:58.719,-15000.000,610.000,-15000.000,21.287
16-10-2025 11:40:58.815,-15000.000,619.000,-15000.000,21.287
16-10-2025 11:40:58.895,-15000.000,690.000,-15000.000,21.287
16-10-2025 11:40:58.974,-15000.000,742.000,-15000.000,21.287
16-10-2025 11:40:59.053,-15000.000,739.000,-15000.000,21.287
16-10-2025 11:40:59.132,-15000.000,734.000,-15000.000,21.288
16-10-2025 11:40:59.213,-15000.000,732.000,-15000.000,21.287
16-10-2025 11:40:59.292,-15000.000,730.000,-15000.000,21.287
16-10-2025 11:40:59.371,-15000.000,730.000,-15000.000,21.287
16-10-2025 11:40:59.450,-15000.000,731.000,-15000.000,21.287
16-10-2025 11:40:59.530,-15000.000,729.000,-15000.000,21.287
16-10-2025 11:40:59.625,-15000.000,730.000,-15000.000,21.288
16-10-2025 11:40:59.720,-15000.000,736.000,-15000.000,21.287
16-10-2025 11:40:59.815,-15000.000,734.000,-15000.000,21.287
16-10-2025 11:40:59.926,-15000.000,734.000,-15000.000,21.287
16-10-2025 11:41:00.005,-15000.000,730.000,-15000.000,21.287
16-10-2025 11:41:00.084,-15000.000,729.000,-15000.000,21.287
16-10-2025 11:41:00.164,-15000.000,731.000,-15000.000,21.287
16-10-2025 11:41:00.246,-15000.000,725.000,-15000.000,21.287
16-10-2025 11:41:00.322,-15000.000,721.000,-15000.000,21.287
16-10-2025 11:41:00.401,-15000.000,725.000,-15000.000,21.287
16-10-2025 11:41:00.481,-15000.000,722.000,-15000.000,21.287
16-10-2025 11:41:00.561,-15000.000,725.000,-15000.000,21.287
16-10-2025 11:41:00.692,-15000.000,724.000,-15000.000,21.287
16-10-2025 11:41:00.795,-15000.000,723.000,-15000.000,21.287
16-10-2025 11:41:00.872,-15000.000,725.000,-15000.000,21.287
16-10-2025 11:41:00.951,-15000.000,728.000,-15000.000,21.286
16-10-2025 11:41:01.047,-15000.000,730.000,-15000.000,21.288
16-10-2025 11:41:01.142,-15000.000,732.000,-15000.000,21.287
16-10-2025 11:41:01.253,-15000.000,735.000,-15000.000,21.287
16-10-2025 11:41:01.331,-15000.000,732.000,-15000.000,21.287
16-10-2025 11:41:01.411,-15000.000,727.000,-15000.000,21.287
16-10-2025 11:41:01.491,-15000.000,730.000,-15000.000,21.287
16-10-2025 11:41:01.570,-15000.000,729.000,-15000.000,21.287
16-10-2025 11:41:01.650,-15000.000,723.000,-15000.000,21.287
16-10-2025 11:41:01.728,-15000.000,719.000,-15000.000,21.287
16-10-2025 11:41:01.810,-15000.000,722.000,-15000.000,21.287
16-10-2025 11:41:01.887,-15000.000,724.000,-15000.000,21.287
16-10-2025 11:41:01.966,-15000.000,729.000,-15000.000,21.287
16-10-2025 11:41:02.049,-15000.000,730.000,-15000.000,21.286
16-10-2025 11:41:02.141,-15000.000,728.000,-15000.000,21.287
16-10-2025 11:41:02.240,-15000.000,728.000,-15000.000,21.287
16-10-2025 11:41:02.331,-15000.000,725.000,-15000.000,21.287
16-10-2025 11:41:02.410,-15000.000,721.000,-15000.000,21.286
16-10-2025 11:41:02.490,-15000.000,724.000,-15000.000,21.286
16-10-2025 11:41:02.569,-15000.000,722.000,-15000.000,21.287
16-10-2025 11:41:02.648,-15000.000,720.000,-15000.000,21.287
16-10-2025 11:41:02.727,-15000.000,718.000,-15000.000,21.287
16-10-2025 11:41:02.810,-15000.000,720.000,-15000.000,21.287
16-10-2025 11:41:02.886,-15000.000,719.000,-15000.000,21.287
16-10-2025 11:41:02.965,-15000.000,719.000,-15000.000,21.287
16-10-2025 11:41:03.044,-15000.000,725.000,-15000.000,21.286
16-10-2025 11:41:03.123,-15000.000,728.000,-15000.000,21.286
16-10-2025 11:41:03.203,-15000.000,728.000,-15000.000,21.287
16-10-2025 11:41:03.283,-15000.000,726.000,-15000.000,21.287
16-10-2025 11:41:03.362,-15000.000,727.000,-15000.000,21.287
16-10-2025 11:41:03.441,-15000.000,726.000,-15000.000,21.287
16-10-2025 11:41:03.523,-15000.000,723.000,-15000.000,21.286
16-10-2025 11:41:03.600,-15000.000,726.000,-15000.000,21.286
16-10-2025 11:41:03.679,-15000.000,726.000,-15000.000,21.287
16-10-2025 11:41:03.759,-15000.000,729.000,-15000.000,21.287
16-10-2025 11:41:03.838,-15000.000,727.000,-15000.000,21.286
16-10-2025 11:41:03.932,-15000.000,727.000,-15000.000,21.286
16-10-2025 11:41:04.024,-15000.000,727.000,-15000.000,21.287
16-10-2025 11:41:04.111,-15000.000,725.000,-15000.000,21.288
16-10-2025 11:41:04.198,-15000.000,726.000,-15000.000,21.287
16-10-2025 11:41:04.277,-15000.000,724.000,-15000.000,21.287
16-10-2025 11:41:04.357,-15000.000,721.000,-15000.000,21.287
16-10-2025 11:41:04.436,-15000.000,724.000,-15000.000,21.286
16-10-2025 11:41:04.516,-15000.000,722.000,-15000.000,21.286
16-10-2025 11:41:04.611,-15000.000,725.000,-15000.000,21.287
16-10-2025 11:41:04.706,-15000.000,722.000,-15000.000,21.287
16-10-2025 11:41:04.785,-15000.000,721.000,-15000.000,21.287
16-10-2025 11:41:04.865,-15000.000,714.000,-15000.000,21.287
16-10-2025 11:41:04.944,-15000.000,715.000,-15000.000,21.287
16-10-2025 11:41:05.022,-15000.000,712.000,-15000.000,21.287
16-10-2025 11:41:05.102,-15000.000,716.000,-15000.000,21.287
16-10-2025 11:41:05.181,-15000.000,715.000,-15000.000,21.286
16-10-2025 11:41:05.260,-15000.000,722.000,-15000.000,21.287
16-10-2025 11:41:05.339,-15000.000,717.000,-15000.000,21.286
16-10-2025 11:41:05.419,-15000.000,722.000,-15000.000,21.259
16-10-2025 11:41:05.500,-15000.000,724.000,-15000.000,21.199
16-10-2025 11:41:05.580,-15000.000,723.000,-15000.000,21.285
16-10-2025 11:41:05.662,-15000.000,723.000,-15000.000,21.236
16-10-2025 11:41:05.739,-15000.000,729.000,-15000.000,21.261
16-10-2025 11:41:05.821,-15000.000,724.000,-15000.000,21.248
16-10-2025 11:41:05.900,-15000.000,725.000,-15000.000,21.254
16-10-2025 11:41:05.975,-15000.000,724.000,-15000.000,21.272
16-10-2025 11:41:06.053,-15000.000,720.000,-15000.000,21.260
16-10-2025 11:41:06.133,-15000.000,718.000,-15000.000,21.279
16-10-2025 11:41:06.212,-15000.000,720.000,-15000.000,21.264
16-10-2025 11:41:06.296,-15000.000,722.000,-15000.000,21.287
16-10-2025 11:41:06.371,-15000.000,725.000,-15000.000,21.272
16-10-2025 11:41:06.451,-15000.000,726.000,-15000.000,21.271
16-10-2025 11:41:06.531,-15000.000,726.000,-15000.000,21.239
16-10-2025 11:41:06.625,-15000.000,723.000,-15000.000,21.265
16-10-2025 11:41:06.720,-15000.000,722.000,-15000.000,21.231
16-10-2025 11:41:06.816,-15000.000,724.000,-15000.000,21.248
16-10-2025 11:41:06.895,-15000.000,725.000,-15000.000,21.269
16-10-2025 11:41:06.975,-15000.000,719.000,-15000.000,21.255
16-10-2025 11:41:07.054,-15000.000,717.000,-15000.000,21.274
16-10-2025 11:41:07.133,-15000.000,710.000,-15000.000,21.263
16-10-2025 11:41:07.212,-15000.000,713.000,-15000.000,21.274
16-10-2025 11:41:07.292,-15000.000,712.000,-15000.000,21.250
16-10-2025 11:41:07.373,-15000.000,715.000,-15000.000,21.256
16-10-2025 11:41:07.452,-15000.000,716.000,-15000.000,21.274
16-10-2025 11:41:07.548,-15000.000,715.000,-15000.000,21.289
16-10-2025 11:41:07.627,-15000.000,715.000,-15000.000,21.242
16-10-2025 11:41:07.723,-15000.000,716.000,-15000.000,21.268
16-10-2025 11:41:07.803,-15000.000,719.000,-15000.000,21.260
16-10-2025 11:41:07.882,-15000.000,724.000,-15000.000,21.269
16-10-2025 11:41:07.961,-15000.000,725.000,-15000.000,21.257
16-10-2025 11:41:08.040,-15000.000,723.000,-15000.000,21.258
16-10-2025 11:41:08.119,-15000.000,718.000,-15000.000,21.287
16-10-2025 11:41:08.199,-15000.000,717.000,-15000.000,21.245
16-10-2025 11:41:08.278,-15000.000,717.000,-15000.000,21.275
16-10-2025 11:41:08.358,-15000.000,720.000,-15000.000,21.248
16-10-2025 11:41:08.453,-15000.000,715.000,-15000.000,21.265
16-10-2025 11:41:08.547,-15000.000,718.000,-15000.000,21.251
16-10-2025 11:41:08.643,-15000.000,716.000,-15000.000,21.272
16-10-2025 11:41:08.753,-15000.000,716.000,-15000.000,21.261
16-10-2025 11:41:08.847,-15000.000,717.000,-15000.000,21.271
16-10-2025 11:41:08.943,-15000.000,717.000,-15000.000,21.267
16-10-2025 11:41:09.061,-15000.000,715.000,-15000.000,21.263
16-10-2025 11:41:09.144,-15000.000,718.000,-15000.000,21.267
16-10-2025 11:41:09.224,-15000.000,720.000,-15000.000,21.264
16-10-2025 11:41:09.304,-15000.000,721.000,-15000.000,21.267
16-10-2025 11:41:09.383,-15000.000,721.000,-15000.000,21.261
16-10-2025 11:41:09.462,-15000.000,721.000,-15000.000,21.267
16-10-2025 11:41:09.541,-15000.000,720.000,-15000.000,21.259
16-10-2025 11:41:09.621,-15000.000,719.000,-15000.000,21.272
16-10-2025 11:41:09.700,-15000.000,718.000,-15000.000,21.260
16-10-2025 11:41:09.780,-15000.000,720.000,-15000.000,21.269
16-10-2025 11:41:09.876,-15000.000,722.000,-15000.000,21.265
16-10-2025 11:41:09.970,-15000.000,725.000,-15000.000,21.275
16-10-2025 11:41:10.081,-15000.000,724.000,-15000.000,21.270
16-10-2025 11:41:10.195,-15000.000,724.000,-15000.000,21.255
16-10-2025 11:41:10.270,-15000.000,723.000,-15000.000,21.258
16-10-2025 11:41:10.350,-15000.000,722.000,-15000.000,21.271
16-10-2025 11:41:10.429,-15000.000,719.000,-15000.000,21.269
16-10-2025 11:41:10.510,-15000.000,722.000,-15000.000,21.264
16-10-2025 11:41:10.588,-15000.000,717.000,-15000.000,21.263
16-10-2025 11:41:10.669,-15000.000,722.000,-15000.000,21.259
16-10-2025 11:41:10.748,-15000.000,720.000,-15000.000,21.261
16-10-2025 11:41:10.827,-15000.000,720.000,-15000.000,21.262
16-10-2025 11:41:10.922,-15000.000,719.000,-15000.000,21.256
16-10-2025 11:41:11.002,-15000.000,718.000,-15000.000,21.273
16-10-2025 11:41:11.082,-15000.000,714.000,-15000.000,21.258
16-10-2025 11:41:11.161,-15000.000,717.000,-15000.000,21.274
16-10-2025 11:41:11.240,-15000.000,717.000,-15000.000,21.255
16-10-2025 11:41:11.320,-15000.000,717.000,-15000.000,21.273
16-10-2025 11:41:11.400,-15000.000,717.000,-15000.000,21.256
16-10-2025 11:41:11.480,-15000.000,718.000,-15000.000,21.268
16-10-2025 11:41:11.559,-15000.000,715.000,-15000.000,21.269
16-10-2025 11:41:11.639,-15000.000,719.000,-15000.000,21.269
16-10-2025 11:41:11.718,-15000.000,717.000,-15000.000,21.266
16-10-2025 11:41:11.798,-15000.000,720.000,-15000.000,21.259
16-10-2025 11:41:11.910,-15000.000,721.000,-15000.000,21.259
16-10-2025 11:41:11.989,-15000.000,725.000,-15000.000,21.270
16-10-2025 11:41:12.069,-15000.000,726.000,-15000.000,21.259
16-10-2025 11:41:12.149,-15000.000,726.000,-15000.000,21.268
16-10-2025 11:41:12.228,-15000.000,721.000,-15000.000,21.259
16-10-2025 11:41:12.308,-15000.000,722.000,-15000.000,21.270
16-10-2025 11:41:12.388,-15000.000,721.000,-15000.000,21.260
