Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:33:06.678,-15000.000,640.000,-15000.000,21.286
16-10-2025 12:33:06.774,-15000.000,615.000,-15000.000,21.286
16-10-2025 12:33:06.854,-15000.000,612.000,-15000.000,21.285
16-10-2025 12:33:06.933,-15000.000,609.000,-15000.000,21.285
16-10-2025 12:33:07.012,-15000.000,618.000,-15000.000,21.286
16-10-2025 12:33:07.092,-15000.000,687.000,-15000.000,21.285
16-10-2025 12:33:07.174,-15000.000,740.000,-15000.000,21.285
16-10-2025 12:33:07.250,-15000.000,734.000,-15000.000,21.285
16-10-2025 12:33:07.362,-15000.000,728.000,-15000.000,21.285
16-10-2025 12:33:07.456,-15000.000,730.000,-15000.000,21.285
16-10-2025 12:33:07.551,-15000.000,727.000,-15000.000,21.285
16-10-2025 12:33:07.631,-15000.000,727.000,-15000.000,21.285
16-10-2025 12:33:07.711,-15000.000,725.000,-15000.000,21.285
16-10-2025 12:33:07.790,-15000.000,727.000,-15000.000,21.286
16-10-2025 12:33:07.874,-15000.000,727.000,-15000.000,21.285
16-10-2025 12:33:07.949,-15000.000,731.000,-15000.000,21.285
16-10-2025 12:33:08.028,-15000.000,732.000,-15000.000,21.285
16-10-2025 12:33:08.124,-15000.000,731.000,-15000.000,21.285
16-10-2025 12:33:08.215,-15000.000,732.000,-15000.000,21.285
16-10-2025 12:33:08.308,-15000.000,731.000,-15000.000,21.286
16-10-2025 12:33:08.386,-15000.000,728.000,-15000.000,21.286
16-10-2025 12:33:08.466,-15000.000,732.000,-15000.000,21.286
16-10-2025 12:33:08.546,-15000.000,725.000,-15000.000,21.286
16-10-2025 12:33:08.641,-15000.000,726.000,-15000.000,21.285
16-10-2025 12:33:08.736,-15000.000,724.000,-15000.000,21.286
16-10-2025 12:33:08.847,-15000.000,724.000,-15000.000,21.287
16-10-2025 12:33:08.927,-15000.000,724.000,-15000.000,21.288
16-10-2025 12:33:09.007,-15000.000,724.000,-15000.000,21.288
16-10-2025 12:33:09.086,-15000.000,726.000,-15000.000,21.288
16-10-2025 12:33:09.165,-15000.000,729.000,-15000.000,21.288
16-10-2025 12:33:09.245,-15000.000,729.000,-15000.000,21.289
16-10-2025 12:33:09.325,-15000.000,732.000,-15000.000,21.289
16-10-2025 12:33:09.404,-15000.000,735.000,-15000.000,21.288
16-10-2025 12:33:09.484,-15000.000,731.000,-15000.000,21.288
16-10-2025 12:33:09.580,-15000.000,726.000,-15000.000,21.288
16-10-2025 12:33:09.691,-15000.000,726.000,-15000.000,21.289
16-10-2025 12:33:09.771,-15000.000,727.000,-15000.000,21.288
16-10-2025 12:33:09.851,-15000.000,725.000,-15000.000,21.288
16-10-2025 12:33:09.930,-15000.000,722.000,-15000.000,21.288
16-10-2025 12:33:10.009,-15000.000,725.000,-15000.000,21.288
16-10-2025 12:33:10.089,-15000.000,723.000,-15000.000,21.288
16-10-2025 12:33:10.169,-15000.000,729.000,-15000.000,21.288
16-10-2025 12:33:10.248,-15000.000,729.000,-15000.000,21.288
16-10-2025 12:33:10.327,-15000.000,728.000,-15000.000,21.289
16-10-2025 12:33:10.422,-15000.000,724.000,-15000.000,21.288
16-10-2025 12:33:10.518,-15000.000,720.000,-15000.000,21.288
16-10-2025 12:33:10.613,-15000.000,723.000,-15000.000,21.288
16-10-2025 12:33:10.692,-15000.000,725.000,-15000.000,21.288
16-10-2025 12:33:10.771,-15000.000,725.000,-15000.000,21.288
16-10-2025 12:33:10.851,-15000.000,725.000,-15000.000,21.288
16-10-2025 12:33:10.930,-15000.000,724.000,-15000.000,21.288
