Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:49:47.515,-15000.000,639.000,-15000.000,21.141
16-10-2025 12:49:47.606,-15000.000,616.000,-15000.000,21.140
16-10-2025 12:49:47.701,-15000.000,611.000,-15000.000,21.140
16-10-2025 12:49:47.780,-15000.000,609.000,-15000.000,21.140
16-10-2025 12:49:47.877,-15000.000,616.000,-15000.000,21.141
16-10-2025 12:49:47.955,-15000.000,685.000,-15000.000,21.140
16-10-2025 12:49:48.034,-15000.000,738.000,-15000.000,21.140
16-10-2025 12:49:48.114,-15000.000,733.000,-15000.000,21.140
16-10-2025 12:49:48.193,-15000.000,729.000,-15000.000,21.140
16-10-2025 12:49:48.273,-15000.000,729.000,-15000.000,21.140
16-10-2025 12:49:48.353,-15000.000,727.000,-15000.000,21.140
16-10-2025 12:49:48.432,-15000.000,729.000,-15000.000,21.140
16-10-2025 12:49:48.512,-15000.000,725.000,-15000.000,21.140
16-10-2025 12:49:48.591,-15000.000,725.000,-15000.000,21.140
16-10-2025 12:49:48.670,-15000.000,725.000,-15000.000,21.140
16-10-2025 12:49:48.766,-15000.000,730.000,-15000.000,21.140
16-10-2025 12:49:48.861,-15000.000,732.000,-15000.000,21.141
16-10-2025 12:49:48.957,-15000.000,728.000,-15000.000,21.141
16-10-2025 12:49:49.036,-15000.000,728.000,-15000.000,21.140
16-10-2025 12:49:49.116,-15000.000,726.000,-15000.000,21.140
16-10-2025 12:49:49.195,-15000.000,726.000,-15000.000,21.140
16-10-2025 12:49:49.274,-15000.000,727.000,-15000.000,21.140
16-10-2025 12:49:49.354,-15000.000,723.000,-15000.000,21.140
16-10-2025 12:49:49.431,-15000.000,728.000,-15000.000,21.140
16-10-2025 12:49:49.511,-15000.000,729.000,-15000.000,21.140
16-10-2025 12:49:49.590,-15000.000,731.000,-15000.000,21.140
16-10-2025 12:49:49.670,-15000.000,732.000,-15000.000,21.140
16-10-2025 12:49:49.749,-15000.000,732.000,-15000.000,21.140
