Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 11:45:32.610,-15000.000,639.000,-15000.000,21.330
16-10-2025 11:45:32.707,-15000.000,615.000,-15000.000,21.329
16-10-2025 11:45:32.814,-15000.000,613.000,-15000.000,21.329
16-10-2025 11:45:32.926,-15000.000,609.000,-15000.000,21.328
16-10-2025 11:45:33.005,-15000.000,619.000,-15000.000,21.328
16-10-2025 11:45:33.086,-15000.000,687.000,-15000.000,21.328
16-10-2025 11:45:33.165,-15000.000,740.000,-15000.000,21.328
16-10-2025 11:45:33.245,-15000.000,738.000,-15000.000,21.328
16-10-2025 11:45:33.324,-15000.000,734.000,-15000.000,21.327
16-10-2025 11:45:33.404,-15000.000,732.000,-15000.000,21.327
16-10-2025 11:45:33.484,-15000.000,728.000,-15000.000,21.327
16-10-2025 11:45:33.579,-15000.000,729.000,-15000.000,21.327
16-10-2025 11:45:33.690,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:33.770,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:33.850,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:33.929,-15000.000,732.000,-15000.000,21.327
16-10-2025 11:45:34.011,-15000.000,734.000,-15000.000,21.327
16-10-2025 11:45:34.089,-15000.000,733.000,-15000.000,21.327
16-10-2025 11:45:34.169,-15000.000,734.000,-15000.000,21.327
16-10-2025 11:45:34.248,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:34.346,-15000.000,728.000,-15000.000,21.327
16-10-2025 11:45:34.438,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:34.533,-15000.000,723.000,-15000.000,21.327
16-10-2025 11:45:34.629,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:34.709,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:34.789,-15000.000,731.000,-15000.000,21.327
16-10-2025 11:45:34.867,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:34.946,-15000.000,732.000,-15000.000,21.327
16-10-2025 11:45:35.025,-15000.000,732.000,-15000.000,21.327
16-10-2025 11:45:35.104,-15000.000,731.000,-15000.000,21.327
16-10-2025 11:45:35.183,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:35.262,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:35.341,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:35.420,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:35.500,-15000.000,725.000,-15000.000,21.327
16-10-2025 11:45:35.579,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:35.659,-15000.000,722.000,-15000.000,21.327
16-10-2025 11:45:35.738,-15000.000,722.000,-15000.000,21.327
16-10-2025 11:45:35.818,-15000.000,720.000,-15000.000,21.327
16-10-2025 11:45:35.901,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:35.976,-15000.000,725.000,-15000.000,21.327
16-10-2025 11:45:36.055,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:36.135,-15000.000,729.000,-15000.000,21.327
16-10-2025 11:45:36.214,-15000.000,730.000,-15000.000,21.327
16-10-2025 11:45:36.294,-15000.000,726.000,-15000.000,21.327
16-10-2025 11:45:36.373,-15000.000,723.000,-15000.000,21.327
16-10-2025 11:45:36.453,-15000.000,722.000,-15000.000,21.327
16-10-2025 11:45:36.548,-15000.000,725.000,-15000.000,21.327
16-10-2025 11:45:36.645,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:36.738,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:36.818,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:36.898,-15000.000,726.000,-15000.000,21.327
16-10-2025 11:45:36.978,-15000.000,725.000,-15000.000,21.327
16-10-2025 11:45:37.057,-15000.000,724.000,-15000.000,21.327
16-10-2025 11:45:37.137,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:37.216,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:37.296,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:37.391,-15000.000,723.000,-15000.000,21.327
16-10-2025 11:45:37.487,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:37.597,-15000.000,728.000,-15000.000,21.327
16-10-2025 11:45:37.676,-15000.000,729.000,-15000.000,21.327
16-10-2025 11:45:37.756,-15000.000,728.000,-15000.000,21.327
16-10-2025 11:45:37.836,-15000.000,728.000,-15000.000,21.327
16-10-2025 11:45:37.915,-15000.000,729.000,-15000.000,21.327
16-10-2025 11:45:37.995,-15000.000,728.000,-15000.000,21.327
16-10-2025 11:45:38.074,-15000.000,726.000,-15000.000,21.327
16-10-2025 11:45:38.153,-15000.000,726.000,-15000.000,21.327
16-10-2025 11:45:38.232,-15000.000,727.000,-15000.000,21.327
16-10-2025 11:45:38.311,-15000.000,726.000,-15000.000,21.326
16-10-2025 11:45:38.406,-15000.000,724.000,-15000.000,21.326
16-10-2025 11:45:38.502,-15000.000,725.000,-15000.000,21.326
16-10-2025 11:45:38.612,-15000.000,725.000,-15000.000,21.327
16-10-2025 11:45:38.692,-15000.000,721.000,-15000.000,21.326
16-10-2025 11:45:38.772,-15000.000,724.000,-15000.000,21.326
