Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:56:44.947,-15000.000,639.000,-15000.000,21.068
16-10-2025 12:56:45.042,-15000.000,616.000,-15000.000,21.068
16-10-2025 12:56:45.138,-15000.000,611.000,-15000.000,21.068
16-10-2025 12:56:45.217,-15000.000,608.000,-15000.000,21.068
16-10-2025 12:56:45.297,-15000.000,618.000,-15000.000,21.068
16-10-2025 12:56:45.411,-15000.000,688.000,-15000.000,21.068
16-10-2025 12:56:45.533,-15000.000,736.000,-15000.000,21.068
16-10-2025 12:56:45.657,-15000.000,735.000,-15000.000,21.068
16-10-2025 12:56:45.769,-15000.000,734.000,-15000.000,21.068
16-10-2025 12:56:45.848,-15000.000,730.000,-15000.000,21.068
16-10-2025 12:56:45.927,-15000.000,727.000,-15000.000,21.069
16-10-2025 12:56:46.006,-15000.000,725.000,-15000.000,21.069
16-10-2025 12:56:46.085,-15000.000,726.000,-15000.000,21.071
16-10-2025 12:56:46.168,-15000.000,725.000,-15000.000,21.072
16-10-2025 12:56:46.244,-15000.000,726.000,-15000.000,21.072
16-10-2025 12:56:46.323,-15000.000,734.000,-15000.000,21.073
16-10-2025 12:56:46.403,-15000.000,734.000,-15000.000,21.073
16-10-2025 12:56:46.481,-15000.000,731.000,-15000.000,21.073
16-10-2025 12:56:46.560,-15000.000,732.000,-15000.000,21.072
16-10-2025 12:56:46.640,-15000.000,731.000,-15000.000,21.073
16-10-2025 12:56:46.736,-15000.000,729.000,-15000.000,21.072
16-10-2025 12:56:46.850,-15000.000,727.000,-15000.000,21.072
16-10-2025 12:56:46.927,-15000.000,722.000,-15000.000,21.073
16-10-2025 12:56:47.007,-15000.000,725.000,-15000.000,21.073
16-10-2025 12:56:47.086,-15000.000,724.000,-15000.000,21.073
16-10-2025 12:56:47.165,-15000.000,727.000,-15000.000,21.075
16-10-2025 12:56:47.245,-15000.000,728.000,-15000.000,21.075
16-10-2025 12:56:47.325,-15000.000,727.000,-15000.000,21.075
16-10-2025 12:56:47.404,-15000.000,730.000,-15000.000,21.074
16-10-2025 12:56:47.484,-15000.000,731.000,-15000.000,21.075
16-10-2025 12:56:47.579,-15000.000,726.000,-15000.000,21.075
16-10-2025 12:56:47.674,-15000.000,730.000,-15000.000,21.075
16-10-2025 12:56:47.788,-15000.000,728.000,-15000.000,21.075
16-10-2025 12:56:47.869,-15000.000,728.000,-15000.000,21.075
16-10-2025 12:56:47.945,-15000.000,727.000,-15000.000,21.075
16-10-2025 12:56:48.022,-15000.000,726.000,-15000.000,21.075
16-10-2025 12:56:48.102,-15000.000,725.000,-15000.000,21.075
16-10-2025 12:56:48.181,-15000.000,723.000,-15000.000,21.075
16-10-2025 12:56:48.261,-15000.000,722.000,-15000.000,21.075
16-10-2025 12:56:48.340,-15000.000,725.000,-15000.000,21.075
16-10-2025 12:56:48.420,-15000.000,724.000,-15000.000,21.073
16-10-2025 12:56:48.499,-15000.000,726.000,-15000.000,21.073
16-10-2025 12:56:48.579,-15000.000,728.000,-15000.000,21.072
16-10-2025 12:56:48.659,-15000.000,729.000,-15000.000,21.072
16-10-2025 12:56:48.768,-15000.000,726.000,-15000.000,21.074
16-10-2025 12:56:48.861,-15000.000,723.000,-15000.000,21.075
16-10-2025 12:56:48.956,-15000.000,720.000,-15000.000,21.075
16-10-2025 12:56:49.036,-15000.000,724.000,-15000.000,21.075
16-10-2025 12:56:49.115,-15000.000,723.000,-15000.000,21.076
16-10-2025 12:56:49.193,-15000.000,722.000,-15000.000,21.076
16-10-2025 12:56:49.272,-15000.000,722.000,-15000.000,21.075
16-10-2025 12:56:49.355,-15000.000,720.000,-15000.000,21.073
16-10-2025 12:56:49.431,-15000.000,722.000,-15000.000,21.073
16-10-2025 12:56:49.510,-15000.000,722.000,-15000.000,21.072
16-10-2025 12:56:49.590,-15000.000,723.000,-15000.000,21.072
16-10-2025 12:56:49.670,-15000.000,727.000,-15000.000,21.073
16-10-2025 12:56:49.749,-15000.000,725.000,-15000.000,21.075
16-10-2025 12:56:49.845,-15000.000,724.000,-15000.000,21.076
16-10-2025 12:56:49.962,-15000.000,726.000,-15000.000,21.078
16-10-2025 12:56:50.050,-15000.000,726.000,-15000.000,21.079
16-10-2025 12:56:50.129,-15000.000,726.000,-15000.000,21.080
16-10-2025 12:56:50.213,-15000.000,729.000,-15000.000,21.081
16-10-2025 12:56:50.288,-15000.000,726.000,-15000.000,21.081
16-10-2025 12:56:50.368,-15000.000,725.000,-15000.000,21.081
16-10-2025 12:56:50.448,-15000.000,725.000,-15000.000,21.081
16-10-2025 12:56:50.527,-15000.000,725.000,-15000.000,21.081
16-10-2025 12:56:50.607,-15000.000,725.000,-15000.000,21.081
16-10-2025 12:56:50.686,-15000.000,726.000,-15000.000,21.081
16-10-2025 12:56:50.781,-15000.000,726.000,-15000.000,21.081
16-10-2025 12:56:50.877,-15000.000,727.000,-15000.000,21.081
16-10-2025 12:56:50.956,-15000.000,726.000,-15000.000,21.081
16-10-2025 12:56:51.035,-15000.000,727.000,-15000.000,21.081
16-10-2025 12:56:51.115,-15000.000,724.000,-15000.000,21.080
16-10-2025 12:56:51.194,-15000.000,725.000,-15000.000,21.077
16-10-2025 12:56:51.274,-15000.000,722.000,-15000.000,21.075
16-10-2025 12:56:51.354,-15000.000,721.000,-15000.000,21.074
16-10-2025 12:56:51.433,-15000.000,716.000,-15000.000,21.073
16-10-2025 12:56:51.513,-15000.000,716.000,-15000.000,21.073
16-10-2025 12:56:51.593,-15000.000,714.000,-15000.000,21.073
16-10-2025 12:56:51.688,-15000.000,714.000,-15000.000,21.073
16-10-2025 12:56:51.783,-15000.000,715.000,-15000.000,21.073
16-10-2025 12:56:51.894,-15000.000,718.000,-15000.000,21.072
16-10-2025 12:56:51.974,-15000.000,717.000,-15000.000,21.073
16-10-2025 12:56:52.054,-15000.000,721.000,-15000.000,21.073
16-10-2025 12:56:52.133,-15000.000,719.000,-15000.000,21.073
16-10-2025 12:56:52.225,-15000.000,720.000,-15000.000,21.074
16-10-2025 12:56:52.319,-15000.000,721.000,-15000.000,21.073
16-10-2025 12:56:52.409,-15000.000,727.000,-15000.000,21.072
16-10-2025 12:56:52.497,-15000.000,722.000,-15000.000,21.072
16-10-2025 12:56:52.576,-15000.000,720.000,-15000.000,21.026
16-10-2025 12:56:52.656,-15000.000,720.000,-15000.000,21.081
16-10-2025 12:56:52.751,-15000.000,719.000,-15000.000,21.049
16-10-2025 12:56:52.830,-15000.000,722.000,-15000.000,21.078
16-10-2025 12:56:52.927,-15000.000,721.000,-15000.000,21.076
16-10-2025 12:56:53.007,-15000.000,725.000,-15000.000,21.071
16-10-2025 12:56:53.087,-15000.000,727.000,-15000.000,21.073
16-10-2025 12:56:53.168,-15000.000,725.000,-15000.000,21.073
16-10-2025 12:56:53.244,-15000.000,728.000,-15000.000,21.076
16-10-2025 12:56:53.324,-15000.000,722.000,-15000.000,21.075
16-10-2025 12:56:53.403,-15000.000,721.000,-15000.000,21.075
16-10-2025 12:56:53.482,-15000.000,724.000,-15000.000,21.073
16-10-2025 12:56:53.562,-15000.000,724.000,-15000.000,21.075
16-10-2025 12:56:53.658,-15000.000,720.000,-15000.000,21.075
16-10-2025 12:56:53.753,-15000.000,718.000,-15000.000,21.075
