Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 13:01:11.938,-15000.000,642.000,-15000.000,20.982
16-10-2025 13:01:12.031,-15000.000,619.000,-15000.000,20.982
16-10-2025 13:01:12.126,-15000.000,613.000,-15000.000,20.982
16-10-2025 13:01:12.221,-15000.000,611.000,-15000.000,20.981
16-10-2025 13:01:12.301,-15000.000,618.000,-15000.000,20.981
16-10-2025 13:01:12.381,-15000.000,691.000,-15000.000,20.982
16-10-2025 13:01:12.460,-15000.000,740.000,-15000.000,20.982
16-10-2025 13:01:12.544,-15000.000,737.000,-15000.000,20.982
16-10-2025 13:01:12.621,-15000.000,733.000,-15000.000,20.982
16-10-2025 13:01:12.697,-15000.000,733.000,-15000.000,20.982
16-10-2025 13:01:12.776,-15000.000,731.000,-15000.000,20.982
16-10-2025 13:01:12.856,-15000.000,730.000,-15000.000,20.982
16-10-2025 13:01:12.935,-15000.000,728.000,-15000.000,20.982
16-10-2025 13:01:13.015,-15000.000,730.000,-15000.000,20.982
16-10-2025 13:01:13.095,-15000.000,731.000,-15000.000,20.982
16-10-2025 13:01:13.175,-15000.000,735.000,-15000.000,20.983
16-10-2025 13:01:13.255,-15000.000,734.000,-15000.000,20.983
16-10-2025 13:01:13.335,-15000.000,735.000,-15000.000,20.983
16-10-2025 13:01:13.418,-15000.000,732.000,-15000.000,20.983
16-10-2025 13:01:13.494,-15000.000,731.000,-15000.000,20.985
16-10-2025 13:01:13.574,-15000.000,732.000,-15000.000,20.985
16-10-2025 13:01:13.653,-15000.000,729.000,-15000.000,20.985
16-10-2025 13:01:13.732,-15000.000,728.000,-15000.000,20.986
16-10-2025 13:01:13.812,-15000.000,728.000,-15000.000,20.986
16-10-2025 13:01:13.907,-15000.000,727.000,-15000.000,20.986
16-10-2025 13:01:14.002,-15000.000,730.000,-15000.000,20.986
16-10-2025 13:01:14.112,-15000.000,729.000,-15000.000,20.985
16-10-2025 13:01:14.223,-15000.000,732.000,-15000.000,20.984
16-10-2025 13:01:14.303,-15000.000,735.000,-15000.000,20.983
16-10-2025 13:01:14.383,-15000.000,730.000,-15000.000,20.983
16-10-2025 13:01:14.461,-15000.000,729.000,-15000.000,20.983
16-10-2025 13:01:14.541,-15000.000,732.000,-15000.000,20.983
16-10-2025 13:01:14.620,-15000.000,729.000,-15000.000,20.983
16-10-2025 13:01:14.699,-15000.000,727.000,-15000.000,20.983
16-10-2025 13:01:14.779,-15000.000,725.000,-15000.000,20.983
16-10-2025 13:01:14.858,-15000.000,726.000,-15000.000,20.983
16-10-2025 13:01:14.938,-15000.000,724.000,-15000.000,20.983
16-10-2025 13:01:15.017,-15000.000,722.000,-15000.000,20.983
16-10-2025 13:01:15.128,-15000.000,724.000,-15000.000,20.982
16-10-2025 13:01:15.208,-15000.000,725.000,-15000.000,20.983
16-10-2025 13:01:15.288,-15000.000,725.000,-15000.000,20.984
16-10-2025 13:01:15.367,-15000.000,727.000,-15000.000,20.984
16-10-2025 13:01:15.447,-15000.000,729.000,-15000.000,20.983
16-10-2025 13:01:15.526,-15000.000,728.000,-15000.000,20.983
16-10-2025 13:01:15.621,-15000.000,726.000,-15000.000,20.983
16-10-2025 13:01:15.712,-15000.000,725.000,-15000.000,20.983
16-10-2025 13:01:15.804,-15000.000,724.000,-15000.000,20.984
16-10-2025 13:01:15.885,-15000.000,728.000,-15000.000,20.983
16-10-2025 13:01:15.965,-15000.000,725.000,-15000.000,20.983
16-10-2025 13:01:16.044,-15000.000,723.000,-15000.000,20.983
16-10-2025 13:01:16.124,-15000.000,724.000,-15000.000,20.983
16-10-2025 13:01:16.220,-15000.000,722.000,-15000.000,20.985
16-10-2025 13:01:16.302,-15000.000,723.000,-15000.000,20.985
16-10-2025 13:01:16.380,-15000.000,720.000,-15000.000,20.986
16-10-2025 13:01:16.459,-15000.000,727.000,-15000.000,20.986
16-10-2025 13:01:16.539,-15000.000,729.000,-15000.000,20.987
16-10-2025 13:01:16.619,-15000.000,727.000,-15000.000,20.987
16-10-2025 13:01:16.698,-15000.000,724.000,-15000.000,20.988
16-10-2025 13:01:16.778,-15000.000,722.000,-15000.000,20.988
16-10-2025 13:01:16.857,-15000.000,723.000,-15000.000,20.989
