Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 11:53:39.483,-15000.000,639.000,-15000.000,21.333
16-10-2025 11:53:39.580,-15000.000,617.000,-15000.000,21.333
16-10-2025 11:53:39.674,-15000.000,612.000,-15000.000,21.333
16-10-2025 11:53:39.753,-15000.000,609.000,-15000.000,21.333
16-10-2025 11:53:39.833,-15000.000,618.000,-15000.000,21.333
16-10-2025 11:53:39.912,-15000.000,689.000,-15000.000,21.333
16-10-2025 11:53:39.992,-15000.000,739.000,-15000.000,21.333
16-10-2025 11:53:40.071,-15000.000,733.000,-15000.000,21.333
16-10-2025 11:53:40.151,-15000.000,729.000,-15000.000,21.333
16-10-2025 11:53:40.231,-15000.000,728.000,-15000.000,21.333
16-10-2025 11:53:40.310,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:40.389,-15000.000,725.000,-15000.000,21.333
16-10-2025 11:53:40.485,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:40.596,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:40.692,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:40.770,-15000.000,734.000,-15000.000,21.333
16-10-2025 11:53:40.850,-15000.000,735.000,-15000.000,21.333
16-10-2025 11:53:40.929,-15000.000,733.000,-15000.000,21.333
16-10-2025 11:53:41.009,-15000.000,733.000,-15000.000,21.333
16-10-2025 11:53:41.089,-15000.000,733.000,-15000.000,21.333
16-10-2025 11:53:41.170,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:41.248,-15000.000,724.000,-15000.000,21.333
16-10-2025 11:53:41.328,-15000.000,722.000,-15000.000,21.333
16-10-2025 11:53:41.423,-15000.000,722.000,-15000.000,21.333
16-10-2025 11:53:41.535,-15000.000,723.000,-15000.000,21.333
16-10-2025 11:53:41.615,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:41.695,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:41.774,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:41.854,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:41.933,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:42.013,-15000.000,728.000,-15000.000,21.332
16-10-2025 11:53:42.093,-15000.000,730.000,-15000.000,21.333
16-10-2025 11:53:42.188,-15000.000,730.000,-15000.000,21.333
16-10-2025 11:53:42.312,-15000.000,731.000,-15000.000,21.333
16-10-2025 11:53:42.422,-15000.000,724.000,-15000.000,21.333
16-10-2025 11:53:42.504,-15000.000,722.000,-15000.000,21.333
16-10-2025 11:53:42.598,-15000.000,724.000,-15000.000,21.333
16-10-2025 11:53:42.690,-15000.000,723.000,-15000.000,21.333
16-10-2025 11:53:42.800,-15000.000,725.000,-15000.000,21.333
16-10-2025 11:53:42.864,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:42.943,-15000.000,725.000,-15000.000,21.333
16-10-2025 11:53:43.022,-15000.000,728.000,-15000.000,21.333
16-10-2025 11:53:43.101,-15000.000,730.000,-15000.000,21.333
16-10-2025 11:53:43.181,-15000.000,731.000,-15000.000,21.332
16-10-2025 11:53:43.261,-15000.000,725.000,-15000.000,21.332
16-10-2025 11:53:43.340,-15000.000,726.000,-15000.000,21.332
16-10-2025 11:53:43.420,-15000.000,723.000,-15000.000,21.333
16-10-2025 11:53:43.500,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:43.595,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:43.706,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:43.786,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:43.869,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:43.944,-15000.000,724.000,-15000.000,21.333
16-10-2025 11:53:44.024,-15000.000,722.000,-15000.000,21.333
16-10-2025 11:53:44.104,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:44.183,-15000.000,730.000,-15000.000,21.333
16-10-2025 11:53:44.263,-15000.000,728.000,-15000.000,21.333
16-10-2025 11:53:44.342,-15000.000,725.000,-15000.000,21.333
16-10-2025 11:53:44.422,-15000.000,722.000,-15000.000,21.333
16-10-2025 11:53:44.517,-15000.000,725.000,-15000.000,21.333
16-10-2025 11:53:44.612,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:44.692,-15000.000,729.000,-15000.000,21.333
16-10-2025 11:53:44.772,-15000.000,728.000,-15000.000,21.333
16-10-2025 11:53:44.851,-15000.000,727.000,-15000.000,21.333
16-10-2025 11:53:44.931,-15000.000,726.000,-15000.000,21.333
16-10-2025 11:53:45.010,-15000.000,728.000,-15000.000,21.333
16-10-2025 11:53:45.089,-15000.000,725.000,-15000.000,21.333
16-10-2025 11:53:45.172,-15000.000,723.000,-15000.000,21.333
16-10-2025 11:53:45.247,-15000.000,724.000,-15000.000,21.333
16-10-2025 11:53:45.330,-15000.000,721.000,-15000.000,21.333
16-10-2025 11:53:45.405,-15000.000,722.000,-15000.000,21.333
16-10-2025 11:53:45.507,-15000.000,721.000,-15000.000,21.333
16-10-2025 11:53:45.625,-15000.000,719.000,-15000.000,21.333
16-10-2025 11:53:45.716,-15000.000,723.000,-15000.000,21.333
16-10-2025 11:53:45.796,-15000.000,722.000,-15000.000,21.333
16-10-2025 11:53:45.876,-15000.000,720.000,-15000.000,21.333
16-10-2025 11:53:45.954,-15000.000,717.000,-15000.000,21.333
16-10-2025 11:53:46.066,-15000.000,717.000,-15000.000,21.332
16-10-2025 11:53:46.145,-15000.000,717.000,-15000.000,21.284
16-10-2025 11:53:46.225,-15000.000,718.000,-15000.000,21.330
16-10-2025 11:53:46.305,-15000.000,718.000,-15000.000,21.346
16-10-2025 11:53:46.384,-15000.000,719.000,-15000.000,21.294
16-10-2025 11:53:46.463,-15000.000,722.000,-15000.000,21.355
16-10-2025 11:53:46.543,-15000.000,724.000,-15000.000,21.315
16-10-2025 11:53:46.623,-15000.000,724.000,-15000.000,21.363
16-10-2025 11:53:46.704,-15000.000,728.000,-15000.000,21.309
16-10-2025 11:53:46.781,-15000.000,728.000,-15000.000,21.326
16-10-2025 11:53:46.860,-15000.000,731.000,-15000.000,21.354
16-10-2025 11:53:46.971,-15000.000,724.000,-15000.000,21.364
16-10-2025 11:53:47.067,-15000.000,723.000,-15000.000,21.330
16-10-2025 11:53:47.146,-15000.000,720.000,-15000.000,21.342
16-10-2025 11:53:47.226,-15000.000,716.000,-15000.000,21.325
16-10-2025 11:53:47.305,-15000.000,715.000,-15000.000,21.341
16-10-2025 11:53:47.384,-15000.000,718.000,-15000.000,21.326
16-10-2025 11:53:47.465,-15000.000,718.000,-15000.000,21.348
16-10-2025 11:53:47.545,-15000.000,724.000,-15000.000,21.326
16-10-2025 11:53:47.624,-15000.000,726.000,-15000.000,21.353
16-10-2025 11:53:47.719,-15000.000,725.000,-15000.000,21.355
16-10-2025 11:53:47.814,-15000.000,724.000,-15000.000,21.347
16-10-2025 11:53:47.893,-15000.000,723.000,-15000.000,21.326
16-10-2025 11:53:47.973,-15000.000,725.000,-15000.000,21.348
16-10-2025 11:53:48.053,-15000.000,722.000,-15000.000,21.326
16-10-2025 11:53:48.132,-15000.000,717.000,-15000.000,21.346
16-10-2025 11:53:48.212,-15000.000,717.000,-15000.000,21.325
16-10-2025 11:53:48.291,-15000.000,715.000,-15000.000,21.346
16-10-2025 11:53:48.371,-15000.000,717.000,-15000.000,21.340
16-10-2025 11:53:48.453,-15000.000,716.000,-15000.000,21.331
16-10-2025 11:53:48.530,-15000.000,720.000,-15000.000,21.337
16-10-2025 11:53:48.625,-15000.000,718.000,-15000.000,21.339
16-10-2025 11:53:48.720,-15000.000,719.000,-15000.000,21.348
16-10-2025 11:53:48.816,-15000.000,716.000,-15000.000,21.343
16-10-2025 11:53:48.895,-15000.000,717.000,-15000.000,21.331
16-10-2025 11:53:48.975,-15000.000,719.000,-15000.000,21.343
16-10-2025 11:53:49.054,-15000.000,724.000,-15000.000,21.331
16-10-2025 11:53:49.133,-15000.000,725.000,-15000.000,21.344
16-10-2025 11:53:49.217,-15000.000,725.000,-15000.000,21.327
16-10-2025 11:53:49.290,-15000.000,723.000,-15000.000,21.331
16-10-2025 11:53:49.370,-15000.000,718.000,-15000.000,21.345
16-10-2025 11:53:49.450,-15000.000,714.000,-15000.000,21.332
16-10-2025 11:53:49.530,-15000.000,715.000,-15000.000,21.346
16-10-2025 11:53:49.625,-15000.000,712.000,-15000.000,21.337
16-10-2025 11:53:49.704,-15000.000,718.000,-15000.000,21.330
16-10-2025 11:53:49.799,-15000.000,715.000,-15000.000,21.331
16-10-2025 11:53:49.910,-15000.000,712.000,-15000.000,21.331
16-10-2025 11:53:49.990,-15000.000,713.000,-15000.000,21.345
16-10-2025 11:53:50.069,-15000.000,711.000,-15000.000,21.330
16-10-2025 11:53:50.148,-15000.000,707.000,-15000.000,21.337
16-10-2025 11:53:50.227,-15000.000,714.000,-15000.000,21.339
16-10-2025 11:53:50.307,-15000.000,712.000,-15000.000,21.330
16-10-2025 11:53:50.386,-15000.000,714.000,-15000.000,21.345
16-10-2025 11:53:50.465,-15000.000,715.000,-15000.000,21.332
16-10-2025 11:53:50.544,-15000.000,717.000,-15000.000,21.341
