Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:11:42.098,-15000.000,642.000,-15000.000,21.313
16-10-2025 12:11:42.177,-15000.000,619.000,-15000.000,21.313
16-10-2025 12:11:42.257,-15000.000,614.000,-15000.000,21.313
16-10-2025 12:11:42.336,-15000.000,612.000,-15000.000,21.313
16-10-2025 12:11:42.419,-15000.000,619.000,-15000.000,21.313
16-10-2025 12:11:42.495,-15000.000,691.000,-15000.000,21.313
16-10-2025 12:11:42.574,-15000.000,743.000,-15000.000,21.313
16-10-2025 12:11:42.654,-15000.000,737.000,-15000.000,21.313
16-10-2025 12:11:42.734,-15000.000,734.000,-15000.000,21.313
16-10-2025 12:11:42.846,-15000.000,731.000,-15000.000,21.313
16-10-2025 12:11:42.942,-15000.000,728.000,-15000.000,21.313
16-10-2025 12:11:43.021,-15000.000,729.000,-15000.000,21.313
16-10-2025 12:11:43.101,-15000.000,728.000,-15000.000,21.313
16-10-2025 12:11:43.181,-15000.000,728.000,-15000.000,21.313
16-10-2025 12:11:43.260,-15000.000,729.000,-15000.000,21.313
16-10-2025 12:11:43.340,-15000.000,734.000,-15000.000,21.313
16-10-2025 12:11:43.419,-15000.000,735.000,-15000.000,21.313
16-10-2025 12:11:43.499,-15000.000,730.000,-15000.000,21.313
16-10-2025 12:11:43.594,-15000.000,729.000,-15000.000,21.313
16-10-2025 12:11:43.692,-15000.000,730.000,-15000.000,21.312
16-10-2025 12:11:43.784,-15000.000,726.000,-15000.000,21.312
16-10-2025 12:11:43.868,-15000.000,724.000,-15000.000,21.313
16-10-2025 12:11:43.942,-15000.000,720.000,-15000.000,21.313
16-10-2025 12:11:44.022,-15000.000,724.000,-15000.000,21.313
16-10-2025 12:11:44.102,-15000.000,722.000,-15000.000,21.313
16-10-2025 12:11:44.181,-15000.000,725.000,-15000.000,21.313
16-10-2025 12:11:44.275,-15000.000,724.000,-15000.000,21.313
16-10-2025 12:11:44.368,-15000.000,726.000,-15000.000,21.313
16-10-2025 12:11:44.453,-15000.000,729.000,-15000.000,21.313
16-10-2025 12:11:44.526,-15000.000,729.000,-15000.000,21.313
16-10-2025 12:11:44.606,-15000.000,732.000,-15000.000,21.313
16-10-2025 12:11:44.685,-15000.000,731.000,-15000.000,21.313
16-10-2025 12:11:44.765,-15000.000,732.000,-15000.000,21.313
16-10-2025 12:11:44.864,-15000.000,730.000,-15000.000,21.312
16-10-2025 12:11:44.956,-15000.000,728.000,-15000.000,21.313
16-10-2025 12:11:45.035,-15000.000,727.000,-15000.000,21.313
16-10-2025 12:11:45.115,-15000.000,724.000,-15000.000,21.313
16-10-2025 12:11:45.195,-15000.000,722.000,-15000.000,21.313
16-10-2025 12:11:45.274,-15000.000,722.000,-15000.000,21.313
16-10-2025 12:11:45.358,-15000.000,725.000,-15000.000,21.313
16-10-2025 12:11:45.432,-15000.000,722.000,-15000.000,21.313
16-10-2025 12:11:45.511,-15000.000,728.000,-15000.000,21.313
16-10-2025 12:11:45.590,-15000.000,729.000,-15000.000,21.313
16-10-2025 12:11:45.673,-15000.000,728.000,-15000.000,21.313
16-10-2025 12:11:45.748,-15000.000,724.000,-15000.000,21.313
16-10-2025 12:11:45.827,-15000.000,725.000,-15000.000,21.313
16-10-2025 12:11:45.907,-15000.000,726.000,-15000.000,21.313
16-10-2025 12:11:46.001,-15000.000,729.000,-15000.000,21.313
16-10-2025 12:11:46.112,-15000.000,728.000,-15000.000,21.313
16-10-2025 12:11:46.208,-15000.000,726.000,-15000.000,21.313
16-10-2025 12:11:46.288,-15000.000,725.000,-15000.000,21.313
16-10-2025 12:11:46.367,-15000.000,726.000,-15000.000,21.314
16-10-2025 12:11:46.446,-15000.000,726.000,-15000.000,21.313
16-10-2025 12:11:46.526,-15000.000,724.000,-15000.000,21.314
16-10-2025 12:11:46.605,-15000.000,727.000,-15000.000,21.314
16-10-2025 12:11:46.684,-15000.000,729.000,-15000.000,21.315
16-10-2025 12:11:46.764,-15000.000,732.000,-15000.000,21.316
16-10-2025 12:11:46.860,-15000.000,728.000,-15000.000,21.316
16-10-2025 12:11:46.954,-15000.000,722.000,-15000.000,21.316
16-10-2025 12:11:47.034,-15000.000,725.000,-15000.000,21.315
16-10-2025 12:11:47.114,-15000.000,724.000,-15000.000,21.316
16-10-2025 12:11:47.193,-15000.000,724.000,-15000.000,21.316
16-10-2025 12:11:47.273,-15000.000,724.000,-15000.000,21.316
16-10-2025 12:11:47.352,-15000.000,729.000,-15000.000,21.316
16-10-2025 12:11:47.431,-15000.000,729.000,-15000.000,21.316
16-10-2025 12:11:47.511,-15000.000,725.000,-15000.000,21.316
16-10-2025 12:11:47.591,-15000.000,724.000,-15000.000,21.316
16-10-2025 12:11:47.670,-15000.000,724.000,-15000.000,21.316
16-10-2025 12:11:47.749,-15000.000,725.000,-15000.000,21.316
16-10-2025 12:11:47.844,-15000.000,723.000,-15000.000,21.316
16-10-2025 12:11:47.939,-15000.000,721.000,-15000.000,21.316
16-10-2025 12:11:48.034,-15000.000,721.000,-15000.000,21.316
16-10-2025 12:11:48.130,-15000.000,720.000,-15000.000,21.316
16-10-2025 12:11:48.210,-15000.000,722.000,-15000.000,21.316
16-10-2025 12:11:48.289,-15000.000,720.000,-15000.000,21.316
16-10-2025 12:11:48.372,-15000.000,720.000,-15000.000,21.316
16-10-2025 12:11:48.465,-15000.000,714.000,-15000.000,21.316
16-10-2025 12:11:48.558,-15000.000,714.000,-15000.000,21.316
16-10-2025 12:11:48.641,-15000.000,713.000,-15000.000,21.316
16-10-2025 12:11:48.718,-15000.000,716.000,-15000.000,21.316
16-10-2025 12:11:48.798,-15000.000,716.000,-15000.000,21.316
16-10-2025 12:11:48.909,-15000.000,720.000,-15000.000,21.316
16-10-2025 12:11:49.004,-15000.000,719.000,-15000.000,21.316
16-10-2025 12:11:49.084,-15000.000,723.000,-15000.000,21.316
16-10-2025 12:11:49.164,-15000.000,722.000,-15000.000,21.316
16-10-2025 12:11:49.243,-15000.000,723.000,-15000.000,21.316
16-10-2025 12:11:49.323,-15000.000,727.000,-15000.000,21.316
16-10-2025 12:11:49.402,-15000.000,728.000,-15000.000,21.316
16-10-2025 12:11:49.482,-15000.000,722.000,-15000.000,21.316
16-10-2025 12:11:49.561,-15000.000,718.000,-15000.000,21.316
16-10-2025 12:11:49.657,-15000.000,716.000,-15000.000,21.316
16-10-2025 12:11:49.736,-15000.000,716.000,-15000.000,21.316
16-10-2025 12:11:49.819,-15000.000,715.000,-15000.000,21.316
16-10-2025 12:11:49.911,-15000.000,716.000,-15000.000,21.316
16-10-2025 12:11:49.990,-15000.000,719.000,-15000.000,21.216
16-10-2025 12:11:50.070,-15000.000,723.000,-15000.000,21.293
16-10-2025 12:11:50.150,-15000.000,716.000,-15000.000,21.298
16-10-2025 12:11:50.229,-15000.000,720.000,-15000.000,21.321
16-10-2025 12:11:50.308,-15000.000,716.000,-15000.000,21.292
16-10-2025 12:11:50.388,-15000.000,719.000,-15000.000,21.330
16-10-2025 12:11:50.467,-15000.000,720.000,-15000.000,21.311
16-10-2025 12:11:50.563,-15000.000,722.000,-15000.000,21.311
16-10-2025 12:11:50.658,-15000.000,719.000,-15000.000,21.310
16-10-2025 12:11:50.753,-15000.000,716.000,-15000.000,21.320
16-10-2025 12:11:50.833,-15000.000,714.000,-15000.000,21.305
16-10-2025 12:11:50.912,-15000.000,716.000,-15000.000,21.315
16-10-2025 12:11:50.991,-15000.000,716.000,-15000.000,21.309
16-10-2025 12:11:51.070,-15000.000,719.000,-15000.000,21.319
16-10-2025 12:11:51.153,-15000.000,715.000,-15000.000,21.309
16-10-2025 12:11:51.229,-15000.000,715.000,-15000.000,21.306
16-10-2025 12:11:51.308,-15000.000,712.000,-15000.000,21.322
16-10-2025 12:11:51.387,-15000.000,715.000,-15000.000,21.304
16-10-2025 12:11:51.466,-15000.000,716.000,-15000.000,21.318
16-10-2025 12:11:51.549,-15000.000,719.000,-15000.000,21.310
16-10-2025 12:11:51.638,-15000.000,723.000,-15000.000,21.316
16-10-2025 12:11:51.717,-15000.000,724.000,-15000.000,21.317
16-10-2025 12:11:51.813,-15000.000,719.000,-15000.000,21.306
16-10-2025 12:11:51.892,-15000.000,716.000,-15000.000,21.309
16-10-2025 12:11:52.003,-15000.000,713.000,-15000.000,21.312
