Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:06:35.671,-15000.000,641.000,-15000.000,21.329
16-10-2025 12:06:35.771,-15000.000,619.000,-15000.000,21.329
16-10-2025 12:06:35.863,-15000.000,614.000,-15000.000,21.329
16-10-2025 12:06:35.955,-15000.000,611.000,-15000.000,21.329
16-10-2025 12:06:36.065,-15000.000,621.000,-15000.000,21.329
16-10-2025 12:06:36.161,-15000.000,691.000,-15000.000,21.329
16-10-2025 12:06:36.240,-15000.000,738.000,-15000.000,21.330
16-10-2025 12:06:36.320,-15000.000,735.000,-15000.000,21.329
16-10-2025 12:06:36.399,-15000.000,731.000,-15000.000,21.329
16-10-2025 12:06:36.478,-15000.000,730.000,-15000.000,21.329
16-10-2025 12:06:36.558,-15000.000,727.000,-15000.000,21.329
16-10-2025 12:06:36.638,-15000.000,728.000,-15000.000,21.329
16-10-2025 12:06:36.719,-15000.000,727.000,-15000.000,21.329
16-10-2025 12:06:36.814,-15000.000,728.000,-15000.000,21.329
16-10-2025 12:06:36.924,-15000.000,726.000,-15000.000,21.329
16-10-2025 12:06:37.035,-15000.000,732.000,-15000.000,21.329
16-10-2025 12:06:37.115,-15000.000,730.000,-15000.000,21.329
16-10-2025 12:06:37.195,-15000.000,731.000,-15000.000,21.329
16-10-2025 12:06:37.274,-15000.000,730.000,-15000.000,21.329
16-10-2025 12:06:37.353,-15000.000,729.000,-15000.000,21.329
16-10-2025 12:06:37.432,-15000.000,726.000,-15000.000,21.329
16-10-2025 12:06:37.515,-15000.000,725.000,-15000.000,21.329
16-10-2025 12:06:37.590,-15000.000,720.000,-15000.000,21.329
16-10-2025 12:06:37.670,-15000.000,723.000,-15000.000,21.329
16-10-2025 12:06:37.750,-15000.000,722.000,-15000.000,21.329
16-10-2025 12:06:37.829,-15000.000,726.000,-15000.000,21.329
16-10-2025 12:06:37.925,-15000.000,726.000,-15000.000,21.329
16-10-2025 12:06:38.020,-15000.000,728.000,-15000.000,21.329
16-10-2025 12:06:38.103,-15000.000,728.000,-15000.000,21.329
16-10-2025 12:06:38.178,-15000.000,729.000,-15000.000,21.329
16-10-2025 12:06:38.257,-15000.000,730.000,-15000.000,21.329
16-10-2025 12:06:38.340,-15000.000,733.000,-15000.000,21.329
16-10-2025 12:06:38.416,-15000.000,734.000,-15000.000,21.329
16-10-2025 12:06:38.496,-15000.000,732.000,-15000.000,21.329
16-10-2025 12:06:38.576,-15000.000,729.000,-15000.000,21.329
16-10-2025 12:06:38.655,-15000.000,725.000,-15000.000,21.329
16-10-2025 12:06:38.751,-15000.000,725.000,-15000.000,21.329
16-10-2025 12:06:38.879,-15000.000,723.000,-15000.000,21.329
16-10-2025 12:06:39.002,-15000.000,723.000,-15000.000,21.329
16-10-2025 12:06:39.113,-15000.000,724.000,-15000.000,21.329
16-10-2025 12:06:39.209,-15000.000,724.000,-15000.000,21.329
16-10-2025 12:06:39.288,-15000.000,726.000,-15000.000,21.329
16-10-2025 12:06:39.366,-15000.000,729.000,-15000.000,21.329
16-10-2025 12:06:39.446,-15000.000,731.000,-15000.000,21.329
16-10-2025 12:06:39.526,-15000.000,729.000,-15000.000,21.329
16-10-2025 12:06:39.609,-15000.000,726.000,-15000.000,21.329
16-10-2025 12:06:39.684,-15000.000,721.000,-15000.000,21.330
16-10-2025 12:06:39.763,-15000.000,724.000,-15000.000,21.330
16-10-2025 12:06:39.847,-15000.000,722.000,-15000.000,21.330
16-10-2025 12:06:39.937,-15000.000,719.000,-15000.000,21.330
16-10-2025 12:06:40.017,-15000.000,721.000,-15000.000,21.330
16-10-2025 12:06:40.096,-15000.000,721.000,-15000.000,21.330
16-10-2025 12:06:40.192,-15000.000,725.000,-15000.000,21.330
16-10-2025 12:06:40.272,-15000.000,726.000,-15000.000,21.330
16-10-2025 12:06:40.351,-15000.000,727.000,-15000.000,21.330
16-10-2025 12:06:40.430,-15000.000,731.000,-15000.000,21.330
16-10-2025 12:06:40.510,-15000.000,727.000,-15000.000,21.330
16-10-2025 12:06:40.589,-15000.000,726.000,-15000.000,21.330
16-10-2025 12:06:40.669,-15000.000,727.000,-15000.000,21.330
16-10-2025 12:06:40.748,-15000.000,727.000,-15000.000,21.330
16-10-2025 12:06:40.843,-15000.000,725.000,-15000.000,21.330
16-10-2025 12:06:40.938,-15000.000,725.000,-15000.000,21.330
