Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:40:16.515,-15000.000,637.000,-15000.000,21.250
16-10-2025 12:40:16.593,-15000.000,614.000,-15000.000,21.250
16-10-2025 12:40:16.673,-15000.000,609.000,-15000.000,21.250
16-10-2025 12:40:16.783,-15000.000,607.000,-15000.000,21.250
16-10-2025 12:40:16.879,-15000.000,616.000,-15000.000,21.250
16-10-2025 12:40:16.958,-15000.000,686.000,-15000.000,21.250
16-10-2025 12:40:17.038,-15000.000,741.000,-15000.000,21.250
16-10-2025 12:40:17.118,-15000.000,740.000,-15000.000,21.250
16-10-2025 12:40:17.198,-15000.000,736.000,-15000.000,21.250
16-10-2025 12:40:17.277,-15000.000,735.000,-15000.000,21.250
16-10-2025 12:40:17.357,-15000.000,730.000,-15000.000,21.250
16-10-2025 12:40:17.435,-15000.000,728.000,-15000.000,21.251
16-10-2025 12:40:17.515,-15000.000,727.000,-15000.000,21.250
16-10-2025 12:40:17.610,-15000.000,725.000,-15000.000,21.250
16-10-2025 12:40:17.721,-15000.000,725.000,-15000.000,21.250
16-10-2025 12:40:17.817,-15000.000,730.000,-15000.000,21.250
16-10-2025 12:40:17.900,-15000.000,733.000,-15000.000,21.251
16-10-2025 12:40:17.975,-15000.000,730.000,-15000.000,21.252
16-10-2025 12:40:18.054,-15000.000,728.000,-15000.000,21.253
16-10-2025 12:40:18.133,-15000.000,729.000,-15000.000,21.253
16-10-2025 12:40:18.213,-15000.000,729.000,-15000.000,21.254
16-10-2025 12:40:18.293,-15000.000,726.000,-15000.000,21.254
16-10-2025 12:40:18.372,-15000.000,719.000,-15000.000,21.255
16-10-2025 12:40:18.453,-15000.000,723.000,-15000.000,21.255
16-10-2025 12:40:18.531,-15000.000,723.000,-15000.000,21.255
16-10-2025 12:40:18.654,-15000.000,727.000,-15000.000,21.256
16-10-2025 12:40:18.745,-15000.000,725.000,-15000.000,21.256
16-10-2025 12:40:18.825,-15000.000,726.000,-15000.000,21.256
16-10-2025 12:40:18.904,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:18.983,-15000.000,727.000,-15000.000,21.256
16-10-2025 12:40:19.078,-15000.000,730.000,-15000.000,21.256
16-10-2025 12:40:19.174,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:19.285,-15000.000,730.000,-15000.000,21.256
16-10-2025 12:40:19.364,-15000.000,730.000,-15000.000,21.256
16-10-2025 12:40:19.443,-15000.000,725.000,-15000.000,21.256
16-10-2025 12:40:19.522,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:19.602,-15000.000,725.000,-15000.000,21.256
16-10-2025 12:40:19.681,-15000.000,722.000,-15000.000,21.256
16-10-2025 12:40:19.761,-15000.000,720.000,-15000.000,21.256
16-10-2025 12:40:19.840,-15000.000,723.000,-15000.000,21.257
16-10-2025 12:40:19.920,-15000.000,720.000,-15000.000,21.256
16-10-2025 12:40:19.999,-15000.000,722.000,-15000.000,21.256
16-10-2025 12:40:20.079,-15000.000,726.000,-15000.000,21.256
16-10-2025 12:40:20.159,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:20.255,-15000.000,720.000,-15000.000,21.256
16-10-2025 12:40:20.334,-15000.000,720.000,-15000.000,21.255
16-10-2025 12:40:20.414,-15000.000,718.000,-15000.000,21.255
16-10-2025 12:40:20.493,-15000.000,722.000,-15000.000,21.256
16-10-2025 12:40:20.573,-15000.000,720.000,-15000.000,21.254
16-10-2025 12:40:20.652,-15000.000,722.000,-15000.000,21.254
16-10-2025 12:40:20.731,-15000.000,721.000,-15000.000,21.254
16-10-2025 12:40:20.810,-15000.000,723.000,-15000.000,21.253
16-10-2025 12:40:20.890,-15000.000,722.000,-15000.000,21.254
16-10-2025 12:40:20.985,-15000.000,719.000,-15000.000,21.253
16-10-2025 12:40:21.097,-15000.000,723.000,-15000.000,21.254
16-10-2025 12:40:21.176,-15000.000,726.000,-15000.000,21.253
16-10-2025 12:40:21.256,-15000.000,725.000,-15000.000,21.254
16-10-2025 12:40:21.339,-15000.000,723.000,-15000.000,21.255
16-10-2025 12:40:21.415,-15000.000,723.000,-15000.000,21.256
16-10-2025 12:40:21.494,-15000.000,724.000,-15000.000,21.256
16-10-2025 12:40:21.573,-15000.000,723.000,-15000.000,21.255
16-10-2025 12:40:21.669,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:21.749,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:21.844,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:21.938,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:22.034,-15000.000,728.000,-15000.000,21.256
16-10-2025 12:40:22.129,-15000.000,729.000,-15000.000,21.257
16-10-2025 12:40:22.209,-15000.000,727.000,-15000.000,21.257
16-10-2025 12:40:22.287,-15000.000,727.000,-15000.000,21.256
16-10-2025 12:40:22.366,-15000.000,726.000,-15000.000,21.256
16-10-2025 12:40:22.446,-15000.000,724.000,-15000.000,21.256
16-10-2025 12:40:22.526,-15000.000,724.000,-15000.000,21.256
16-10-2025 12:40:22.605,-15000.000,723.000,-15000.000,21.256
16-10-2025 12:40:22.683,-15000.000,726.000,-15000.000,21.256
16-10-2025 12:40:22.763,-15000.000,724.000,-15000.000,21.256
16-10-2025 12:40:22.843,-15000.000,726.000,-15000.000,21.256
16-10-2025 12:40:22.922,-15000.000,721.000,-15000.000,21.256
16-10-2025 12:40:23.018,-15000.000,721.000,-15000.000,21.256
16-10-2025 12:40:23.114,-15000.000,719.000,-15000.000,21.256
16-10-2025 12:40:23.193,-15000.000,722.000,-15000.000,21.256
16-10-2025 12:40:23.273,-15000.000,721.000,-15000.000,21.256
16-10-2025 12:40:23.352,-15000.000,722.000,-15000.000,21.256
16-10-2025 12:40:23.432,-15000.000,721.000,-15000.000,21.256
16-10-2025 12:40:23.511,-15000.000,723.000,-15000.000,21.256
16-10-2025 12:40:23.590,-15000.000,721.000,-15000.000,21.256
16-10-2025 12:40:23.670,-15000.000,720.000,-15000.000,21.256
16-10-2025 12:40:23.750,-15000.000,724.000,-15000.000,21.256
16-10-2025 12:40:23.846,-15000.000,726.000,-15000.000,21.256
16-10-2025 12:40:23.941,-15000.000,724.000,-15000.000,21.256
16-10-2025 12:40:24.005,-15000.000,723.000,-15000.000,21.256
16-10-2025 12:40:24.084,-15000.000,720.000,-15000.000,21.256
16-10-2025 12:40:24.164,-15000.000,721.000,-15000.000,21.256
16-10-2025 12:40:24.243,-15000.000,719.000,-15000.000,21.256
16-10-2025 12:40:24.323,-15000.000,721.000,-15000.000,21.256
16-10-2025 12:40:24.403,-15000.000,724.000,-15000.000,21.364
16-10-2025 12:40:24.482,-15000.000,729.000,-15000.000,21.258
16-10-2025 12:40:24.561,-15000.000,725.000,-15000.000,21.241
16-10-2025 12:40:24.656,-15000.000,723.000,-15000.000,21.239
16-10-2025 12:40:24.751,-15000.000,720.000,-15000.000,21.244
16-10-2025 12:40:24.831,-15000.000,722.000,-15000.000,21.240
