Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:44:10.632,-15000.000,638.000,-15000.000,21.203
16-10-2025 12:44:10.727,-15000.000,612.000,-15000.000,21.203
16-10-2025 12:44:10.806,-15000.000,611.000,-15000.000,21.203
16-10-2025 12:44:10.885,-15000.000,607.000,-15000.000,21.203
16-10-2025 12:44:10.965,-15000.000,616.000,-15000.000,21.203
16-10-2025 12:44:11.044,-15000.000,687.000,-15000.000,21.203
16-10-2025 12:44:11.124,-15000.000,742.000,-15000.000,21.203
16-10-2025 12:44:11.204,-15000.000,737.000,-15000.000,21.203
16-10-2025 12:44:11.315,-15000.000,732.000,-15000.000,21.203
16-10-2025 12:44:11.410,-15000.000,732.000,-15000.000,21.203
16-10-2025 12:44:11.500,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:11.599,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:11.692,-15000.000,727.000,-15000.000,21.203
16-10-2025 12:44:11.775,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:11.852,-15000.000,729.000,-15000.000,21.203
16-10-2025 12:44:11.931,-15000.000,731.000,-15000.000,21.203
16-10-2025 12:44:12.010,-15000.000,729.000,-15000.000,21.203
16-10-2025 12:44:12.090,-15000.000,731.000,-15000.000,21.203
16-10-2025 12:44:12.169,-15000.000,729.000,-15000.000,21.203
16-10-2025 12:44:12.248,-15000.000,729.000,-15000.000,21.203
16-10-2025 12:44:12.327,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:12.407,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:12.487,-15000.000,722.000,-15000.000,21.203
16-10-2025 12:44:12.583,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:12.664,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:12.742,-15000.000,727.000,-15000.000,21.203
16-10-2025 12:44:12.821,-15000.000,725.000,-15000.000,21.203
16-10-2025 12:44:12.901,-15000.000,723.000,-15000.000,21.202
16-10-2025 12:44:12.983,-15000.000,724.000,-15000.000,21.202
16-10-2025 12:44:13.059,-15000.000,725.000,-15000.000,21.203
16-10-2025 12:44:13.139,-15000.000,728.000,-15000.000,21.202
16-10-2025 12:44:13.218,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:13.313,-15000.000,729.000,-15000.000,21.202
16-10-2025 12:44:13.408,-15000.000,730.000,-15000.000,21.202
16-10-2025 12:44:13.504,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:13.583,-15000.000,725.000,-15000.000,21.203
16-10-2025 12:44:13.663,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:13.743,-15000.000,718.000,-15000.000,21.203
16-10-2025 12:44:13.822,-15000.000,718.000,-15000.000,21.203
16-10-2025 12:44:13.902,-15000.000,722.000,-15000.000,21.203
16-10-2025 12:44:13.981,-15000.000,722.000,-15000.000,21.203
16-10-2025 12:44:14.060,-15000.000,723.000,-15000.000,21.203
16-10-2025 12:44:14.139,-15000.000,725.000,-15000.000,21.203
16-10-2025 12:44:14.235,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:14.329,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:14.424,-15000.000,725.000,-15000.000,21.203
16-10-2025 12:44:14.535,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:14.614,-15000.000,727.000,-15000.000,21.203
16-10-2025 12:44:14.694,-15000.000,727.000,-15000.000,21.203
16-10-2025 12:44:14.774,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:14.853,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:14.932,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:15.016,-15000.000,725.000,-15000.000,21.203
16-10-2025 12:44:15.092,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:15.171,-15000.000,729.000,-15000.000,21.203
16-10-2025 12:44:15.270,-15000.000,731.000,-15000.000,21.203
16-10-2025 12:44:15.361,-15000.000,730.000,-15000.000,21.203
16-10-2025 12:44:15.457,-15000.000,731.000,-15000.000,21.203
16-10-2025 12:44:15.536,-15000.000,729.000,-15000.000,21.203
16-10-2025 12:44:15.616,-15000.000,727.000,-15000.000,21.203
16-10-2025 12:44:15.696,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:15.776,-15000.000,731.000,-15000.000,21.203
16-10-2025 12:44:15.855,-15000.000,730.000,-15000.000,21.203
16-10-2025 12:44:15.948,-15000.000,730.000,-15000.000,21.203
16-10-2025 12:44:16.044,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:16.129,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:16.218,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:16.297,-15000.000,727.000,-15000.000,21.203
16-10-2025 12:44:16.392,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:16.503,-15000.000,727.000,-15000.000,21.203
16-10-2025 12:44:16.582,-15000.000,725.000,-15000.000,21.203
16-10-2025 12:44:16.663,-15000.000,728.000,-15000.000,21.203
16-10-2025 12:44:16.743,-15000.000,721.000,-15000.000,21.203
16-10-2025 12:44:16.822,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:16.902,-15000.000,723.000,-15000.000,21.203
16-10-2025 12:44:16.982,-15000.000,720.000,-15000.000,21.203
16-10-2025 12:44:17.061,-15000.000,718.000,-15000.000,21.203
16-10-2025 12:44:17.156,-15000.000,717.000,-15000.000,21.203
16-10-2025 12:44:17.251,-15000.000,717.000,-15000.000,21.203
16-10-2025 12:44:17.331,-15000.000,714.000,-15000.000,21.203
16-10-2025 12:44:17.425,-15000.000,716.000,-15000.000,21.203
16-10-2025 12:44:17.505,-15000.000,719.000,-15000.000,21.203
16-10-2025 12:44:17.588,-15000.000,719.000,-15000.000,21.203
16-10-2025 12:44:17.662,-15000.000,723.000,-15000.000,21.203
16-10-2025 12:44:17.742,-15000.000,726.000,-15000.000,21.203
16-10-2025 12:44:17.821,-15000.000,723.000,-15000.000,21.203
16-10-2025 12:44:17.901,-15000.000,723.000,-15000.000,21.203
16-10-2025 12:44:17.980,-15000.000,729.000,-15000.000,21.203
16-10-2025 12:44:18.060,-15000.000,724.000,-15000.000,21.203
16-10-2025 12:44:18.139,-15000.000,722.000,-15000.000,20.943
16-10-2025 12:44:18.218,-15000.000,719.000,-15000.000,21.179
16-10-2025 12:44:18.314,-15000.000,719.000,-15000.000,21.197
16-10-2025 12:44:18.410,-15000.000,718.000,-15000.000,21.200
16-10-2025 12:44:18.519,-15000.000,723.000,-15000.000,21.194
16-10-2025 12:44:18.598,-15000.000,728.000,-15000.000,21.189
16-10-2025 12:44:18.678,-15000.000,731.000,-15000.000,21.200
16-10-2025 12:44:18.758,-15000.000,726.000,-15000.000,21.194
16-10-2025 12:44:18.837,-15000.000,729.000,-15000.000,21.199
16-10-2025 12:44:18.920,-15000.000,725.000,-15000.000,21.195
16-10-2025 12:44:18.997,-15000.000,723.000,-15000.000,21.195
16-10-2025 12:44:19.076,-15000.000,723.000,-15000.000,21.197
16-10-2025 12:44:19.156,-15000.000,723.000,-15000.000,21.197
16-10-2025 12:44:19.250,-15000.000,716.000,-15000.000,21.194
16-10-2025 12:44:19.345,-15000.000,717.000,-15000.000,21.195
16-10-2025 12:44:19.455,-15000.000,715.000,-15000.000,21.196
16-10-2025 12:44:19.565,-15000.000,713.000,-15000.000,21.198
16-10-2025 12:44:19.645,-15000.000,715.000,-15000.000,21.196
16-10-2025 12:44:19.724,-15000.000,715.000,-15000.000,21.194
16-10-2025 12:44:19.804,-15000.000,716.000,-15000.000,21.197
16-10-2025 12:44:19.882,-15000.000,717.000,-15000.000,21.194
16-10-2025 12:44:19.962,-15000.000,716.000,-15000.000,21.198
16-10-2025 12:44:20.041,-15000.000,716.000,-15000.000,21.195
16-10-2025 12:44:20.121,-15000.000,719.000,-15000.000,21.198
16-10-2025 12:44:20.201,-15000.000,723.000,-15000.000,21.197
16-10-2025 12:44:20.280,-15000.000,723.000,-15000.000,21.198
16-10-2025 12:44:20.375,-15000.000,719.000,-15000.000,21.195
16-10-2025 12:44:20.470,-15000.000,716.000,-15000.000,21.195
16-10-2025 12:44:20.566,-15000.000,717.000,-15000.000,21.198
16-10-2025 12:44:20.677,-15000.000,713.000,-15000.000,21.197
16-10-2025 12:44:20.767,-15000.000,717.000,-15000.000,21.195
16-10-2025 12:44:20.879,-15000.000,717.000,-15000.000,21.198
16-10-2025 12:44:20.987,-15000.000,717.000,-15000.000,21.197
16-10-2025 12:44:21.082,-15000.000,715.000,-15000.000,21.196
16-10-2025 12:44:21.163,-15000.000,712.000,-15000.000,21.195
16-10-2025 12:44:21.242,-15000.000,714.000,-15000.000,21.198
16-10-2025 12:44:21.322,-15000.000,714.000,-15000.000,21.196
16-10-2025 12:44:21.402,-15000.000,714.000,-15000.000,21.195
16-10-2025 12:44:21.482,-15000.000,719.000,-15000.000,21.198
16-10-2025 12:44:21.561,-15000.000,718.000,-15000.000,21.197
16-10-2025 12:44:21.640,-15000.000,721.000,-15000.000,21.197
16-10-2025 12:44:21.736,-15000.000,719.000,-15000.000,21.197
16-10-2025 12:44:21.831,-15000.000,719.000,-15000.000,21.197
16-10-2025 12:44:21.926,-15000.000,719.000,-15000.000,21.196
16-10-2025 12:44:22.006,-15000.000,717.000,-15000.000,21.197
16-10-2025 12:44:22.085,-15000.000,719.000,-15000.000,21.196
16-10-2025 12:44:22.165,-15000.000,722.000,-15000.000,21.197
16-10-2025 12:44:22.245,-15000.000,720.000,-15000.000,21.196
16-10-2025 12:44:22.325,-15000.000,720.000,-15000.000,21.196
16-10-2025 12:44:22.404,-15000.000,723.000,-15000.000,21.197
16-10-2025 12:44:22.483,-15000.000,724.000,-15000.000,21.196
16-10-2025 12:44:22.578,-15000.000,724.000,-15000.000,21.197
16-10-2025 12:44:22.673,-15000.000,722.000,-15000.000,21.196
16-10-2025 12:44:22.768,-15000.000,717.000,-15000.000,21.196
16-10-2025 12:44:22.866,-15000.000,721.000,-15000.000,21.195
16-10-2025 12:44:22.958,-15000.000,717.000,-15000.000,21.196
16-10-2025 12:44:23.037,-15000.000,713.000,-15000.000,21.197
16-10-2025 12:44:23.117,-15000.000,716.000,-15000.000,21.196
16-10-2025 12:44:23.197,-15000.000,718.000,-15000.000,21.196
16-10-2025 12:44:23.276,-15000.000,718.000,-15000.000,21.197
16-10-2025 12:44:23.355,-15000.000,716.000,-15000.000,21.196
16-10-2025 12:44:23.435,-15000.000,715.000,-15000.000,21.198
16-10-2025 12:44:23.514,-15000.000,717.000,-15000.000,21.196
