Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:50:42.282,-15000.000,640.000,-15000.000,21.141
16-10-2025 12:50:42.377,-15000.000,616.000,-15000.000,21.141
16-10-2025 12:50:42.456,-15000.000,613.000,-15000.000,21.142
16-10-2025 12:50:42.536,-15000.000,609.000,-15000.000,21.141
16-10-2025 12:50:42.615,-15000.000,616.000,-15000.000,21.141
16-10-2025 12:50:42.695,-15000.000,688.000,-15000.000,21.141
16-10-2025 12:50:42.788,-15000.000,742.000,-15000.000,21.141
16-10-2025 12:50:42.880,-15000.000,739.000,-15000.000,21.141
16-10-2025 12:50:42.973,-15000.000,735.000,-15000.000,21.141
16-10-2025 12:50:43.054,-15000.000,731.000,-15000.000,21.140
16-10-2025 12:50:43.134,-15000.000,730.000,-15000.000,21.140
16-10-2025 12:50:43.212,-15000.000,732.000,-15000.000,21.140
16-10-2025 12:50:43.291,-15000.000,730.000,-15000.000,21.140
16-10-2025 12:50:43.371,-15000.000,729.000,-15000.000,21.140
16-10-2025 12:50:43.454,-15000.000,728.000,-15000.000,21.141
16-10-2025 12:50:43.531,-15000.000,731.000,-15000.000,21.140
16-10-2025 12:50:43.626,-15000.000,733.000,-15000.000,21.141
16-10-2025 12:50:43.740,-15000.000,732.000,-15000.000,21.141
16-10-2025 12:50:43.847,-15000.000,731.000,-15000.000,21.141
16-10-2025 12:50:43.927,-15000.000,727.000,-15000.000,21.141
16-10-2025 12:50:44.006,-15000.000,727.000,-15000.000,21.141
16-10-2025 12:50:44.086,-15000.000,724.000,-15000.000,21.141
16-10-2025 12:50:44.166,-15000.000,720.000,-15000.000,21.141
16-10-2025 12:50:44.246,-15000.000,727.000,-15000.000,21.141
16-10-2025 12:50:44.326,-15000.000,725.000,-15000.000,21.141
16-10-2025 12:50:44.405,-15000.000,727.000,-15000.000,21.141
16-10-2025 12:50:44.485,-15000.000,725.000,-15000.000,21.141
16-10-2025 12:50:44.579,-15000.000,729.000,-15000.000,21.141
16-10-2025 12:50:44.674,-15000.000,730.000,-15000.000,21.141
16-10-2025 12:50:44.785,-15000.000,728.000,-15000.000,21.142
16-10-2025 12:50:44.865,-15000.000,729.000,-15000.000,21.141
16-10-2025 12:50:44.944,-15000.000,731.000,-15000.000,21.141
16-10-2025 12:50:45.024,-15000.000,731.000,-15000.000,21.141
16-10-2025 12:50:45.103,-15000.000,727.000,-15000.000,21.141
16-10-2025 12:50:45.183,-15000.000,725.000,-15000.000,21.141
16-10-2025 12:50:45.262,-15000.000,727.000,-15000.000,21.141
16-10-2025 12:50:45.341,-15000.000,724.000,-15000.000,21.142
16-10-2025 12:50:45.421,-15000.000,722.000,-15000.000,21.142
16-10-2025 12:50:45.517,-15000.000,722.000,-15000.000,21.141
16-10-2025 12:50:45.611,-15000.000,723.000,-15000.000,21.141
16-10-2025 12:50:45.707,-15000.000,721.000,-15000.000,21.142
16-10-2025 12:50:45.786,-15000.000,723.000,-15000.000,21.142
16-10-2025 12:50:45.868,-15000.000,724.000,-15000.000,21.141
16-10-2025 12:50:45.944,-15000.000,726.000,-15000.000,21.141
16-10-2025 12:50:46.024,-15000.000,723.000,-15000.000,21.141
16-10-2025 12:50:46.103,-15000.000,720.000,-15000.000,21.142
16-10-2025 12:50:46.182,-15000.000,720.000,-15000.000,21.141
16-10-2025 12:50:46.261,-15000.000,722.000,-15000.000,21.142
16-10-2025 12:50:46.340,-15000.000,720.000,-15000.000,21.141
16-10-2025 12:50:46.420,-15000.000,719.000,-15000.000,21.141
16-10-2025 12:50:46.499,-15000.000,722.000,-15000.000,21.141
16-10-2025 12:50:46.579,-15000.000,724.000,-15000.000,21.141
16-10-2025 12:50:46.675,-15000.000,723.000,-15000.000,21.141
16-10-2025 12:50:46.781,-15000.000,722.000,-15000.000,21.141
16-10-2025 12:50:46.890,-15000.000,726.000,-15000.000,21.142
16-10-2025 12:50:47.003,-15000.000,729.000,-15000.000,21.141
16-10-2025 12:50:47.096,-15000.000,728.000,-15000.000,21.141
16-10-2025 12:50:47.175,-15000.000,724.000,-15000.000,21.141
16-10-2025 12:50:47.255,-15000.000,726.000,-15000.000,21.141
16-10-2025 12:50:47.334,-15000.000,731.000,-15000.000,21.141
16-10-2025 12:50:47.414,-15000.000,728.000,-15000.000,21.141
16-10-2025 12:50:47.494,-15000.000,731.000,-15000.000,21.141
16-10-2025 12:50:47.573,-15000.000,729.000,-15000.000,21.141
