Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 11:42:24.741,-15000.000,636.000,-15000.000,21.345
16-10-2025 11:42:24.821,-15000.000,614.000,-15000.000,21.346
16-10-2025 11:42:24.901,-15000.000,610.000,-15000.000,21.346
16-10-2025 11:42:24.981,-15000.000,607.000,-15000.000,21.346
16-10-2025 11:42:25.060,-15000.000,616.000,-15000.000,21.345
16-10-2025 11:42:25.140,-15000.000,685.000,-15000.000,21.345
16-10-2025 11:42:25.235,-15000.000,739.000,-15000.000,21.344
16-10-2025 11:42:25.346,-15000.000,734.000,-15000.000,21.344
16-10-2025 11:42:25.442,-15000.000,729.000,-15000.000,21.344
16-10-2025 11:42:25.521,-15000.000,727.000,-15000.000,21.344
16-10-2025 11:42:25.601,-15000.000,727.000,-15000.000,21.343
16-10-2025 11:42:25.680,-15000.000,729.000,-15000.000,21.344
16-10-2025 11:42:25.760,-15000.000,727.000,-15000.000,21.344
16-10-2025 11:42:25.839,-15000.000,728.000,-15000.000,21.343
16-10-2025 11:42:25.933,-15000.000,726.000,-15000.000,21.343
16-10-2025 11:42:26.026,-15000.000,732.000,-15000.000,21.344
16-10-2025 11:42:26.121,-15000.000,733.000,-15000.000,21.344
16-10-2025 11:42:26.201,-15000.000,732.000,-15000.000,21.344
16-10-2025 11:42:26.281,-15000.000,729.000,-15000.000,21.344
16-10-2025 11:42:26.376,-15000.000,727.000,-15000.000,21.344
16-10-2025 11:42:26.487,-15000.000,725.000,-15000.000,21.345
16-10-2025 11:42:26.582,-15000.000,721.000,-15000.000,21.344
16-10-2025 11:42:26.661,-15000.000,722.000,-15000.000,21.345
16-10-2025 11:42:26.741,-15000.000,726.000,-15000.000,21.344
16-10-2025 11:42:26.821,-15000.000,722.000,-15000.000,21.344
16-10-2025 11:42:26.900,-15000.000,725.000,-15000.000,21.345
16-10-2025 11:42:26.983,-15000.000,722.000,-15000.000,21.344
16-10-2025 11:42:27.057,-15000.000,724.000,-15000.000,21.344
16-10-2025 11:42:27.136,-15000.000,727.000,-15000.000,21.344
16-10-2025 11:42:27.215,-15000.000,726.000,-15000.000,21.345
16-10-2025 11:42:27.294,-15000.000,727.000,-15000.000,21.345
16-10-2025 11:42:27.374,-15000.000,732.000,-15000.000,21.344
16-10-2025 11:42:27.470,-15000.000,734.000,-15000.000,21.345
16-10-2025 11:42:27.548,-15000.000,731.000,-15000.000,21.344
16-10-2025 11:42:27.643,-15000.000,727.000,-15000.000,21.344
16-10-2025 11:42:27.754,-15000.000,728.000,-15000.000,21.344
16-10-2025 11:42:27.833,-15000.000,725.000,-15000.000,21.344
16-10-2025 11:42:27.916,-15000.000,728.000,-15000.000,21.344
16-10-2025 11:42:27.992,-15000.000,725.000,-15000.000,21.343
16-10-2025 11:42:28.071,-15000.000,724.000,-15000.000,21.344
16-10-2025 11:42:28.151,-15000.000,723.000,-15000.000,21.343
16-10-2025 11:42:28.230,-15000.000,728.000,-15000.000,21.343
16-10-2025 11:42:28.313,-15000.000,729.000,-15000.000,21.343
16-10-2025 11:42:28.390,-15000.000,727.000,-15000.000,21.343
16-10-2025 11:42:28.486,-15000.000,722.000,-15000.000,21.343
16-10-2025 11:42:28.596,-15000.000,722.000,-15000.000,21.343
16-10-2025 11:42:28.707,-15000.000,719.000,-15000.000,21.343
16-10-2025 11:42:28.786,-15000.000,724.000,-15000.000,21.343
16-10-2025 11:42:28.866,-15000.000,721.000,-15000.000,21.344
16-10-2025 11:42:28.945,-15000.000,721.000,-15000.000,21.344
16-10-2025 11:42:29.024,-15000.000,722.000,-15000.000,21.344
16-10-2025 11:42:29.103,-15000.000,722.000,-15000.000,21.344
