Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:54:58.953,-15000.000,640.000,-15000.000,21.069
16-10-2025 12:54:59.046,-15000.000,617.000,-15000.000,21.069
16-10-2025 12:54:59.158,-15000.000,613.000,-15000.000,21.069
16-10-2025 12:54:59.254,-15000.000,610.000,-15000.000,21.068
16-10-2025 12:54:59.333,-15000.000,618.000,-15000.000,21.068
16-10-2025 12:54:59.413,-15000.000,689.000,-15000.000,21.068
16-10-2025 12:54:59.492,-15000.000,739.000,-15000.000,21.068
16-10-2025 12:54:59.572,-15000.000,735.000,-15000.000,21.068
16-10-2025 12:54:59.652,-15000.000,730.000,-15000.000,21.068
16-10-2025 12:54:59.731,-15000.000,730.000,-15000.000,21.068
16-10-2025 12:54:59.810,-15000.000,729.000,-15000.000,21.068
16-10-2025 12:54:59.888,-15000.000,728.000,-15000.000,21.068
16-10-2025 12:54:59.969,-15000.000,733.000,-15000.000,21.068
16-10-2025 12:55:00.065,-15000.000,727.000,-15000.000,21.068
16-10-2025 12:55:00.160,-15000.000,727.000,-15000.000,21.068
16-10-2025 12:55:00.240,-15000.000,731.000,-15000.000,21.068
16-10-2025 12:55:00.319,-15000.000,732.000,-15000.000,21.068
16-10-2025 12:55:00.399,-15000.000,732.000,-15000.000,21.068
16-10-2025 12:55:00.479,-15000.000,729.000,-15000.000,21.069
16-10-2025 12:55:00.558,-15000.000,729.000,-15000.000,21.069
16-10-2025 12:55:00.637,-15000.000,728.000,-15000.000,21.068
16-10-2025 12:55:00.716,-15000.000,726.000,-15000.000,21.068
16-10-2025 12:55:00.796,-15000.000,722.000,-15000.000,21.068
16-10-2025 12:55:00.878,-15000.000,726.000,-15000.000,21.068
16-10-2025 12:55:00.971,-15000.000,724.000,-15000.000,21.068
16-10-2025 12:55:01.050,-15000.000,726.000,-15000.000,21.068
16-10-2025 12:55:01.129,-15000.000,727.000,-15000.000,21.069
16-10-2025 12:55:01.219,-15000.000,728.000,-15000.000,21.069
16-10-2025 12:55:01.317,-15000.000,730.000,-15000.000,21.068
16-10-2025 12:55:01.412,-15000.000,731.000,-15000.000,21.069
16-10-2025 12:55:01.491,-15000.000,730.000,-15000.000,21.068
16-10-2025 12:55:01.571,-15000.000,732.000,-15000.000,21.069
16-10-2025 12:55:01.651,-15000.000,733.000,-15000.000,21.068
16-10-2025 12:55:01.730,-15000.000,732.000,-15000.000,21.068
16-10-2025 12:55:01.810,-15000.000,727.000,-15000.000,21.068
16-10-2025 12:55:01.889,-15000.000,725.000,-15000.000,21.068
16-10-2025 12:55:01.969,-15000.000,724.000,-15000.000,21.068
16-10-2025 12:55:02.065,-15000.000,723.000,-15000.000,21.068
16-10-2025 12:55:02.179,-15000.000,724.000,-15000.000,21.068
16-10-2025 12:55:02.254,-15000.000,725.000,-15000.000,21.068
16-10-2025 12:55:02.335,-15000.000,722.000,-15000.000,21.069
16-10-2025 12:55:02.414,-15000.000,727.000,-15000.000,21.069
16-10-2025 12:55:02.494,-15000.000,727.000,-15000.000,21.070
16-10-2025 12:55:02.573,-15000.000,729.000,-15000.000,21.071
16-10-2025 12:55:02.652,-15000.000,725.000,-15000.000,21.072
16-10-2025 12:55:02.732,-15000.000,723.000,-15000.000,21.072
16-10-2025 12:55:02.811,-15000.000,724.000,-15000.000,21.072
16-10-2025 12:55:02.894,-15000.000,728.000,-15000.000,21.072
16-10-2025 12:55:02.985,-15000.000,724.000,-15000.000,21.072
16-10-2025 12:55:03.081,-15000.000,723.000,-15000.000,21.072
16-10-2025 12:55:03.191,-15000.000,722.000,-15000.000,21.073
16-10-2025 12:55:03.271,-15000.000,725.000,-15000.000,21.072
16-10-2025 12:55:03.350,-15000.000,724.000,-15000.000,21.072
16-10-2025 12:55:03.430,-15000.000,722.000,-15000.000,21.072
16-10-2025 12:55:03.510,-15000.000,728.000,-15000.000,21.072
16-10-2025 12:55:03.589,-15000.000,730.000,-15000.000,21.072
16-10-2025 12:55:03.669,-15000.000,726.000,-15000.000,21.072
16-10-2025 12:55:03.748,-15000.000,723.000,-15000.000,21.072
16-10-2025 12:55:03.828,-15000.000,724.000,-15000.000,21.072
16-10-2025 12:55:03.923,-15000.000,725.000,-15000.000,21.072
16-10-2025 12:55:04.035,-15000.000,723.000,-15000.000,21.072
16-10-2025 12:55:04.115,-15000.000,727.000,-15000.000,21.072
16-10-2025 12:55:04.194,-15000.000,728.000,-15000.000,21.073
16-10-2025 12:55:04.273,-15000.000,730.000,-15000.000,21.073
16-10-2025 12:55:04.356,-15000.000,729.000,-15000.000,21.072
16-10-2025 12:55:04.431,-15000.000,729.000,-15000.000,21.072
16-10-2025 12:55:04.510,-15000.000,727.000,-15000.000,21.072
16-10-2025 12:55:04.590,-15000.000,728.000,-15000.000,21.073
16-10-2025 12:55:04.668,-15000.000,728.000,-15000.000,21.073
