Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:13:45.309,-15000.000,639.000,-15000.000,21.312
16-10-2025 12:13:45.405,-15000.000,617.000,-15000.000,21.312
16-10-2025 12:13:45.499,-15000.000,611.000,-15000.000,21.312
16-10-2025 12:13:45.595,-15000.000,609.000,-15000.000,21.312
16-10-2025 12:13:45.674,-15000.000,617.000,-15000.000,21.312
16-10-2025 12:13:45.752,-15000.000,689.000,-15000.000,21.312
16-10-2025 12:13:45.848,-15000.000,740.000,-15000.000,21.312
16-10-2025 12:13:45.927,-15000.000,734.000,-15000.000,21.312
16-10-2025 12:13:46.007,-15000.000,729.000,-15000.000,21.312
16-10-2025 12:13:46.086,-15000.000,732.000,-15000.000,21.312
16-10-2025 12:13:46.169,-15000.000,729.000,-15000.000,21.312
16-10-2025 12:13:46.245,-15000.000,727.000,-15000.000,21.312
16-10-2025 12:13:46.324,-15000.000,724.000,-15000.000,21.312
16-10-2025 12:13:46.403,-15000.000,723.000,-15000.000,21.312
16-10-2025 12:13:46.482,-15000.000,723.000,-15000.000,21.312
16-10-2025 12:13:46.562,-15000.000,727.000,-15000.000,21.312
16-10-2025 12:13:46.657,-15000.000,728.000,-15000.000,21.312
16-10-2025 12:13:46.752,-15000.000,730.000,-15000.000,21.313
16-10-2025 12:13:46.847,-15000.000,726.000,-15000.000,21.314
16-10-2025 12:13:46.927,-15000.000,726.000,-15000.000,21.315
16-10-2025 12:13:47.007,-15000.000,726.000,-15000.000,21.315
16-10-2025 12:13:47.087,-15000.000,725.000,-15000.000,21.317
16-10-2025 12:13:47.167,-15000.000,720.000,-15000.000,21.317
16-10-2025 12:13:47.246,-15000.000,725.000,-15000.000,21.317
16-10-2025 12:13:47.325,-15000.000,726.000,-15000.000,21.317
16-10-2025 12:13:47.405,-15000.000,727.000,-15000.000,21.317
16-10-2025 12:13:47.501,-15000.000,729.000,-15000.000,21.317
16-10-2025 12:13:47.612,-15000.000,727.000,-15000.000,21.317
16-10-2025 12:13:47.707,-15000.000,728.000,-15000.000,21.318
16-10-2025 12:13:47.787,-15000.000,728.000,-15000.000,21.318
16-10-2025 12:13:47.869,-15000.000,729.000,-15000.000,21.318
16-10-2025 12:13:47.945,-15000.000,733.000,-15000.000,21.318
16-10-2025 12:13:48.025,-15000.000,733.000,-15000.000,21.319
16-10-2025 12:13:48.104,-15000.000,731.000,-15000.000,21.318
16-10-2025 12:13:48.183,-15000.000,729.000,-15000.000,21.319
16-10-2025 12:13:48.263,-15000.000,726.000,-15000.000,21.319
16-10-2025 12:13:48.342,-15000.000,727.000,-15000.000,21.319
16-10-2025 12:13:48.422,-15000.000,724.000,-15000.000,21.319
16-10-2025 12:13:48.517,-15000.000,722.000,-15000.000,21.319
16-10-2025 12:13:48.629,-15000.000,723.000,-15000.000,21.318
16-10-2025 12:13:48.708,-15000.000,723.000,-15000.000,21.318
16-10-2025 12:13:48.788,-15000.000,728.000,-15000.000,21.319
