Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 11:39:51.245,-15000.000,639.000,-15000.000,21.276
16-10-2025 11:39:51.339,-15000.000,616.000,-15000.000,21.276
16-10-2025 11:39:51.415,-15000.000,610.000,-15000.000,21.276
16-10-2025 11:39:51.498,-15000.000,610.000,-15000.000,21.276
16-10-2025 11:39:51.574,-15000.000,618.000,-15000.000,21.276
16-10-2025 11:39:51.654,-15000.000,688.000,-15000.000,21.276
16-10-2025 11:39:51.734,-15000.000,740.000,-15000.000,21.276
16-10-2025 11:39:51.813,-15000.000,738.000,-15000.000,21.276
16-10-2025 11:39:51.909,-15000.000,733.000,-15000.000,21.276
16-10-2025 11:39:52.024,-15000.000,729.000,-15000.000,21.276
16-10-2025 11:39:52.099,-15000.000,726.000,-15000.000,21.276
16-10-2025 11:39:52.178,-15000.000,726.000,-15000.000,21.276
16-10-2025 11:39:52.258,-15000.000,727.000,-15000.000,21.276
16-10-2025 11:39:52.341,-15000.000,728.000,-15000.000,21.275
16-10-2025 11:39:52.416,-15000.000,730.000,-15000.000,21.276
16-10-2025 11:39:52.496,-15000.000,738.000,-15000.000,21.276
16-10-2025 11:39:52.575,-15000.000,736.000,-15000.000,21.275
16-10-2025 11:39:52.655,-15000.000,736.000,-15000.000,21.276
16-10-2025 11:39:52.750,-15000.000,730.000,-15000.000,21.276
16-10-2025 11:39:52.863,-15000.000,725.000,-15000.000,21.276
16-10-2025 11:39:52.957,-15000.000,724.000,-15000.000,21.276
16-10-2025 11:39:53.036,-15000.000,721.000,-15000.000,21.276
16-10-2025 11:39:53.115,-15000.000,719.000,-15000.000,21.276
16-10-2025 11:39:53.195,-15000.000,724.000,-15000.000,21.276
16-10-2025 11:39:53.286,-15000.000,720.000,-15000.000,21.276
16-10-2025 11:39:53.382,-15000.000,720.000,-15000.000,21.276
16-10-2025 11:39:53.472,-15000.000,724.000,-15000.000,21.275
16-10-2025 11:39:53.555,-15000.000,724.000,-15000.000,21.276
16-10-2025 11:39:53.634,-15000.000,727.000,-15000.000,21.275
16-10-2025 11:39:53.713,-15000.000,727.000,-15000.000,21.275
16-10-2025 11:39:53.793,-15000.000,727.000,-15000.000,21.275
16-10-2025 11:39:53.876,-15000.000,731.000,-15000.000,21.275
16-10-2025 11:39:53.967,-15000.000,733.000,-15000.000,21.275
16-10-2025 11:39:54.062,-15000.000,730.000,-15000.000,21.275
16-10-2025 11:39:54.158,-15000.000,729.000,-15000.000,21.275
16-10-2025 11:39:54.269,-15000.000,729.000,-15000.000,21.275
16-10-2025 11:39:54.333,-15000.000,727.000,-15000.000,21.275
16-10-2025 11:39:54.412,-15000.000,723.000,-15000.000,21.275
16-10-2025 11:39:54.495,-15000.000,724.000,-15000.000,21.275
16-10-2025 11:39:54.570,-15000.000,724.000,-15000.000,21.275
16-10-2025 11:39:54.649,-15000.000,723.000,-15000.000,21.275
16-10-2025 11:39:54.729,-15000.000,727.000,-15000.000,21.275
16-10-2025 11:39:54.807,-15000.000,730.000,-15000.000,21.275
16-10-2025 11:39:54.886,-15000.000,728.000,-15000.000,21.275
16-10-2025 11:39:54.965,-15000.000,726.000,-15000.000,21.275
16-10-2025 11:39:55.045,-15000.000,724.000,-15000.000,21.275
16-10-2025 11:39:55.125,-15000.000,720.000,-15000.000,21.275
