Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:29:37.848,-15000.000,642.000,-15000.000,21.287
16-10-2025 12:29:37.943,-15000.000,618.000,-15000.000,21.287
16-10-2025 12:29:38.023,-15000.000,615.000,-15000.000,21.287
16-10-2025 12:29:38.102,-15000.000,611.000,-15000.000,21.287
16-10-2025 12:29:38.182,-15000.000,620.000,-15000.000,21.286
16-10-2025 12:29:38.262,-15000.000,692.000,-15000.000,21.285
16-10-2025 12:29:38.341,-15000.000,744.000,-15000.000,21.287
16-10-2025 12:29:38.420,-15000.000,738.000,-15000.000,21.286
16-10-2025 12:29:38.517,-15000.000,730.000,-15000.000,21.286
16-10-2025 12:29:38.628,-15000.000,730.000,-15000.000,21.286
16-10-2025 12:29:38.707,-15000.000,731.000,-15000.000,21.287
16-10-2025 12:29:38.786,-15000.000,730.000,-15000.000,21.287
16-10-2025 12:29:38.869,-15000.000,727.000,-15000.000,21.287
16-10-2025 12:29:38.945,-15000.000,727.000,-15000.000,21.287
16-10-2025 12:29:39.024,-15000.000,725.000,-15000.000,21.287
16-10-2025 12:29:39.104,-15000.000,730.000,-15000.000,21.287
16-10-2025 12:29:39.183,-15000.000,730.000,-15000.000,21.287
16-10-2025 12:29:39.263,-15000.000,731.000,-15000.000,21.287
16-10-2025 12:29:39.342,-15000.000,729.000,-15000.000,21.287
16-10-2025 12:29:39.424,-15000.000,728.000,-15000.000,21.286
16-10-2025 12:29:39.501,-15000.000,728.000,-15000.000,21.287
16-10-2025 12:29:39.595,-15000.000,726.000,-15000.000,21.287
16-10-2025 12:29:39.706,-15000.000,726.000,-15000.000,21.290
16-10-2025 12:29:39.801,-15000.000,728.000,-15000.000,21.290
16-10-2025 12:29:39.880,-15000.000,723.000,-15000.000,21.291
16-10-2025 12:29:39.972,-15000.000,726.000,-15000.000,21.291
16-10-2025 12:29:40.068,-15000.000,728.000,-15000.000,21.291
16-10-2025 12:29:40.160,-15000.000,728.000,-15000.000,21.291
16-10-2025 12:29:40.242,-15000.000,728.000,-15000.000,21.291
16-10-2025 12:29:40.322,-15000.000,731.000,-15000.000,21.292
16-10-2025 12:29:40.401,-15000.000,727.000,-15000.000,21.292
16-10-2025 12:29:40.480,-15000.000,730.000,-15000.000,21.292
16-10-2025 12:29:40.560,-15000.000,727.000,-15000.000,21.292
16-10-2025 12:29:40.639,-15000.000,730.000,-15000.000,21.291
16-10-2025 12:29:40.718,-15000.000,726.000,-15000.000,21.292
16-10-2025 12:29:40.813,-15000.000,723.000,-15000.000,21.292
16-10-2025 12:29:40.893,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:40.989,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:41.069,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:41.148,-15000.000,722.000,-15000.000,21.292
16-10-2025 12:29:41.227,-15000.000,722.000,-15000.000,21.292
16-10-2025 12:29:41.307,-15000.000,726.000,-15000.000,21.292
16-10-2025 12:29:41.386,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:41.465,-15000.000,727.000,-15000.000,21.292
16-10-2025 12:29:41.545,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:41.626,-15000.000,720.000,-15000.000,21.292
16-10-2025 12:29:41.720,-15000.000,720.000,-15000.000,21.292
16-10-2025 12:29:41.816,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:41.879,-15000.000,726.000,-15000.000,21.292
16-10-2025 12:29:41.959,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:42.038,-15000.000,722.000,-15000.000,21.293
16-10-2025 12:29:42.117,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:42.197,-15000.000,726.000,-15000.000,21.292
16-10-2025 12:29:42.280,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:42.355,-15000.000,727.000,-15000.000,21.292
16-10-2025 12:29:42.433,-15000.000,728.000,-15000.000,21.292
16-10-2025 12:29:42.513,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:42.593,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:42.688,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:42.799,-15000.000,726.000,-15000.000,21.292
16-10-2025 12:29:42.895,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:42.975,-15000.000,729.000,-15000.000,21.292
16-10-2025 12:29:43.054,-15000.000,728.000,-15000.000,21.292
16-10-2025 12:29:43.134,-15000.000,731.000,-15000.000,21.292
16-10-2025 12:29:43.212,-15000.000,730.000,-15000.000,21.292
16-10-2025 12:29:43.291,-15000.000,728.000,-15000.000,21.292
16-10-2025 12:29:43.371,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:43.453,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:43.530,-15000.000,724.000,-15000.000,21.292
16-10-2025 12:29:43.608,-15000.000,723.000,-15000.000,21.292
16-10-2025 12:29:43.703,-15000.000,723.000,-15000.000,21.292
16-10-2025 12:29:43.799,-15000.000,725.000,-15000.000,21.291
16-10-2025 12:29:43.914,-15000.000,721.000,-15000.000,21.291
16-10-2025 12:29:43.990,-15000.000,724.000,-15000.000,21.291
16-10-2025 12:29:44.070,-15000.000,723.000,-15000.000,21.291
16-10-2025 12:29:44.150,-15000.000,724.000,-15000.000,21.291
16-10-2025 12:29:44.230,-15000.000,718.000,-15000.000,21.291
16-10-2025 12:29:44.308,-15000.000,719.000,-15000.000,21.291
16-10-2025 12:29:44.388,-15000.000,716.000,-15000.000,21.291
16-10-2025 12:29:44.466,-15000.000,717.000,-15000.000,21.291
16-10-2025 12:29:44.546,-15000.000,718.000,-15000.000,21.291
16-10-2025 12:29:44.641,-15000.000,721.000,-15000.000,21.291
16-10-2025 12:29:44.736,-15000.000,721.000,-15000.000,21.291
16-10-2025 12:29:44.832,-15000.000,722.000,-15000.000,21.291
16-10-2025 12:29:44.911,-15000.000,723.000,-15000.000,21.291
16-10-2025 12:29:44.991,-15000.000,724.000,-15000.000,21.291
16-10-2025 12:29:45.070,-15000.000,725.000,-15000.000,21.291
16-10-2025 12:29:45.150,-15000.000,728.000,-15000.000,21.291
16-10-2025 12:29:45.230,-15000.000,726.000,-15000.000,21.291
16-10-2025 12:29:45.323,-15000.000,723.000,-15000.000,21.291
16-10-2025 12:29:45.416,-15000.000,719.000,-15000.000,21.291
16-10-2025 12:29:45.511,-15000.000,719.000,-15000.000,21.291
16-10-2025 12:29:45.589,-15000.000,718.000,-15000.000,21.464
16-10-2025 12:29:45.668,-15000.000,719.000,-15000.000,21.282
16-10-2025 12:29:45.748,-15000.000,723.000,-15000.000,21.272
16-10-2025 12:29:45.827,-15000.000,725.000,-15000.000,21.302
16-10-2025 12:29:45.921,-15000.000,725.000,-15000.000,21.292
16-10-2025 12:29:46.017,-15000.000,725.000,-15000.000,21.290
16-10-2025 12:29:46.112,-15000.000,721.000,-15000.000,21.288
16-10-2025 12:29:46.192,-15000.000,720.000,-15000.000,21.283
16-10-2025 12:29:46.271,-15000.000,720.000,-15000.000,21.299
16-10-2025 12:29:46.351,-15000.000,721.000,-15000.000,21.278
16-10-2025 12:29:46.431,-15000.000,717.000,-15000.000,21.297
16-10-2025 12:29:46.509,-15000.000,714.000,-15000.000,21.286
16-10-2025 12:29:46.589,-15000.000,712.000,-15000.000,21.286
16-10-2025 12:29:46.668,-15000.000,711.000,-15000.000,21.283
16-10-2025 12:29:46.748,-15000.000,714.000,-15000.000,21.289
16-10-2025 12:29:46.827,-15000.000,718.000,-15000.000,21.288
16-10-2025 12:29:46.923,-15000.000,716.000,-15000.000,21.281
16-10-2025 12:29:47.018,-15000.000,716.000,-15000.000,21.287
16-10-2025 12:29:47.129,-15000.000,715.000,-15000.000,21.285
16-10-2025 12:29:47.209,-15000.000,718.000,-15000.000,21.290
16-10-2025 12:29:47.292,-15000.000,717.000,-15000.000,21.289
16-10-2025 12:29:47.368,-15000.000,722.000,-15000.000,21.287
16-10-2025 12:29:47.448,-15000.000,725.000,-15000.000,21.289
16-10-2025 12:29:47.527,-15000.000,723.000,-15000.000,21.282
16-10-2025 12:29:47.607,-15000.000,720.000,-15000.000,21.289
16-10-2025 12:29:47.686,-15000.000,715.000,-15000.000,21.282
16-10-2025 12:29:47.782,-15000.000,715.000,-15000.000,21.283
16-10-2025 12:29:47.864,-15000.000,719.000,-15000.000,21.283
16-10-2025 12:29:47.972,-15000.000,717.000,-15000.000,21.286
16-10-2025 12:29:48.051,-15000.000,719.000,-15000.000,21.279
16-10-2025 12:29:48.131,-15000.000,719.000,-15000.000,21.286
16-10-2025 12:29:48.210,-15000.000,719.000,-15000.000,21.281
16-10-2025 12:29:48.290,-15000.000,718.000,-15000.000,21.285
16-10-2025 12:29:48.369,-15000.000,718.000,-15000.000,21.282
16-10-2025 12:29:48.453,-15000.000,718.000,-15000.000,21.281
16-10-2025 12:29:48.527,-15000.000,720.000,-15000.000,21.282
16-10-2025 12:29:48.606,-15000.000,723.000,-15000.000,21.286
16-10-2025 12:29:48.686,-15000.000,723.000,-15000.000,21.282
16-10-2025 12:29:48.766,-15000.000,721.000,-15000.000,21.285
16-10-2025 12:29:48.863,-15000.000,721.000,-15000.000,21.286
16-10-2025 12:29:48.972,-15000.000,721.000,-15000.000,21.286
16-10-2025 12:29:49.052,-15000.000,720.000,-15000.000,21.283
16-10-2025 12:29:49.131,-15000.000,718.000,-15000.000,21.287
16-10-2025 12:29:49.210,-15000.000,723.000,-15000.000,21.282
16-10-2025 12:29:49.290,-15000.000,720.000,-15000.000,21.287
16-10-2025 12:29:49.370,-15000.000,723.000,-15000.000,21.282
16-10-2025 12:29:49.449,-15000.000,721.000,-15000.000,21.286
16-10-2025 12:29:49.528,-15000.000,722.000,-15000.000,21.282
16-10-2025 12:29:49.608,-15000.000,721.000,-15000.000,21.286
16-10-2025 12:29:49.704,-15000.000,718.000,-15000.000,21.282
16-10-2025 12:29:49.815,-15000.000,717.000,-15000.000,21.283
16-10-2025 12:29:49.911,-15000.000,718.000,-15000.000,21.284
16-10-2025 12:29:49.990,-15000.000,717.000,-15000.000,21.283
16-10-2025 12:29:50.070,-15000.000,719.000,-15000.000,21.286
16-10-2025 12:29:50.150,-15000.000,719.000,-15000.000,21.282
16-10-2025 12:29:50.229,-15000.000,722.000,-15000.000,21.286
16-10-2025 12:29:50.307,-15000.000,722.000,-15000.000,21.286
16-10-2025 12:29:50.387,-15000.000,717.000,-15000.000,21.283
16-10-2025 12:29:50.466,-15000.000,713.000,-15000.000,21.286
16-10-2025 12:29:50.545,-15000.000,720.000,-15000.000,21.283
16-10-2025 12:29:50.625,-15000.000,714.000,-15000.000,21.286
16-10-2025 12:29:50.720,-15000.000,714.000,-15000.000,21.284
16-10-2025 12:29:50.815,-15000.000,716.000,-15000.000,21.283
