Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:43:07.090,-15000.000,641.000,-15000.000,21.233
16-10-2025 12:43:07.181,-15000.000,617.000,-15000.000,21.233
16-10-2025 12:43:07.261,-15000.000,612.000,-15000.000,21.233
16-10-2025 12:43:07.340,-15000.000,610.000,-15000.000,21.233
16-10-2025 12:43:07.423,-15000.000,619.000,-15000.000,21.233
16-10-2025 12:43:07.499,-15000.000,690.000,-15000.000,21.233
16-10-2025 12:43:07.594,-15000.000,739.000,-15000.000,21.233
16-10-2025 12:43:07.689,-15000.000,738.000,-15000.000,21.233
16-10-2025 12:43:07.769,-15000.000,736.000,-15000.000,21.233
16-10-2025 12:43:07.848,-15000.000,733.000,-15000.000,21.233
16-10-2025 12:43:07.927,-15000.000,728.000,-15000.000,21.233
16-10-2025 12:43:08.007,-15000.000,726.000,-15000.000,21.233
16-10-2025 12:43:08.107,-15000.000,727.000,-15000.000,21.233
16-10-2025 12:43:08.200,-15000.000,726.000,-15000.000,21.233
16-10-2025 12:43:08.287,-15000.000,728.000,-15000.000,21.233
16-10-2025 12:43:08.369,-15000.000,732.000,-15000.000,21.233
16-10-2025 12:43:08.448,-15000.000,730.000,-15000.000,21.233
16-10-2025 12:43:08.528,-15000.000,728.000,-15000.000,21.233
16-10-2025 12:43:08.607,-15000.000,729.000,-15000.000,21.233
16-10-2025 12:43:08.686,-15000.000,730.000,-15000.000,21.233
16-10-2025 12:43:08.782,-15000.000,728.000,-15000.000,21.233
16-10-2025 12:43:08.878,-15000.000,726.000,-15000.000,21.234
16-10-2025 12:43:08.973,-15000.000,723.000,-15000.000,21.235
16-10-2025 12:43:09.053,-15000.000,724.000,-15000.000,21.235
16-10-2025 12:43:09.132,-15000.000,725.000,-15000.000,21.235
16-10-2025 12:43:09.212,-15000.000,726.000,-15000.000,21.235
16-10-2025 12:43:09.291,-15000.000,726.000,-15000.000,21.235
16-10-2025 12:43:09.371,-15000.000,728.000,-15000.000,21.235
16-10-2025 12:43:09.451,-15000.000,730.000,-15000.000,21.235
16-10-2025 12:43:09.531,-15000.000,732.000,-15000.000,21.235
16-10-2025 12:43:09.626,-15000.000,730.000,-15000.000,21.236
16-10-2025 12:43:09.738,-15000.000,731.000,-15000.000,21.236
16-10-2025 12:43:09.817,-15000.000,728.000,-15000.000,21.236
16-10-2025 12:43:09.896,-15000.000,726.000,-15000.000,21.236
16-10-2025 12:43:09.976,-15000.000,721.000,-15000.000,21.237
16-10-2025 12:43:10.056,-15000.000,722.000,-15000.000,21.236
16-10-2025 12:43:10.136,-15000.000,722.000,-15000.000,21.236
16-10-2025 12:43:10.216,-15000.000,723.000,-15000.000,21.236
16-10-2025 12:43:10.295,-15000.000,718.000,-15000.000,21.236
16-10-2025 12:43:10.390,-15000.000,722.000,-15000.000,21.236
16-10-2025 12:43:10.486,-15000.000,721.000,-15000.000,21.236
16-10-2025 12:43:10.581,-15000.000,728.000,-15000.000,21.236
16-10-2025 12:43:10.660,-15000.000,728.000,-15000.000,21.236
16-10-2025 12:43:10.739,-15000.000,727.000,-15000.000,21.236
16-10-2025 12:43:10.819,-15000.000,724.000,-15000.000,21.236
16-10-2025 12:43:10.898,-15000.000,722.000,-15000.000,21.236
