Time,Temperature (°C),Peak (line),Measurement Rate(Hz),Distance (mm)
16-10-2025 12:45:58.366,-15000.000,641.000,-15000.000,21.207
16-10-2025 12:45:58.462,-15000.000,619.000,-15000.000,21.207
16-10-2025 12:45:58.540,-15000.000,615.000,-15000.000,21.207
16-10-2025 12:45:58.620,-15000.000,612.000,-15000.000,21.207
16-10-2025 12:45:58.700,-15000.000,620.000,-15000.000,21.207
16-10-2025 12:45:58.779,-15000.000,690.000,-15000.000,21.207
16-10-2025 12:45:58.858,-15000.000,744.000,-15000.000,21.207
16-10-2025 12:45:58.957,-15000.000,738.000,-15000.000,21.207
16-10-2025 12:45:59.049,-15000.000,734.000,-15000.000,21.207
16-10-2025 12:45:59.144,-15000.000,736.000,-15000.000,21.207
16-10-2025 12:45:59.224,-15000.000,732.000,-15000.000,21.207
16-10-2025 12:45:59.303,-15000.000,733.000,-15000.000,21.207
16-10-2025 12:45:59.383,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:45:59.462,-15000.000,730.000,-15000.000,21.207
16-10-2025 12:45:59.542,-15000.000,727.000,-15000.000,21.207
16-10-2025 12:45:59.621,-15000.000,731.000,-15000.000,21.207
16-10-2025 12:45:59.701,-15000.000,731.000,-15000.000,21.207
16-10-2025 12:45:59.780,-15000.000,730.000,-15000.000,21.207
16-10-2025 12:45:59.863,-15000.000,730.000,-15000.000,21.207
16-10-2025 12:45:59.955,-15000.000,727.000,-15000.000,21.207
16-10-2025 12:46:00.034,-15000.000,724.000,-15000.000,21.207
16-10-2025 12:46:00.098,-15000.000,724.000,-15000.000,21.207
16-10-2025 12:46:00.177,-15000.000,722.000,-15000.000,21.207
16-10-2025 12:46:00.257,-15000.000,725.000,-15000.000,21.207
16-10-2025 12:46:00.335,-15000.000,724.000,-15000.000,21.207
16-10-2025 12:46:00.415,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:46:00.494,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:46:00.573,-15000.000,729.000,-15000.000,21.207
16-10-2025 12:46:00.652,-15000.000,729.000,-15000.000,21.207
16-10-2025 12:46:00.731,-15000.000,733.000,-15000.000,21.207
16-10-2025 12:46:00.811,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:46:00.906,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:46:00.986,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:46:01.080,-15000.000,726.000,-15000.000,21.207
16-10-2025 12:46:01.191,-15000.000,721.000,-15000.000,21.207
16-10-2025 12:46:01.271,-15000.000,722.000,-15000.000,21.207
16-10-2025 12:46:01.350,-15000.000,722.000,-15000.000,21.207
16-10-2025 12:46:01.429,-15000.000,722.000,-15000.000,21.207
16-10-2025 12:46:01.509,-15000.000,723.000,-15000.000,21.207
16-10-2025 12:46:01.589,-15000.000,725.000,-15000.000,21.207
16-10-2025 12:46:01.670,-15000.000,722.000,-15000.000,21.207
16-10-2025 12:46:01.748,-15000.000,726.000,-15000.000,21.207
16-10-2025 12:46:01.827,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:46:01.925,-15000.000,728.000,-15000.000,21.207
16-10-2025 12:46:02.000,-15000.000,727.000,-15000.000,21.207
16-10-2025 12:46:02.080,-15000.000,724.000,-15000.000,21.207
16-10-2025 12:46:02.191,-15000.000,723.000,-15000.000,21.206
16-10-2025 12:46:02.270,-15000.000,726.000,-15000.000,21.207
16-10-2025 12:46:02.350,-15000.000,725.000,-15000.000,21.207
16-10-2025 12:46:02.429,-15000.000,723.000,-15000.000,21.206
16-10-2025 12:46:02.509,-15000.000,723.000,-15000.000,21.206
16-10-2025 12:46:02.588,-15000.000,724.000,-15000.000,21.206
16-10-2025 12:46:02.670,-15000.000,722.000,-15000.000,21.207
16-10-2025 12:46:02.746,-15000.000,719.000,-15000.000,21.207
16-10-2025 12:46:02.826,-15000.000,720.000,-15000.000,21.207
16-10-2025 12:46:02.905,-15000.000,727.000,-15000.000,21.207
16-10-2025 12:46:02.985,-15000.000,726.000,-15000.000,21.207
16-10-2025 12:46:03.080,-15000.000,723.000,-15000.000,21.207
16-10-2025 12:46:03.174,-15000.000,724.000,-15000.000,21.207
16-10-2025 12:46:03.269,-15000.000,722.000,-15000.000,21.207
16-10-2025 12:46:03.349,-15000.000,725.000,-15000.000,21.207
16-10-2025 12:46:03.428,-15000.000,724.000,-15000.000,21.207
