Time,Channel A
(ms),(V)

-0.20020833,-0.00061037
-0.19988833,-0.00061037
-0.19956833,-0.00061037
-0.19924833,-0.00061037
-0.19892833,-0.00061037
-0.19860833,-0.00061037
-0.19828833,-0.00061037
-0.19796833,-0.00061037
-0.19764833,-0.00061037
-0.19732833,-0.00061037
-0.19700833,-0.00061037
-0.19668833,-0.00061037
-0.19636833,-0.00061037
-0.19604833,-0.00061037
-0.19572833,-0.00061037
-0.19540833,-0.00061037
-0.19508833,-0.00061037
-0.19476833,-0.00061037
-0.19444833,-0.00061037
-0.19412833,-0.00061037
-0.19380833,-0.00061037
-0.19348833,-0.00061037
-0.19316833,-0.00061037
-0.19284833,-0.00061037
-0.19252833,-0.00061037
-0.19220833,-0.00061037
-0.19188833,-0.00061037
-0.19156833,-0.00061037
-0.19124833,-0.00061037
-0.19092833,-0.00061037
-0.19060833,-0.00061037
-0.19028833,-0.00061037
-0.18996833,-0.00061037
-0.18964833,-0.00061037
-0.18932833,-0.00061037
-0.18900833,-0.00061037
-0.18868833,-0.00061037
-0.18836833,-0.00061037
-0.18804833,-0.00061037
-0.18772833,-0.00061037
-0.18740833,-0.00061037
-0.18708833,-0.00061037
-0.18676833,-0.00061037
-0.18644833,-0.00061037
-0.18612833,-0.00061037
-0.18580833,-0.00061037
-0.18548833,-0.00061037
-0.18516833,-0.00061037
-0.18484833,-0.00061037
-0.18452833,-0.00061037
-0.18420833,-0.00061037
-0.18388833,-0.00061037
-0.18356833,-0.00061037
-0.18324833,-0.00061037
-0.18292833,-0.00061037
-0.18260833,-0.00061037
-0.18228833,-0.00061037
-0.18196833,-0.00061037
-0.18164833,-0.00061037
-0.18132833,-0.00061037
-0.18100833,-0.00061037
-0.18068833,-0.00061037
-0.18036833,-0.00061037
-0.18004833,-0.00061037
-0.17972833,-0.00061037
-0.17940833,-0.00061037
-0.17908833,-0.00061037
-0.17876833,-0.00061037
-0.17844833,-0.00061037
-0.17812833,-0.00061037
-0.17780833,-0.00061037
-0.17748833,-0.00061037
-0.17716833,-0.00061037
-0.17684833,-0.00061037
-0.17652833,-0.00061037
-0.17620833,-0.00061037
-0.17588833,-0.00061037
-0.17556833,-0.00061037
-0.17524833,-0.00061037
-0.17492833,-0.00061037
-0.17460833,-0.00061037
-0.17428833,-0.00061037
-0.17396833,-0.00061037
-0.17364833,-0.00061037
-0.17332833,-0.00061037
-0.17300833,-0.00061037
-0.17268833,-0.00061037
-0.17236833,-0.00061037
-0.17204833,-0.00061037
-0.17172833,-0.00061037
-0.17140833,-0.00061037
-0.17108833,-0.00061037
-0.17076833,-0.00061037
-0.17044833,-0.00061037
-0.17012833,-0.00061037
-0.16980833,-0.00061037
-0.16948833,-0.00061037
-0.16916833,-0.00061037
-0.16884833,-0.00061037
-0.16852833,-0.00061037
-0.16820833,-0.00061037
-0.16788833,-0.00061037
-0.16756833,-0.00061037
-0.16724833,-0.00061037
-0.16692833,-0.00061037
-0.16660833,-0.00061037
-0.16628833,-0.00061037
-0.16596833,-0.00061037
-0.16564833,-0.00061037
-0.16532833,-0.00061037
