0.1, 13.6
0.13,	34.4
0.18,	29.2
0.23,	26.6
0.3,	29.2
0.38,	25.2
0.5,	22.6
0.65,	24.6
0.85,	25.3
1.11,	23.7
1.44,	22.1
1, 21.3
2, 20.5
5, 17.8
10, 13.8
