0.6648,	-201
0.8642,-129
1.1235,	-77.4
1.4605,	-40.5
1.8986,	-15.4
2.4682,	0
3.2087,	6.92
4.1713,	12.1
5.4227,	14.1
7.0495,	14.5
9.1644,	13.7
