Time,Channel A
(ms),(V)

-0.00017800,0.91921750
0.00046200,1.18869600
0.00110200,1.45817400
0.00174200,1.63792800
0.00238200,1.81768200
0.00302200,2.08716100
0.00366200,2.26691500
0.00430200,2.53639300
0.00494200,2.71614700
0.00558200,2.98562600
0.00622200,3.16538000
0.00686200,3.43485800
0.00750200,3.61461200
0.00814200,3.79436600
0.00878200,3.97381500
0.00942200,4.15356900
0.01006200,4.33332300
0.01070200,4.51307700
0.01134200,4.69252600
0.01198200,4.87228000
0.01262200,5.05203400
0.01326200,5.23178800
0.01390200,5.32151300
0.01454200,5.50126600
0.01518200,5.59099100
0.01582200,5.77074500
0.01646200,5.86077500
0.01710200,6.04022400
0.01774200,6.13025300
0.01838200,6.21997700
0.01902200,6.39973200
0.01966200,6.39973200
0.02030200,6.48945600
0.02094200,6.57948500
0.02158200,6.66921000
0.02222200,6.75893400
0.02286200,6.84896400
0.02350200,6.84896400
0.02414200,6.84896400
0.02478200,6.93868800
0.02542200,6.93868800
0.02606200,6.93868800
0.02670200,6.93868800
0.02734200,6.93868800
0.02798200,6.93868800
0.02862200,6.93868800
0.02926200,6.93868800
0.02990200,6.84896400
0.03054200,6.84896400
0.03118200,6.75893400
0.03182200,6.75893400
0.03246200,6.66921000
0.03310200,6.66921000
0.03374200,6.48945600
0.03438200,6.48945600
0.03502200,6.39973200
0.03566200,6.31000700
0.03630200,6.13025300
0.03694200,6.04022400
0.03758200,5.95049900
0.03822200,5.86077500
0.03886200,5.68102100
0.03950200,5.59099100
0.04014200,5.41154200
0.04078200,5.32151300
0.04142200,5.14175800
0.04206200,4.96231000
0.04270200,4.78255600
0.04334200,4.69252600
0.04398200,4.51307700
0.04462200,4.33332300
0.04526200,4.15356900
0.04590200,3.97381500
0.04654200,3.79436600
0.04718200,3.52458300
0.04782200,3.43485800
0.04846200,3.16538000
0.04910200,2.98562600
0.04974200,2.71614700
0.05038200,2.53639300
0.05102200,2.35663900
0.05166200,2.17719100
0.05230200,1.90740700
0.05294200,1.72795800
0.05358200,1.45817400
0.05422200,1.27872600
0.05486200,1.00894200
0.05550200,0.82949310
0.05614200,0.56001470
0.05678200,0.38056580
0.05742200,0.20081180
0.05806200,-0.06866664
0.05870200,-0.33814510
0.05934200,-0.51789910
0.05998200,-0.69765310
0.06062200,-0.96713160
0.06126200,-1.14688600
0.06190200,-1.41636400
0.06254200,-1.59611800
0.06318200,-1.86559700
0.06382200,-2.04535100
0.06446200,-2.22510500
0.06510200,-2.49458300
0.06574200,-2.67433700
0.06638200,-2.85378600
0.06702200,-3.03354000
0.06766200,-3.21329400
0.06830200,-3.39304800
0.06894200,-3.57249700
0.06958200,-3.84228000
0.07022200,-3.93200500
0.07086200,-4.11175900
0.07150200,-4.29151300
0.07214200,-4.47096200
0.07278200,-4.65071600
0.07342200,-4.83047000
0.07406200,-5.01022400
0.07470200,-5.09994800
0.07534200,-5.18997800
0.07598200,-5.36942700
0.07662200,-5.45945600
0.07726200,-5.54918100
0.07790200,-5.72893500
0.07854200,-5.81865900
0.07918200,-5.90868900
