Frequency,Channel A
(kHz),(dBu)

25.36773682,-74.06865000
25.55847168,-72.91711000
25.74920654,-69.03740000
25.93994141,-70.22941000
26.13067627,-71.63074000
26.32141113,-71.97983000
26.51214600,-69.53352000
26.70288086,-69.27337000
26.89361572,-75.69360000
27.08435059,-88.16628000
27.27508545,-87.26121000
27.46582031,-78.07944000
27.65655518,-73.92149000
27.84729004,-71.91380000
28.03802490,-74.99585000
28.22875977,-77.45966000
28.41949463,-81.00298000
28.61022949,-77.75195000
28.80096436,-70.61329000
28.99169922,-69.39563000
29.18243408,-71.88975000
29.37316895,-72.76612000
29.56390381,-66.74357000
29.75463867,-67.39507000
29.94537354,-70.59186000
30.13610840,-71.24718000
30.32684326,-75.32531000
30.51757813,-83.73575000
30.70831299,-73.02483000
30.89904785,-75.65538000
31.08978271,-77.24150000
31.28051758,-77.58743000
31.47125244,-75.71864000
31.66198730,-68.70249000
31.85272217,-70.46297000
32.04345703,-73.42602000
32.23419189,-72.09356000
32.42492676,-76.22612000
32.61566162,-80.43610000
32.80639648,-80.77368000
32.99713135,-77.30206000
33.18786621,-93.44875000
33.37860107,-70.64039000
33.56933594,-71.16069000
33.76007080,-74.18535000
33.95080566,-70.73714000
34.14154053,-74.52010000
34.33227539,-84.85452000
34.52301025,-80.39132000
34.71374512,-74.09169000
34.90447998,-74.93473000
35.09521484,-74.23523000
35.28594971,-75.39444000
35.47668457,-75.55314000
35.66741943,-70.47211000
35.85815430,-69.22036000
36.04888916,-73.29092000
36.23962402,-76.92444000
36.43035889,-72.54975000
36.62109375,-69.36784000
36.81182861,-68.42244000
37.00256348,-67.44239000
37.19329834,-67.21930000
37.38403320,-69.30350000
37.57476807,-77.91937000
37.76550293,-85.32655000
37.95623779,-88.38242000
38.14697266,-78.34960000
38.33770752,-73.06672000
38.52844238,-74.45718000
38.71917725,-85.26299000
38.90991211,-71.74310000
39.10064697,-70.61783000
39.29138184,-72.46361000
39.48211670,-74.12366000
39.67285156,-73.90506000
39.86358643,-76.94655000
40.05432129,-70.24743000
40.24505615,-68.72582000
40.43579102,-74.24532000
40.62652588,-83.37227000
40.81726074,-78.36868000
41.00799561,-71.65374000
41.19873047,-69.97252000
41.38946533,-71.40792000
41.58020020,-77.64732000
41.77093506,-83.59696000
41.96166992,-75.99770000
42.15240479,-83.97612000
42.34313965,-90.40825000
42.53387451,-77.58898000
42.72460938,-71.92475000
42.91534424,-73.24129000
43.10607910,-73.26488000
43.29681396,-69.10339000
43.48754883,-68.78239000
43.67828369,-75.73177000
43.86901855,-77.64021000
44.05975342,-75.81330000
44.25048828,-78.11497000
44.44122314,-74.62971000
44.63195801,-77.99476000
44.82269287,-75.18976000
45.01342773,-74.60966000
45.20416260,-81.66805000
45.39489746,-87.52553000
45.58563232,-79.23604000
45.77636719,-80.34652000
45.96710205,-72.98915000
46.15783691,-69.06760000
46.34857178,-70.38740000
46.53930664,-72.90162000
46.73004150,-71.79423000
46.92077637,-69.48830000
47.11151123,-71.15515000
47.30224609,-76.22530000
47.49298096,-77.77884000
47.68371582,-77.78773000
47.87445068,-81.86588000
48.06518555,-92.12076000
48.25592041,-76.34984000
48.44665527,-71.16245000
48.63739014,-73.19289000
48.82812500,-81.67038000
49.01885986,-89.83783000
49.20959473,-84.77361000
49.40032959,-75.53873000
49.59106445,-71.40011000
49.78179932,-72.76296000
49.97253418,-80.08468000
50.16326904,-79.54234000
50.35400391,-84.94109000
50.54473877,-75.98347000
50.73547363,-81.41755000
50.92620850,-123.06590000
51.11694336,-81.36521000
51.30767822,-74.33223000
51.49841309,-84.47434000
51.68914795,-69.84471000
51.87988281,-66.13638000
52.07061768,-68.74843000
52.26135254,-79.26238000
52.45208740,-80.88835000
52.64282227,-77.98685000
52.83355713,-77.80814000
53.02429199,-75.61629000
53.21502686,-82.44862000
53.40576172,-93.19808000
53.59649658,-81.58413000
53.78723145,-74.45547000
53.97796631,-71.58728000
54.16870117,-74.13787000
54.35943604,-84.79038000
54.55017090,-79.94784000
54.74090576,-80.04230000
54.93164063,-89.07150000
55.12237549,-74.77524000
55.31311035,-70.81217000
55.50384521,-70.68475000
55.69458008,-70.94768000
55.88531494,-72.42200000
56.07604980,-81.13799000
56.26678467,-80.77842000
56.45751953,-75.23605000
56.64825439,-74.05853000
56.83898926,-77.46579000
57.02972412,-88.65375000
57.22045898,-75.82106000
57.41119385,-74.47572000
57.60192871,-75.59170000
