Time,Channel A
(ms),(V)

-0.00045400,0.96017340
0.00018600,0.99630730
0.00082600,1.01437400
0.00146600,1.03244100
0.00210600,1.03244100
0.00274600,1.06863600
0.00338600,1.08670300
0.00402600,1.10477000
0.00466600,1.10477000
0.00530600,1.12283700
0.00594600,1.14090400
0.00658600,1.15897100
0.00722600,1.17709900
0.00786600,1.17709900
0.00850600,1.21323300
0.00914600,1.21323300
0.00978600,1.23130000
0.01042600,1.24936700
0.01106600,1.24936700
0.01170600,1.24936700
0.01234600,1.26743400
0.01298600,1.26743400
0.01362600,1.28556200
0.01426600,1.28556200
0.01490600,1.28556200
0.01554600,1.30362900
0.01618600,1.30362900
0.01682600,1.30362900
0.01746600,1.30362900
0.01810600,1.30362900
0.01874600,1.30362900
0.01938600,1.30362900
0.02002600,1.30362900
0.02066600,1.30362900
0.02130600,1.30362900
0.02194600,1.30362900
0.02258600,1.28556200
0.02322600,1.28556200
0.02386600,1.28556200
0.02450600,1.28556200
0.02514600,1.26743400
0.02578600,1.24936700
0.02642600,1.24936700
0.02706600,1.23130000
0.02770600,1.23130000
0.02834600,1.21323300
0.02898600,1.21323300
0.02962600,1.17709900
0.03026600,1.17709900
0.03090600,1.15897100
0.03154600,1.14090400
0.03218600,1.12283700
0.03282600,1.10477000
0.03346600,1.08670300
0.03410600,1.06863600
0.03474600,1.05050800
0.03538600,1.03244100
0.03602600,1.01437400
0.03666600,0.99630730
0.03730600,0.96017340
0.03794600,0.96017340
0.03858600,0.92397840
0.03922600,0.88784450
0.03986600,0.88784450
0.04050600,0.85171060
0.04114600,0.83364360
0.04178600,0.79744860
0.04242600,0.77938170
0.04306600,0.74324780
0.04370600,0.72518080
0.04434600,0.70711390
0.04498600,0.67091890
0.04562600,0.65285190
0.04626600,0.61671810
0.04690600,0.59865110
0.04754600,0.56245610
0.04818600,0.52632220
0.04882600,0.52632220
0.04946600,0.49018830
0.05010600,0.45399340
0.05074600,0.43592640
0.05138600,0.39979250
0.05202600,0.38172550
0.05266600,0.34553060
0.05330600,0.30939670
0.05394600,0.29132970
0.05458600,0.27326270
0.05522600,0.23706780
0.05586600,0.20093390
0.05650600,0.18286690
0.05714600,0.16480000
0.05778600,0.12866600
0.05842600,0.09253212
0.05906600,0.07446516
0.05970600,0.05639821
0.06034600,0.02026429
0.06098600,0.00213630
0.06162600,-0.01593066
0.06226600,-0.05206458
0.06290600,-0.07013153
0.06354600,-0.08819849
0.06418600,-0.12439340
0.06482600,-0.14246040
0.06546600,-0.16052740
0.06610600,-0.17859430
0.06674600,-0.19666130
0.06738600,-0.21472820
0.06802600,-0.23285620
0.06866600,-0.26899010
0.06930600,-0.26899010
0.06994600,-0.26899010
0.07058600,-0.30512400
0.07122600,-0.32319100
0.07186600,-0.32319100
0.07250600,-0.34131900
0.07314600,-0.35938600
0.07378600,-0.37745290
0.07442600,-0.39551990
0.07506600,-0.39551990
0.07570600,-0.41358690
0.07634600,-0.41358690
0.07698600,-0.41358690
0.07762600,-0.43165380
0.07826600,-0.44978180
0.07890600,-0.44978180
0.07954600,-0.44978180
