Time,Channel A
(ms),(V)

-0.00107400,0.38056580
0.00020600,1.09897100
0.00148600,1.63792800
0.00276600,2.17719100
0.00404600,2.80587200
0.00532600,3.25510400
0.00660600,3.79436600
0.00788600,4.33332300
0.00916600,4.78255600
0.01044600,5.23178800
0.01172600,5.68102100
0.01300600,6.13025300
0.01428600,6.48945600
0.01556600,6.75893400
0.01684600,7.11844300
0.01812600,7.29819600
0.01940600,7.56767500
0.02068600,7.74742900
0.02196600,7.92718300
0.02324600,8.10663100
0.02452600,8.19666100
0.02580600,8.19666100
0.02708600,8.28638600
0.02836600,8.28638600
0.02964600,8.19666100
0.03092600,8.19666100
0.03220600,8.10663100
0.03348600,7.92718300
0.03476600,7.74742900
0.03604600,7.56767500
0.03732600,7.29819600
0.03860600,7.02871800
0.03988600,6.75893400
0.04116600,6.48945600
0.04244600,6.13025300
0.04372600,5.77074500
0.04500600,5.50126600
0.04628600,5.14175800
0.04756600,4.69252600
0.04884600,4.33332300
0.05012600,3.97381500
0.05140600,3.52458300
0.05268600,3.16538000
0.05396600,2.71614700
0.05524600,2.26691500
0.05652600,1.90740700
0.05780600,1.45817400
0.05908600,1.00894200
0.06036600,0.64973910
0.06164600,0.29053620
0.06292600,-0.15869620
0.06420600,-0.51789910
0.06548600,-0.87740710
0.06676600,-1.23661000
0.06804600,-1.50608800
0.06932600,-1.86559700
0.07060600,-2.13507500
0.07188600,-2.40455300
0.07316600,-2.58430700
0.07444600,-2.85378600
0.07572600,-3.12356900
0.07700600,-3.30301800
0.07828600,-3.48277200
0.07956600,-3.57249700
0.08084600,-3.75225100
0.08212600,-3.84228000
0.08340600,-3.93200500
0.08468600,-3.93200500
0.08596600,-4.02172900
0.08724600,-4.02172900
0.08852600,-3.93200500
0.08980600,-4.02172900
0.09108600,-3.93200500
0.09236600,-3.93200500
0.09364600,-3.84228000
0.09492600,-3.66252600
0.09620600,-3.66252600
0.09748600,-3.48277200
0.09876600,-3.39304800
0.10004600,-3.21329400
0.10132600,-3.12356900
0.10260600,-2.94381500
0.10388600,-2.76406100
0.10516600,-2.58430700
0.10644600,-2.49458300
0.10772600,-2.31482900
0.10900600,-2.13507500
0.11028600,-1.95532100
0.11156600,-1.77587200
0.11284600,-1.59611800
0.11412600,-1.41636400
0.11540600,-1.32664000
0.11668600,-1.14688600
0.11796600,-1.05716100
0.11924600,-0.87740710
0.12052600,-0.69765310
0.12180600,-0.60792870
0.12308600,-0.51789910
0.12436600,-0.42817470
0.12564600,-0.42817470
0.12692600,-0.33814510
0.12820600,-0.24842070
0.12948600,-0.24842070
0.13076600,-0.15869620
0.13204600,-0.15869620
0.13332600,-0.15869620
0.13460600,-0.15869620
0.13588600,-0.15869620
0.13716600,-0.15869620
0.13844600,-0.24842070
0.13972600,-0.33814510
0.14100600,-0.33814510
0.14228600,-0.42817470
0.14356600,-0.51789910
0.14484600,-0.51789910
0.14612600,-0.69765310
0.14740600,-0.69765310
0.14868600,-0.78737750
0.14996600,-0.87740710
0.15124600,-1.05716100
0.15252600,-1.05716100
0.15380600,-1.23661000
