Time,Channel A
(ms),(V)

-0.00036000,0.90502640
0.00028000,0.99490340
0.00092000,1.08493300
0.00156000,1.12994800
0.00220000,1.21982500
0.00284000,1.26484000
0.00348000,1.35486900
0.00412000,1.44474600
0.00476000,1.48976100
0.00540000,1.57979100
0.00604000,1.66966800
0.00668000,1.75969700
0.00732000,1.80471200
0.00796000,1.89458900
0.00860000,1.93960400
0.00924000,2.02963400
0.00988000,2.11951000
0.01052000,2.16452500
0.01116000,2.20954000
0.01180000,2.29941700
0.01244000,2.34443200
0.01308000,2.43446200
0.01372000,2.47947600
0.01436000,2.52433800
0.01500000,2.61436800
0.01564000,2.65938300
0.01628000,2.70439800
0.01692000,2.79427500
0.01756000,2.83928900
0.01820000,2.88430400
0.01884000,2.97418100
0.01948000,3.01919600
0.02012000,3.06421100
0.02076000,3.10922600
0.02140000,3.15424100
0.02204000,3.19910300
0.02268000,3.24411700
0.02332000,3.28913200
0.02396000,3.33414700
0.02460000,3.33414700
0.02524000,3.37900900
0.02588000,3.42402400
0.02652000,3.46903900
0.02716000,3.51405400
0.02780000,3.55906900
0.02844000,3.55906900
0.02908000,3.60393100
0.02972000,3.60393100
0.03036000,3.60393100
0.03100000,3.64894600
0.03164000,3.64894600
0.03228000,3.64894600
0.03292000,3.69396000
0.03356000,3.69396000
0.03420000,3.69396000
0.03484000,3.69396000
0.03548000,3.69396000
0.03612000,3.73897500
0.03676000,3.69396000
0.03740000,3.69396000
0.03804000,3.69396000
0.03868000,3.69396000
0.03932000,3.64894600
0.03996000,3.64894600
0.04060000,3.64894600
0.04124000,3.60393100
0.04188000,3.60393100
0.04252000,3.60393100
0.04316000,3.55906900
0.04380000,3.51405400
0.04444000,3.51405400
0.04508000,3.46903900
0.04572000,3.42402400
0.04636000,3.37900900
0.04700000,3.37900900
0.04764000,3.28913200
0.04828000,3.24411700
0.04892000,3.24411700
0.04956000,3.19910300
0.05020000,3.15424100
0.05084000,3.06421100
0.05148000,3.06421100
0.05212000,3.01919600
0.05276000,2.92931900
0.05340000,2.88430400
0.05404000,2.83928900
0.05468000,2.74926000
0.05532000,2.70439800
0.05596000,2.61436800
0.05660000,2.56935300
0.05724000,2.47947600
0.05788000,2.43446200
0.05852000,2.38944700
0.05916000,2.29941700
0.05980000,2.20954000
0.06044000,2.16452500
0.06108000,2.07449600
0.06172000,1.98461900
0.06236000,1.93960400
0.06300000,1.84957400
0.06364000,1.75969700
0.06428000,1.71468200
0.06492000,1.62465300
0.06556000,1.53477600
0.06620000,1.48976100
0.06684000,1.35486900
0.06748000,1.30985400
0.06812000,1.21982500
0.06876000,1.12994800
0.06940000,1.03991800
0.07004000,0.99490340
0.07068000,0.90502640
0.07132000,0.81499680
0.07196000,0.72496720
0.07260000,0.63509020
0.07324000,0.54506060
0.07388000,0.45518360
0.07452000,0.36515400
0.07516000,0.32013920
0.07580000,0.18539990
0.07644000,0.14038520
0.07708000,0.00549333
0.07772000,-0.03952147
0.07836000,-0.12955110
0.07900000,-0.21942810
0.07964000,-0.26444290
0.08028000,-0.35447250
0.08092000,-0.44434950
