0.00000000,-45.05250000
0.00038147,-45.38330000
0.00076294,-42.76567000
0.00114441,-40.71398000
0.00152588,-43.05329000
0.00190735,-57.45850000
0.00228882,-51.89585000
0.00267029,-51.32335000
0.00305176,-48.27448000
0.00343323,-43.25466000
0.00381470,-42.83058000
0.00419617,-48.34683000
0.00457764,-58.56702000
0.00495911,-52.16543000
0.00534058,-53.00581000
0.00572205,-45.34761000
0.00610352,-46.22811000
0.00648499,-43.81190000
0.00686646,-43.35836000
0.00724792,-38.62677000
0.00762939,-34.63706000
0.00801086,-31.87495000
0.00839233,-16.64352000
0.00877380,-5.76166300
0.00915527,-0.12652090
0.00953674,0.82788310
0.00991821,-3.00217300
0.01029968,-13.24236000
0.01068115,-25.95646000
0.01106262,-9.46288900
0.01144409,-2.94668700
0.01182556,-1.44433500
0.01220703,-4.33842100
0.01258850,-11.76304000
0.01296997,-23.84311000
0.01335144,-33.23524000
0.01373291,-37.14442000
0.01411438,-43.89114000
0.01449585,-39.82932000
0.01487732,-46.39387000
0.01525879,-43.83858000
0.01564026,-50.34790000
0.01602173,-54.17548000
0.01640320,-51.41225000
0.01678467,-47.06306000
0.01716614,-58.74840000
0.01754761,-45.32536000
0.01792908,-45.94965000
0.01831055,-49.86373000
0.01869202,-47.55179000
0.01907349,-46.83539000
0.01945496,-54.25285000
0.01983643,-59.44407000
0.02021790,-55.13371000
0.02059937,-53.74571000
0.02098083,-60.41006000
0.02136230,-50.42619000
0.02174377,-45.10680000
0.02212524,-50.70494000
0.02250671,-53.04714000
0.02288818,-53.29979000
0.02326965,-59.45256000
0.02365112,-45.33614000
0.02403259,-41.08307000
0.02441406,-42.71919000
0.02479553,-52.22005000
0.02517700,-56.16620000
0.02555847,-54.93200000
0.02593994,-69.57571000
0.02632141,-53.42006000
0.02670288,-50.61876000
0.02708435,-51.48750000
0.02746582,-47.78123000
0.02784729,-46.50347000
0.02822876,-50.31651000
0.02861023,-80.82394000
0.02899170,-49.89381000
0.02937317,-45.85300000
0.02975464,-45.85226000
0.03013611,-46.91175000
0.03051758,-46.95290000
0.03089905,-44.80354000
0.03128052,-43.34769000
0.03166199,-44.90068000
0.03204346,-49.62973000
0.03242493,-59.55050000
0.03280640,-53.29787000
0.03318787,-49.06680000
0.03356934,-51.57092000
0.03395081,-56.67007000
0.03433228,-58.31169000
0.03471375,-52.14905000
0.03509521,-49.52555000
0.03547668,-52.29744000
0.03585815,-58.79562000
0.03623962,-53.75592000
0.03662109,-46.75504000
0.03700256,-44.51907000
0.03738403,-45.46073000
0.03776550,-47.25832000
0.03814697,-48.74297000
0.03852844,-50.75665000
0.03890991,-57.25025000
0.03929138,-63.54395000
0.03967285,-51.41621000
0.04005432,-49.03847000
0.04043579,-53.18999000
0.04081726,-68.60326000
0.04119873,-63.66343000
0.04158020,-55.83393000
0.04196167,-55.61621000
0.04234314,-54.66052000
0.04272461,-55.89733000
0.04310608,-57.52940000
0.04348755,-73.16788000
0.04386902,-53.11903000
0.04425049,-51.29880000
0.04463196,-53.07395000
0.04501343,-55.31830000
0.04539490,-48.87648000
0.04577637,-44.70575000
0.04615784,-44.79467000
0.04653931,-48.69769000
0.04692078,-67.35942000
0.04730225,-52.38793000
0.04768372,-51.89961000
0.04806519,-53.91957000
0.04844666,-51.40642000
0.04882813,-52.09505000
0.04920959,-51.45495000
0.04959106,-51.02999000
0.04997253,-52.29677000
0.05035400,-56.00689000
0.05073547,-71.85507000
0.05111694,-55.36378000
0.05149841,-57.42123000
0.05187988,-61.24866000
0.05226135,-55.01605000
0.05264282,-54.97252000
0.05302429,-58.15822000
0.05340576,-56.57665000
0.05378723,-55.42326000
0.05416870,-53.31926000
0.05455017,-50.25769000
0.05493164,-52.00668000
0.05531311,-58.92281000
0.05569458,-52.99482000
0.05607605,-51.57851000
0.05645752,-53.35546000
0.05683899,-54.34425000
0.05722046,-55.83014000
0.05760193,-60.50104000
0.05798340,-56.26864000
0.05836487,-60.84581000
0.05874634,-57.82160000
0.05912781,-51.01706000
0.05950928,-50.38417000
0.05989075,-53.57254000
0.06027222,-63.04896000
0.06065369,-61.66560000
0.06103516,-55.03140000
0.06141663,-53.44531000
0.06179810,-57.32031000
0.06217957,-92.33742000
0.06256104,-61.75116000
0.06294250,-60.94705000
0.06332397,-61.37079000
0.06370544,-61.57327000
0.06408691,-66.18576000
0.06446838,-70.82478000
0.06484985,-59.33735000
0.06523132,-55.74825000
0.06561279,-61.62234000
0.06599426,-56.69504000
0.06637573,-48.75967000
0.06675720,-48.21404000
0.06713867,-52.90651000
0.06752014,-59.69788000
0.06790161,-56.13205000
0.06828308,-53.02570000
0.06866455,-52.34787000
0.06904602,-52.11185000
0.06942749,-51.07439000
0.06980896,-51.27491000
0.07019043,-53.28991000
0.07057190,-52.74461000
0.07095337,-47.52113000
0.07133484,-44.49135000
0.07171631,-45.32778000
0.07209778,-52.24985000
0.07247925,-58.80241000
0.07286072,-51.77478000
0.07324219,-51.84407000
0.07362366,-47.80088000
0.07400513,-43.71706000
0.07438660,-43.08113000
0.07476807,-46.13150000
0.07514954,-52.11760000
0.07553101,-55.13558000
0.07591248,-61.25970000
0.07629395,-70.55119000
0.07667542,-58.67120000
0.07705688,-52.36272000
0.07743835,-47.78460000
0.07781982,-46.04061000
0.07820129,-48.06384000
0.07858276,-51.11876000
0.07896423,-52.16642000
0.07934570,-57.15242000
0.07972717,-67.82016000
0.08010864,-57.41081000
0.08049011,-49.70488000
0.08087158,-48.71805000
0.08125305,-55.69769000
0.08163452,-54.02866000
0.08201599,-47.90638000
0.08239746,-48.13584000
0.08277893,-51.48009000
0.08316040,-52.49818000
0.08354187,-46.16119000
0.08392334,-43.90182000
0.08430481,-45.19744000
0.08468628,-47.42710000
0.08506775,-49.09325000
0.08544922,-51.43882000
0.08583069,-56.64281000
0.08621216,-59.00927000
0.08659363,-55.92533000
0.08697510,-53.53564000
0.08735657,-56.91589000
0.08773804,-51.02745000
0.08811951,-46.27243000
0.08850098,-44.93536000
0.08888245,-46.95708000
0.08926392,-54.80421000
0.08964539,-57.67720000
0.09002686,-54.22179000
0.09040833,-52.39404000
0.09078979,-54.50521000
0.09117126,-58.08195000
0.09155273,-55.48048000
0.09193420,-52.57069000
0.09231567,-53.82816000
0.09269714,-61.55993000
0.09307861,-58.86387000
0.09346008,-51.66165000
0.09384155,-51.03222000
0.09422302,-52.72096000
0.09460449,-51.71542000
0.09498596,-50.22029000
0.09536743,-51.31549000
0.09574890,-51.31054000
0.09613037,-50.67498000
0.09651184,-52.23616000
0.09689331,-52.54433000
0.09727478,-50.58840000
0.09765625,-50.51081000
0.09803772,-52.78555000
0.09841919,-55.41893000
0.09880066,-58.13530000
0.09918213,-62.30154000
0.09956360,-58.51893000
0.09994507,-57.47934000
