Frequency,Channel A
(kHz),(dBu)

29.18243408,-62.98572000
29.27780151,-62.16394000
29.37316895,-63.06746000
29.46853638,-62.70533000
29.56390381,-62.61238000
29.65927124,-61.84393000
29.75463867,-61.10509000
29.85000610,-61.81174000
29.94537354,-63.16666000
30.04074097,-58.27997000
30.13610840,-54.89726000
30.23147583,-58.12330000
30.32684326,-61.83875000
30.42221069,-63.81776000
30.51757813,-63.33427000
30.61294556,-60.33772000
30.70831299,-59.83323000
30.80368042,-61.87682000
30.89904785,-59.02866000
30.99441528,-57.08875000
31.08978271,-60.03318000
31.18515015,-67.49578000
31.28051758,-58.68204000
31.37588501,-55.04913000
31.47125244,-57.47652000
31.56661987,-62.65594000
31.66198730,-62.88346000
31.75735474,-61.53532000
31.85272217,-58.69711000
31.94808960,-62.05727000
32.04345703,-70.14677000
32.13882446,-62.09057000
32.23419189,-64.42641000
32.32955933,-61.14262000
32.42492676,-59.76615000
32.52029419,-58.44035000
32.61566162,-54.70715000
32.71102905,-53.59235000
32.80639648,-60.33423000
32.90176392,-62.16587000
32.99713135,-55.94974000
33.09249878,-58.47144000
33.18786621,-72.36362000
33.28323364,-65.72064000
33.37860107,-67.88164000
33.47396851,-64.15215000
33.56933594,-60.13134000
33.66470337,-57.29962000
33.76007080,-59.55723000
33.85543823,-63.52565000
33.95080566,-65.13290000
34.04617310,-60.09426000
34.14154053,-61.65979000
34.23690796,-67.48199000
34.33227539,-63.37345000
34.42764282,-61.12575000
34.52301025,-61.76490000
34.61837769,-63.64567000
34.71374512,-63.16099000
34.80911255,-58.67136000
34.90447998,-57.00207000
34.99984741,-58.15113000
35.09521484,-58.94226000
35.19058228,-61.63347000
35.28594971,-62.63446000
35.38131714,-60.69636000
35.47668457,-55.54396000
35.57205200,-54.80451000
35.66741943,-61.02062000
35.76278687,-68.02095000
35.85815430,-64.81294000
35.95352173,-64.51394000
36.04888916,-70.06554000
36.14425659,-66.18231000
36.23962402,-59.69445000
36.33499146,-61.44036000
36.43035889,-68.16052000
36.52572632,-59.53127000
36.62109375,-53.61712000
36.71646118,-55.25529000
36.81182861,-65.15369000
36.90719604,-62.18283000
37.00256348,-54.52649000
37.09793091,-55.01066000
37.19329834,-58.73244000
37.28866577,-61.66034000
37.38403320,-58.30183000
37.47940063,-55.26934000
37.57476807,-58.15747000
37.67013550,-63.87997000
37.76550293,-65.21107000
37.86087036,-74.97074000
37.95623779,-62.75438000
38.05160522,-56.96187000
38.14697266,-55.96018000
38.24234009,-57.86735000
38.33770752,-61.17271000
38.43307495,-61.48321000
38.52844238,-55.77802000
38.62380981,-55.19367000
38.71917725,-57.58523000
38.81454468,-59.69781000
38.90991211,-61.66693000
39.00527954,-69.51032000
39.10064697,-67.77897000
39.19601440,-64.84461000
39.29138184,-62.79152000
39.38674927,-63.01953000
39.48211670,-61.65234000
39.57748413,-59.54810000
39.67285156,-60.61065000
39.76821899,-66.38686000
39.86358643,-72.39192000
39.95895386,-61.23045000
40.05432129,-58.26272000
40.14968872,-61.07627000
40.24505615,-61.92588000
40.34042358,-61.04381000
40.43579102,-63.73875000
40.53115845,-65.71688000
40.62652588,-63.34971000
40.72189331,-61.47220000
40.81726074,-56.95798000
40.91262817,-57.35369000
41.00799561,-65.27526000
41.10336304,-64.12180000
41.19873047,-67.30756000
41.29409790,-62.01395000
41.38946533,-61.41871000
41.48483276,-57.82996000
41.58020020,-56.78339000
41.67556763,-60.76066000
41.77093506,-75.07335000
41.86630249,-67.88755000
41.96166992,-71.97405000
42.05703735,-63.72110000
42.15240479,-63.35849000
42.24777222,-71.82007000
42.34313965,-68.03069000
42.43850708,-80.83020000
42.53387451,-61.55879000
42.62924194,-56.54273000
42.72460938,-53.78747000
42.81997681,-53.80272000
42.91534424,-57.92862000
43.01071167,-65.67857000
43.10607910,-62.27070000
43.20144653,-59.67564000
43.29681396,-60.97954000
43.39218140,-65.32174000
43.48754883,-58.08232000
43.58291626,-57.35966000
43.67828369,-62.66512000
43.77365112,-77.36741000
43.86901855,-59.60209000
43.96438599,-56.88970000
44.05975342,-59.82180000
44.15512085,-64.37129000
44.25048828,-61.78387000
44.34585571,-63.55825000
44.44122314,-62.81127000
44.53659058,-61.42452000
44.63195801,-67.24852000
44.72732544,-63.50990000
44.82269287,-59.98637000
44.91806030,-58.53876000
45.01342773,-61.14032000
45.10879517,-64.33330000
45.20416260,-68.97306000
45.29953003,-66.94297000
45.39489746,-61.92245000
45.49026489,-67.03040000
45.58563232,-66.06732000
45.68099976,-63.18340000
45.77636719,-60.88213000
45.87173462,-57.03577000
45.96710205,-56.82587000
46.06246948,-57.54623000
46.15783691,-59.40158000
46.25320435,-63.37061000
46.34857178,-65.76643000
46.44393921,-64.02075000
46.53930664,-58.48428000
46.63467407,-56.94063000
46.73004150,-58.17709000
46.82540894,-60.95750000
46.92077637,-63.82913000
47.01614380,-64.40752000
47.11151123,-61.98685000
47.20687866,-60.64444000
47.30224609,-68.09002000
47.39761353,-67.59802000
47.49298096,-63.69564000
47.58834839,-63.33556000
47.68371582,-64.41710000
47.77908325,-61.84327000
47.87445068,-59.90965000
47.96981812,-62.51650000
48.06518555,-63.88450000
48.16055298,-62.83949000
48.25592041,-66.92967000
48.35128784,-67.41095000
48.44665527,-74.32452000
48.54202271,-64.74586000
48.63739014,-61.29801000
48.73275757,-61.94561000
48.82812500,-64.70952000
48.92349243,-65.18401000
49.01885986,-62.47707000
49.11422729,-60.69069000
49.20959473,-61.10697000
49.30496216,-64.86617000
49.40032959,-64.40281000
49.49569702,-60.03059000
49.59106445,-72.55757000
49.68643188,-62.38178000
49.78179932,-57.50011000
49.87716675,-55.75920000
49.97253418,-56.34340000
50.06790161,-61.50231000
50.16326904,-68.34907000
50.25863647,-63.70048000
50.35400391,-65.54387000
50.44937134,-71.33857000
50.54473877,-72.09036000
50.64010620,-67.36296000
50.73547363,-68.53164000
50.83084106,-64.07628000
50.92620850,-55.90651000
51.02157593,-62.52620000
51.11694336,-61.42688000
51.21231079,-63.97979000
51.30767822,-61.18764000
51.40304565,-54.77987000
51.49841309,-52.34562000
51.59378052,-52.89491000
51.68914795,-57.04097000
51.78451538,-57.13171000
51.87988281,-53.17263000
51.97525024,-55.99828000
52.07061768,-78.52592000
52.16598511,-58.23928000
52.26135254,-54.56229000
52.35671997,-54.82556000
52.45208740,-59.64109000
52.54745483,-60.36393000
52.64282227,-59.55090000
52.73818970,-61.09058000
52.83355713,-59.05322000
52.92892456,-56.53448000
53.02429199,-56.37345000
53.11965942,-59.11692000
53.21502686,-62.78428000
53.31039429,-63.11975000
53.40576172,-61.57561000
53.50112915,-60.17154000
53.59649658,-62.03934000
53.69186401,-60.01156000
53.78723145,-55.77603000
53.88259888,-57.06023000
53.97796631,-58.27747000
54.07333374,-57.08096000
54.16870117,-58.80321000
54.26406860,-67.04082000
54.35943604,-75.29346000
54.45480347,-62.09475000
54.55017090,-61.21114000
54.64553833,-67.27025000
54.74090576,-85.53657000
54.83627319,-67.00456000
54.93164063,-64.06527000
55.02700806,-66.58316000
55.12237549,-65.73180000
55.21774292,-59.56367000
55.31311035,-55.32652000
55.40847778,-53.83810000
55.50384521,-57.74694000
55.59921265,-67.34828000
55.69458008,-67.06660000
55.78994751,-67.11894000
55.88531494,-77.23928000
55.98068237,-61.68665000
56.07604980,-61.68892000
56.17141724,-61.50173000
56.26678467,-59.55721000
56.36215210,-60.56379000
56.45751953,-59.48420000
56.55288696,-59.08213000
56.64825439,-58.69763000
56.74362183,-59.80614000
56.83898926,-58.86299000
56.93435669,-59.50409000
57.02972412,-61.98983000
57.12509155,-71.03706000
57.22045898,-67.90919000
57.31582642,-68.48846000
57.41119385,-58.33191000
57.50656128,-58.78884000
57.60192871,-61.72753000
57.69729614,-58.43077000
57.79266357,-62.01458000
57.88803101,-69.50527000
57.98339844,-69.86833000
58.07876587,-61.94207000
58.17413330,-72.23805000
58.26950073,-62.70065000
58.36486816,-61.32000000
58.46023560,-68.62250000
58.55560303,-68.05628000
58.65097046,-62.30080000
58.74633789,-59.74179000
58.84170532,-57.87643000
58.93707275,-59.11267000
59.03244019,-61.14988000
59.12780762,-62.36052000
59.22317505,-59.48687000
59.31854248,-57.03870000
59.41390991,-57.68535000
59.50927734,-58.28500000
59.60464478,-59.18240000
59.70001221,-58.64759000
59.79537964,-58.55837000
59.89074707,-65.63183000
59.98611450,-75.32491000
60.08148193,-61.05843000
60.17684937,-56.96646000
60.27221680,-56.52155000
60.36758423,-61.04568000
60.46295166,-78.54589000
60.55831909,-69.01398000
60.65368652,-67.29759000
60.74905396,-72.22929000
60.84442139,-70.23377000
60.93978882,-60.37815000
61.03515625,-62.92560000
61.13052368,-63.13321000
61.22589111,-66.00099000
61.32125854,-60.68296000
61.41662598,-60.30004000
61.51199341,-75.42463000
61.60736084,-67.60938000
61.70272827,-65.10132000
61.79809570,-57.43998000
61.89346313,-55.02661000
61.98883057,-58.54594000
62.08419800,-80.86974000
62.17956543,-60.45089000
62.27493286,-63.14152000
62.37030029,-69.66319000
62.46566772,-59.01047000
62.56103516,-60.40448000
62.65640259,-76.11778000
62.75177002,-60.66541000
62.84713745,-60.07676000
62.94250488,-64.00033000
63.03787231,-64.44398000
63.13323975,-63.99858000
63.22860718,-72.28919000
63.32397461,-62.01549000
63.41934204,-62.01847000
63.51470947,-63.82467000
63.61007690,-66.98413000
63.70544434,-64.30566000
63.80081177,-62.54570000
63.89617920,-70.11098000
63.99154663,-56.34413000
64.08691406,-55.60020000
64.18228149,-56.02410000
64.27764893,-56.49194000
64.37301636,-56.29868000
64.46838379,-59.82195000
64.56375122,-63.55895000
64.65911865,-58.09636000
64.75448608,-55.54081000
64.84985352,-56.17591000
64.94522095,-57.72526000
65.04058838,-59.65053000
65.13595581,-63.84823000
65.23132324,-61.71574000
65.32669067,-62.37364000
65.42205811,-66.14362000
65.51742554,-62.55077000
65.61279297,-73.19264000
65.70816040,-75.82611000
65.80352783,-64.56483000
65.89889526,-62.77668000
65.99426270,-64.65303000
66.08963013,-69.40996000
66.18499756,-64.00423000
66.28036499,-65.26887000
66.37573242,-67.46996000
66.47109985,-69.12266000
66.56646729,-61.31509000
66.66183472,-56.40798000
66.75720215,-57.63382000
66.85256958,-66.03760000
66.94793701,-72.19321000
67.04330444,-67.68736000
67.13867188,-62.55829000
67.23403931,-62.54896000
67.32940674,-62.13863000
67.42477417,-58.66362000
67.52014160,-54.13981000
67.61550903,-55.89087000
67.71087646,-66.87905000
67.80624390,-66.65553000
67.90161133,-61.03932000
67.99697876,-62.22383000
68.09234619,-59.29471000
68.18771362,-57.82295000
68.28308105,-61.14822000
68.37844849,-60.17122000
68.47381592,-57.91771000
68.56918335,-60.84911000
68.66455078,-60.34644000
68.75991821,-59.76701000
68.85528564,-65.37138000
68.95065308,-77.25255000
69.04602051,-67.19987000
69.14138794,-61.65567000
69.23675537,-63.76754000
69.33212280,-67.33594000
69.42749023,-61.83106000
69.52285767,-62.15421000
69.61822510,-81.69247000
69.71359253,-69.30045000
69.80895996,-89.30950000
69.90432739,-76.00590000
69.99969482,-63.62108000
70.09506226,-59.11545000
70.19042969,-58.50792000
70.28579712,-59.41563000
70.38116455,-57.96096000
70.47653198,-58.23177000
70.57189941,-60.30150000
70.66726685,-66.88371000
70.76263428,-59.29485000
70.85800171,-57.67506000
70.95336914,-62.01976000
71.04873657,-66.09285000
71.14410400,-67.39263000
71.23947144,-68.19005000
71.33483887,-77.40732000
71.43020630,-65.96927000
71.52557373,-59.27182000
71.62094116,-60.03857000
71.71630859,-71.64729000
71.81167603,-69.13708000
71.90704346,-67.48040000
72.00241089,-81.77573000
72.09777832,-70.51228000
72.19314575,-64.57359000
72.28851318,-64.63257000
72.38388062,-72.76299000
72.47924805,-67.17915000
72.57461548,-61.74412000
72.66998291,-60.97894000
72.76535034,-62.18106000
72.86071777,-74.81984000
72.95608521,-71.39064000
73.05145264,-75.75058000
73.14682007,-64.87250000
73.24218750,-64.79018000
73.33755493,-70.25880000
73.43292236,-65.54870000
73.52828979,-60.47503000
73.62365723,-62.82150000
73.71902466,-80.06320000
73.81439209,-78.97302000
73.90975952,-61.05955000
74.00512695,-57.84201000
74.10049438,-57.66258000
74.19586182,-57.59076000
74.29122925,-59.52208000
74.38659668,-80.58028000
74.48196411,-60.96743000
74.57733154,-59.67984000
74.67269897,-62.91095000
74.76806641,-80.74545000
74.86343384,-58.71916000
74.95880127,-57.28785000
75.05416870,-62.06706000
75.14953613,-70.38940000
75.24490356,-87.84339000
75.34027100,-71.95433000
75.43563843,-67.41799000
75.53100586,-62.42728000
75.62637329,-62.22496000
75.72174072,-65.55599000
75.81710815,-66.61647000
75.91247559,-59.60236000
76.00784302,-59.14820000
76.10321045,-65.19084000
76.19857788,-67.44351000
76.29394531,-68.85643000
76.38931274,-69.08810000
76.48468018,-66.04896000
76.58004761,-76.13078000
76.67541504,-65.02339000
76.77078247,-63.47617000
76.86614990,-76.11451000
76.96151733,-59.69158000
77.05688477,-60.14054000
77.15225220,-72.85841000
77.24761963,-59.88766000
77.34298706,-60.26393000
77.43835449,-85.80551000
77.53372192,-62.66090000
77.62908936,-59.68328000
77.72445679,-62.03418000
77.81982422,-63.45063000
77.91519165,-63.03227000
78.01055908,-65.03743000
78.10592651,-62.79978000
78.20129395,-62.02802000
78.29666138,-65.84462000
78.39202881,-69.87914000
78.48739624,-68.63501000
78.58276367,-59.88858000
78.67813110,-58.90259000
78.77349854,-66.77160000
78.86886597,-66.23830000
78.96423340,-61.00996000
79.05960083,-60.04959000
79.15496826,-62.61399000
79.25033569,-61.96331000
79.34570313,-60.46105000
79.44107056,-71.45535000
79.53643799,-61.27776000
79.63180542,-58.35089000
79.72717285,-59.63255000
79.82254028,-60.68754000
79.91790771,-58.42500000
80.01327515,-57.39805000
80.10864258,-60.03067000
80.20401001,-63.76022000
80.29937744,-62.90852000
80.39474487,-64.40167000
80.49011230,-70.10754000
80.58547974,-63.72604000
80.68084717,-58.47765000
80.77621460,-59.02193000
80.87158203,-70.25704000
80.96694946,-60.28162000
81.06231689,-57.98073000
81.15768433,-58.41610000
81.25305176,-58.80350000
81.34841919,-62.41417000
81.44378662,-64.35338000
81.53915405,-70.46780000
81.63452148,-82.12883000
81.72988892,-75.48365000
81.82525635,-71.45130000
81.92062378,-68.88926000
82.01599121,-65.62730000
82.11135864,-67.31561000
82.20672607,-64.36481000
82.30209351,-65.86456000
82.39746094,-71.57073000
82.49282837,-64.79234000
82.58819580,-66.77730000
82.68356323,-65.37362000
82.77893066,-61.06204000
82.87429810,-59.09195000
82.96966553,-55.96338000
83.06503296,-54.68010000
83.16040039,-57.50647000
83.25576782,-61.76553000
83.35113525,-64.61033000
83.44650269,-60.15571000
83.54187012,-61.57896000
83.63723755,-59.37622000
83.73260498,-59.03345000
83.82797241,-65.46120000
83.92333984,-62.10759000
84.01870728,-58.78449000
84.11407471,-57.21838000
84.20944214,-58.37349000
84.30480957,-65.08429000
84.40017700,-64.34720000
84.49554443,-59.71114000
84.59091187,-58.27162000
84.68627930,-59.93370000
84.78164673,-63.40117000
84.87701416,-60.49147000
84.97238159,-59.88127000
85.06774902,-64.16504000
85.16311646,-67.28970000
85.25848389,-61.18499000
85.35385132,-60.86341000
85.44921875,-60.33402000
85.54458618,-60.02913000
85.63995361,-61.87249000
85.73532104,-66.95596000
85.83068848,-72.84534000
85.92605591,-72.67031000
86.02142334,-71.47774000
86.11679077,-65.02497000
86.21215820,-63.12140000
86.30752563,-65.06049000
86.40289307,-65.13638000
86.49826050,-65.75011000
86.59362793,-62.29678000
86.68899536,-63.95263000
86.78436279,-80.89391000
86.87973022,-80.05450000
86.97509766,-71.66095000
87.07046509,-68.24088000
87.16583252,-64.72430000
87.26119995,-74.34700000
87.35656738,-60.68928000
87.45193481,-59.84456000
87.54730225,-66.58091000
87.64266968,-70.79189000
87.73803711,-65.97905000
87.83340454,-63.41798000
87.92877197,-59.60550000
88.02413940,-57.08138000
88.11950684,-60.91747000
88.21487427,-64.17538000
88.31024170,-55.94870000
88.40560913,-57.23201000
88.50097656,-62.61908000
88.59634399,-62.05382000
88.69171143,-64.44585000
88.78707886,-62.36073000
88.88244629,-57.69363000
88.97781372,-55.37257000
89.07318115,-56.34541000
89.16854858,-60.78667000
89.26391602,-61.55661000
89.35928345,-59.49320000
89.45465088,-61.12603000
89.55001831,-62.74403000
89.64538574,-61.01010000
89.74075317,-61.52871000
89.83612061,-65.24799000
89.93148804,-71.21009000
90.02685547,-66.24399000
90.12222290,-63.20359000
90.21759033,-64.24198000
90.31295776,-63.07258000
90.40832520,-60.37209000
90.50369263,-62.89394000
90.59906006,-66.34521000
90.69442749,-61.56937000
90.78979492,-58.20374000
90.88516235,-58.27534000
90.98052979,-62.70662000
91.07589722,-70.22080000
91.17126465,-65.81687000
91.26663208,-62.33916000
91.36199951,-59.42070000
91.45736694,-63.04226000
91.55273438,-70.49367000
91.64810181,-67.23412000
91.74346924,-59.80617000
91.83883667,-58.23635000
91.93420410,-61.73332000
92.02957153,-74.60695000
92.12493896,-66.08026000
92.22030640,-58.29332000
92.31567383,-57.70087000
92.41104126,-60.92380000
92.50640869,-59.22905000
92.60177612,-62.58961000
92.69714355,-64.68363000
92.79251099,-61.50194000
92.88787842,-59.71454000
92.98324585,-58.09639000
93.07861328,-58.02267000
93.17398071,-58.62032000
93.26934814,-59.61472000
93.36471558,-60.77183000
93.46008301,-64.10741000
93.55545044,-65.00496000
93.65081787,-65.22469000
93.74618530,-62.71452000
93.84155273,-67.11121000
93.93692017,-70.11372000
94.03228760,-61.86313000
94.12765503,-58.73055000
94.22302246,-58.14737000
94.31838989,-61.66218000
94.41375732,-63.80445000
94.50912476,-63.40424000
94.60449219,-61.33040000
94.69985962,-59.94791000
94.79522705,-62.56997000
94.89059448,-71.00119000
94.98596191,-69.34524000
95.08132935,-63.68994000
95.17669678,-58.79562000
95.27206421,-57.72675000
95.36743164,-58.37713000
95.46279907,-57.80137000
95.55816650,-58.11224000
95.65353394,-59.60844000
95.74890137,-62.04252000
95.84426880,-66.22160000
95.93963623,-60.04558000
96.03500366,-58.60602000
96.13037109,-61.48170000
96.22573853,-63.31948000
96.32110596,-60.30196000
96.41647339,-59.18276000
96.51184082,-59.51130000
96.60720825,-60.91118000
96.70257568,-66.14444000
96.79794312,-70.77331000
96.89331055,-61.53264000
96.98867798,-61.63450000
97.08404541,-64.20617000
97.17941284,-59.47151000
97.27478027,-58.90983000
97.37014771,-60.19085000
97.46551514,-59.26856000
97.56088257,-61.05480000
97.65625000,-63.46210000
97.75161743,-75.29412000
97.84698486,-70.36287000
97.94235229,-61.99389000
98.03771973,-59.38390000
98.13308716,-61.06256000
98.22845459,-59.08678000
98.32382202,-61.17665000
98.41918945,-68.25655000
98.51455688,-69.99738000
98.60992432,-62.50945000
98.70529175,-62.39614000
98.80065918,-69.14151000
98.89602661,-73.01285000
98.99139404,-60.99937000
99.08676147,-61.44479000
99.18212891,-68.92775000
99.27749634,-58.00074000
99.37286377,-56.56494000
99.46823120,-59.14189000
99.56359863,-67.81805000
99.65896606,-77.22176000
99.75433350,-69.91199000
99.84970093,-69.52125000
99.94506836,-58.04543000
100.04043579,-61.80753000
100.13580322,-60.88276000
100.23117065,-54.41282000
100.32653809,-55.37164000
100.42190552,-58.06657000
100.51727295,-58.64311000
100.61264038,-59.45688000
100.70800781,-61.14849000
100.80337524,-63.99310000
100.89874268,-70.57089000
100.99411011,-61.57957000
101.08947754,-68.16936000
101.18484497,-63.19724000
101.28021240,-61.83184000
101.37557983,-62.92202000
101.47094727,-59.55196000
101.56631470,-60.57269000
101.66168213,-65.83092000
101.75704956,-74.71641000
101.85241699,-67.91533000
101.94778442,-61.24176000
102.04315186,-66.27527000
