Time,Channel A
(ms),(V)

-0.00029211,-0.19666130
0.00002789,1.10477000
0.00034789,1.15897100
0.00066789,0.32746360
0.00098789,0.00213630
0.00130789,0.54438920
0.00162789,0.96017340
0.00194789,0.68898590
0.00226789,0.27326270
0.00258789,0.34553060
0.00290789,0.67091890
0.00322789,0.72518080
0.00354789,0.47206030
0.00386789,0.36365850
0.00418789,0.49018830
0.00450789,0.61671810
0.00482789,0.54438920
0.00514789,0.41785940
0.00546789,0.43592640
0.00578789,0.50825520
0.00610789,0.52632220
0.00642789,0.45399340
0.00674789,0.39979250
0.00706789,0.43592640
0.00738789,0.45399340
0.00770789,0.43592640
0.00802789,0.38172550
0.00834789,0.38172550
0.00866789,0.39979250
0.00898789,0.39979250
0.00930789,0.36365850
0.00962789,0.32746360
0.00994789,0.34553060
0.01026789,0.34553060
0.01058789,0.32746360
0.01090789,0.30939670
0.01122789,0.29132970
0.01154789,0.29132970
0.01186789,0.27326270
0.01218789,0.25519580
0.01250789,0.23706780
0.01282789,0.23706780
0.01314789,0.21900080
0.01346789,0.20093390
0.01378789,0.18286690
0.01410789,0.16480000
0.01442789,0.16480000
0.01474789,0.14673300
0.01506789,0.14673300
0.01538789,0.11059910
0.01570789,0.11059910
0.01602789,0.09253212
0.01634789,0.07446516
0.01666789,0.07446516
0.01698789,0.05639821
0.01730789,0.03833125
0.01762789,0.02026429
0.01794789,0.02026429
0.01826789,-0.01593066
0.01858789,-0.01593066
0.01890789,-0.03399762
0.01922789,-0.05206458
0.01954789,-0.07013153
0.01986789,-0.07013153
0.02018789,-0.08819849
0.02050789,-0.10632650
0.02082789,-0.12439340
0.02114789,-0.12439340
0.02146789,-0.14246040
0.02178789,-0.16052740
0.02210789,-0.17859430
0.02242789,-0.19666130
0.02274789,-0.21472820
0.02306789,-0.21472820
0.02338789,-0.23285620
0.02370789,-0.26899010
0.02402789,-0.26899010
0.02434789,-0.28705710
0.02466789,-0.30512400
0.02498789,-0.32319100
0.02530789,-0.32319100
0.02562789,-0.34131900
0.02594789,-0.35938600
0.02626789,-0.37745290
0.02658789,-0.37745290
0.02690789,-0.39551990
0.02722789,-0.41358690
0.02754789,-0.43165380
0.02786789,-0.43165380
0.02818789,-0.44978180
0.02850789,-0.46784870
0.02882789,-0.48591570
0.02914789,-0.48591570
0.02946789,-0.50398270
0.02978789,-0.52204960
0.03010789,-0.54011660
0.03042789,-0.55818360
0.03074789,-0.55818360
0.03106789,-0.57631150
0.03138789,-0.59437850
0.03170789,-0.59437850
0.03202789,-0.61244550
0.03234789,-0.63051240
0.03266789,-0.63051240
0.03298789,-0.64857940
0.03330789,-0.66664630
0.03362789,-0.66664630
0.03394789,-0.68477430
0.03426789,-0.70284130
0.03458789,-0.72090820
0.03490789,-0.70284130
0.03522789,-0.72090820
0.03554789,-0.73897520
0.03586789,-0.73897520
0.03618789,-0.77510910
0.03650789,-0.77510910
0.03682789,-0.77510910
0.03714789,-0.77510910
0.03746789,-0.79317610
0.03778789,-0.79317610
0.03810789,-0.81130400
0.03842789,-0.82937100
0.03874789,-0.81130400
