Time,Channel A
(ms),(V)

-0.20026730,-0.00061037
-0.19994730,-0.00061037
-0.19962730,-0.00061037
-0.19930730,-0.00061037
-0.19898730,-0.00061037
-0.19866730,-0.00061037
-0.19834730,-0.00061037
-0.19802730,-0.00061037
-0.19770730,-0.00061037
-0.19738730,-0.00061037
-0.19706730,-0.00061037
-0.19674730,-0.00061037
-0.19642730,-0.00061037
-0.19610730,-0.00061037
-0.19578730,-0.00061037
-0.19546730,-0.00061037
-0.19514730,-0.00061037
-0.19482730,-0.00061037
-0.19450730,-0.00061037
-0.19418730,-0.00061037
-0.19386730,-0.00061037
-0.19354730,-0.00061037
-0.19322730,-0.00061037
-0.19290730,-0.00061037
-0.19258730,-0.00061037
-0.19226730,-0.00061037
-0.19194730,-0.00061037
-0.19162730,-0.00061037
-0.19130730,-0.00061037
-0.19098730,-0.00061037
-0.19066730,-0.00061037
-0.19034730,-0.00061037
-0.19002730,-0.00061037
-0.18970730,-0.00061037
-0.18938730,-0.00061037
-0.18906730,-0.00061037
-0.18874730,-0.00061037
-0.18842730,-0.00061037
-0.18810730,-0.00061037
-0.18778730,-0.00061037
-0.18746730,-0.00061037
-0.18714730,-0.00061037
-0.18682730,-0.00061037
-0.18650730,-0.00061037
-0.18618730,-0.00061037
-0.18586730,-0.00061037
-0.18554730,-0.00061037
-0.18522730,-0.00061037
-0.18490730,-0.00061037
-0.18458730,-0.00061037
-0.18426730,-0.00061037
-0.18394730,-0.00061037
-0.18362730,-0.00061037
-0.18330730,-0.00061037
-0.18298730,-0.00061037
-0.18266730,-0.00061037
-0.18234730,-0.00061037
-0.18202730,-0.00061037
-0.18170730,-0.00061037
-0.18138730,-0.00061037
-0.18106730,-0.00061037
-0.18074730,-0.00061037
-0.18042730,-0.00061037
-0.18010730,-0.00061037
-0.17978730,-0.00061037
-0.17946730,-0.00061037
-0.17914730,-0.00061037
-0.17882730,-0.00061037
-0.17850730,-0.00061037
-0.17818730,-0.00061037
-0.17786730,-0.00061037
-0.17754730,-0.00061037
-0.17722730,-0.00061037
-0.17690730,-0.00061037
-0.17658730,-0.00061037
-0.17626730,-0.00061037
-0.17594730,-0.00061037
-0.17562730,-0.00061037
-0.17530730,-0.00061037
-0.17498730,-0.00061037
-0.17466730,-0.00061037
-0.17434730,-0.00061037
-0.17402730,-0.00061037
-0.17370730,-0.00061037
-0.17338730,-0.00061037
-0.17306730,-0.00061037
-0.17274730,-0.00061037
-0.17242730,-0.00061037
-0.17210730,-0.00061037
-0.17178730,-0.00061037
-0.17146730,-0.00061037
-0.17114730,-0.00061037
-0.17082730,-0.00061037
-0.17050730,-0.00061037
-0.17018730,-0.00061037
-0.16986730,-0.00061037
-0.16954730,-0.00061037
-0.16922730,-0.00061037
-0.16890730,-0.00061037
-0.16858730,-0.00061037
-0.16826730,-0.00061037
-0.16794730,-0.00061037
-0.16762730,-0.00061037
-0.16730730,-0.00061037
-0.16698730,-0.00061037
-0.16666730,-0.00061037
-0.16634730,-0.00061037
-0.16602730,-0.00061037
-0.16570730,-0.00061037
-0.16538730,-0.00061037
